mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-cross,1321.T,1,1.2,1.0,0.4,0.0,0.0,0,8,8,0,16,0.5,0.6543079267872626,0.6543079267872626,-2.678639258324561,0,1,4,2,0,6,0.6666666666666666,1.013410060946913,1.0134100609469128,0.09003701898916106,1,1
coarse,j-cross,1321.T,1,1.2,1.0,0.6,0.0,0.0,0,5,8,0,13,0.38461538461538464,0.22223497997215189,0.22223497997215189,-7.574567178287678,0,1,3,1,0,4,0.75,2.4698009444507227,2.4698009444507227,5.149607318608828,0,1
coarse,j-cross,1321.T,1,1.2,1.0,0.8,0.0,0.0,0,5,4,0,9,0.5555555555555556,0.503723477452285,0.5037234774522851,-2.3583791826013374,0,1,2,0,0,2,1.0,999.0,999.0,9.113788187198288,0,1
coarse,j-cross,1321.T,1,1.2,1.0,1.0,0.0,0.0,0,2,4,0,6,0.3333333333333333,0.14164283112734155,0.14164283112734152,-7.132253543357307,0,1,2,0,0,2,1.0,999.0,999.0,4.266176147789598,0,1
coarse,j-cross,1321.T,1,1.2,1.5,0.4,0.0,0.0,0,8,8,0,16,0.5,0.5672220636454504,0.5672220636454504,-3.868289654296626,0,1,5,1,0,6,0.8333333333333334,69.95151401898818,69.9515140189882,8.994477102717514,1,1
coarse,j-cross,1321.T,1,1.2,1.5,0.6,0.0,0.0,0,5,8,0,13,0.38461538461538464,0.19179772446109736,0.19179772446109733,-9.120075879931592,0,1,3,1,0,4,0.75,44.223607894693494,44.223607894693494,8.457546372337777,0,1
coarse,j-cross,1321.T,1,1.2,1.5,0.8,0.0,0.0,0,5,4,0,9,0.5555555555555556,0.38759730471022463,0.38759730471022463,-3.782147310746076,0,1,2,0,0,2,1.0,999.0,999.0,9.113788187198288,0,1
coarse,j-cross,1321.T,1,1.2,1.5,1.0,0.0,0.0,0,2,4,0,6,0.3333333333333333,0.15535623276658628,0.15535623276658625,-6.398795544605395,0,1,2,0,0,2,1.0,999.0,999.0,4.266176147789598,0,1
coarse,j-cross,1321.T,1,1.2,2.0,0.4,0.0,0.0,0,9,7,0,16,0.5625,0.5844116201338444,0.5844116201338444,-3.8163641384818163,0,1,5,1,0,6,0.8333333333333334,69.95151401898818,69.9515140189882,8.994477102717514,1,1
coarse,j-cross,1321.T,1,1.2,2.0,0.6,0.0,0.0,0,6,7,0,13,0.46153846153846156,0.21680647900282402,0.21680647900282402,-9.137491151683967,0,1,3,1,0,4,0.75,44.223607894693494,44.223607894693494,8.457546372337777,0,1
coarse,j-cross,1321.T,1,1.2,2.0,0.8,0.0,0.0,0,5,4,0,9,0.5555555555555556,0.3149826125070036,0.31498261250700366,-5.205915438890815,0,1,2,0,0,2,1.0,999.0,999.0,9.113788187198288,0,1
coarse,j-cross,1321.T,1,1.2,2.0,1.0,0.0,0.0,0,2,4,0,6,0.3333333333333333,0.12825222360011385,0.12825222360011382,-7.999802741099663,0,1,2,0,0,2,1.0,999.0,999.0,4.266176147789598,0,1
coarse,j-cross,1321.T,1,1.5,1.0,0.4,0.0,0.0,0,9,7,0,16,0.5625,0.9723217042765465,0.9723217042765466,-0.21168235094706567,0,1,2,4,0,6,0.3333333333333333,0.4338472078732862,0.4338472078732861,-7.780511213500855,0,1
coarse,j-cross,1321.T,1,1.5,1.0,0.6,0.0,0.0,0,6,7,0,13,0.46153846153846156,0.3704114491794032,0.3704114491794033,-6.0286342848405905,0,1,2,2,0,4,0.5,1.300723124910188,1.300723124910188,2.423624868967626,0,1
coarse,j-cross,1321.T,1,1.5,1.0,0.8,0.0,0.0,0,7,2,0,9,0.7777777777777778,0.9489569978513009,0.9489569978513009,-0.2360899141793027,0,1,1,1,0,2,0.5,1.0673508331721464,1.0673508331721464,0.6136623450181009,0,1
