mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-cross,1321.T,1,1.2,2.0,0.4,0.0,0.0,0,9,7,0,16,0.5625,0.5844116201338444,0.5844116201338444,-3.8163641384818163,0,1,5,1,0,6,0.8333333333333334,69.95151401898818,69.9515140189882,8.994477102717514,1,1
coarse,j-cross,1357.T,5,1.2,1.0,0.4,0.0,0.0,0,4,9,0,13,0.3076923076923077,0.24040604398474782,0.24040604398474782,-16.531324743581578,0,1,4,1,0,5,0.8,3.1644164460817423,3.164416446081743,22.65644265979923,1,1
coarse,j-cross,1360.T,3,1.5,1.0,0.4,0.0,0.0,0,3,8,0,11,0.2727272727272727,0.41301777950050894,0.4130177795005089,-14.825980449860277,0,1,4,1,0,5,0.8,2.866092911111114,2.866092911111115,23.735792515425516,1,1
coarse,j-cross,1458.T,1,1.5,2.0,0.4,0.0,0.0,0,9,4,0,13,0.6923076923076923,1.0793558903493878,1.0793558903493878,1.4207833518943869,0,1,2,3,0,5,0.4,0.45696152811164725,0.45696152811164725,-24.152744463629553,0,1
coarse,j-cross,1540.T,1,1.5,1.0,0.4,0.0,0.0,0,6,9,0,15,0.4,0.5480021348026635,0.5480021348026636,-8.026264595317366,0,1,0,5,0,5,0.0,0.0,0.0,-23.377443119983546,0,1
coarse,j-cross,1541.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,1542.T,1,1.2,1.0,0.4,0.0,0.0,0,2,0,0,2,1.0,999.0,999.0,82.15312022190065,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,1570.T,1,1.5,1.0,0.4,0.0,0.0,0,6,5,0,11,0.5454545454545454,1.0795748160632603,1.0795748160632601,1.2537628443371622,0,1,4,3,0,7,0.5714285714285714,1.6131201414468883,1.6131201414468883,11.070326352116426,1,1
coarse,j-cross,1579.T,1,1.2,1.5,0.4,0.0,0.0,0,5,7,0,12,0.4166666666666667,0.26898956072187363,0.2689895607218737,-22.354770172978245,0,1,5,0,0,5,1.0,999.0,999.0,26.127888620418275,1,1
coarse,j-cross,1605.T,1,1.5,2.0,0.4,0.0,0.0,0,7,8,0,15,0.4666666666666667,0.3909635063863885,0.39096350638638855,-15.660180230367226,0,1,1,3,0,4,0.25,0.11633786822304813,0.11633786822304813,-36.90984633763714,0,1
coarse,j-cross,1802.T,1,1.2,1.0,0.4,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,-32.43991853360489,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,1812.T,5,1.5,1.0,0.6,0.0,0.0,0,1,3,0,4,0.25,0.4601288851748348,0.4601288851748348,-14.06525721492785,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,186A.T,1,1.2,1.5,0.4,0.0,0.0,0,3,0,0,3,1.0,999.0,999.0,173.35642520850013,0,1,2,0,0,2,1.0,999.0,999.0,89.79238169068718,0,1
coarse,j-cross,1911.T,1,1.2,1.0,0.4,0.0,0.0,0,1,0,0,1,1.0,999.0,999.0,22.235162374020668,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,1925.T,3,1.2,1.0,0.6,0.0,0.0,0,2,0,0,2,1.0,999.0,999.0,16.89133565932514,0,1,0,3,0,3,0.0,0.0,0.0,-21.305875892873754,0,1
coarse,j-cross,1928.T,1,1.5,2.0,0.6,0.0,0.0,0,3,0,0,3,1.0,999.0,999.0,9.75608307412935,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,1942.T,1,1.2,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,4,0,4,0.0,0.0,0.0,-50.20100338716437,0,1
coarse,j-cross,2036.T,1,1.2,1.0,0.4,0.0,0.0,0,2,0,0,2,1.0,999.0,999.0,10.179586074252917,0,1,3,1,0,4,0.75,1.0925765878330882,1.0925765878330882,1.3763445116959208,0,1
coarse,j-cross,215A.T,3,1.5,1.0,0.8,0.0,0.0,0,3,2,0,5,0.6,2.4190858729564972,2.4190858729564972,31.4163518175464,0,1,0,2,0,2,0.0,0.0,0.0,-75.06209571444752,0,1
coarse,j-cross,2160.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0.0,0.0,0.0,-28.798668885191347,0,1
coarse,j-cross,218A.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1.0,999.0,999.0,173.21755545068473,0,1
coarse,j-cross,219A.T,1,1.5,1.0,0.6,0.0,0.0,0,2,4,0,6,0.3333333333333333,0.8237446568565071,0.8237446568565069,-12.82043812529765,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,2267.T,1,1.2,1.0,1.0,0.0,0.0,0,0,4,0,4,0.0,0.0,0.0,-17.78506987744466,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,2269.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0,0,3,1.0,999.0,999.0,1.3431500489075177,0,1
coarse,j-cross,2413.T,3,1.5,2.0,0.6,0.0,0.0,0,4,1,0,5,0.8,2.5915800479735567,2.591580047973557,29.888432039780405,0,1,1,1,0,2,0.5,0.401348998342699,0.401348998342699,-42.86934274867168,0,1
coarse,j-cross,2432.T,3,1.2,2.0,0.8,0.0,0.0,0,3,0,0,3,1.0,999.0,999.0,21.429659296562324,0,1,2,1,0,3,0.6666666666666666,0.9367395696833107,0.9367395696833104,-0.550238077259707,0,1
coarse,j-cross,247A.T,5,1.5,1.0,0.4,0.0,0.0,0,1,1,0,2,0.5,1.013882763498746,1.013882763498746,0.838423453290595,0,1,1,1,0,2,0.5,1.3300005935179606,1.3300005935179606,15.15457169427701,0,1
coarse,j-cross,2502.T,5,1.5,1.0,0.4,0.0,0.0,0,6,4,0,10,0.6,1.4729733112412793,1.4729733112412793,6.3221961255665775,0,1,2,2,0,4,0.5,0.8028136840847194,0.8028136840847194,-3.236487250634519,0,1
coarse,j-cross,2503.T,1,1.2,1.0,0.6,0.0,0.0,0,1,0,0,1,1.0,999.0,999.0,16.085637823372394,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,2670.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,2726.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,2,0,2,0.0,0.0,0.0,-54.004127530534156,0,1
coarse,j-cross,2768.T,3,1.2,2.0,0.4,0.0,0.0,0,4,0,0,4,1.0,999.0,999.0,12.324937927037778,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1
coarse,j-cross,2802.T,5,1.5,1.5,0.4,0.0,0.0,0,11,2,0,13,0.8461538461538461,3.6257435948359027,3.6257435948359027,18.077829339571757,0,1,0,3,0,3,0.0,0.0,0.0,-28.598319775634863,0,1
coarse,j-cross,285A.T,5,1.2,1.5,0.4,0.0,0.0,0,7,4,0,11,0.6363636363636364,1.1500704868125138,1.1500704868125138,7.953901203134959,0,1,0,4,0,4,0.0,0.0,0.0,-108.9574373617694,0,1
