code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades
138A.T,5,1.2,2.0,0.8,0.05,0.02,0.5,0.6,4
138A.T,5,1.2,2.0,0.8,0.05,0.05,0.6666666666666666,1.2,3
138A.T,5,1.2,2.0,1.0,0.02,0.02,0.5,0.6,2
138A.T,5,1.2,2.0,1.0,0.02,0.05,1.0,999.0,1
138A.T,5,1.2,2.0,1.0,0.05,0.02,0.5,0.6,2
138A.T,5,1.2,2.0,1.0,0.05,0.05,1.0,999.0,1
1401.T,1,0.8,1.5,0.6,0.02,0.02,0.42105263157894735,0.4266666666666667,19
1401.T,1,0.8,1.5,0.6,0.02,0.05,0.4444444444444444,0.4740740740740741,18
1401.T,1,0.8,1.5,0.6,0.05,0.02,0.42105263157894735,0.4266666666666667,19
1401.T,1,0.8,1.5,0.6,0.05,0.05,0.4444444444444444,0.4740740740740741,18
1401.T,1,0.8,1.5,0.8,0.02,0.02,0.42105263157894735,0.4266666666666667,19
1401.T,1,0.8,1.5,0.8,0.02,0.05,0.4444444444444444,0.4740740740740741,18
1401.T,1,0.8,1.5,0.8,0.05,0.02,0.42105263157894735,0.4266666666666667,19
1401.T,1,0.8,1.5,0.8,0.05,0.05,0.4444444444444444,0.4740740740740741,18
1401.T,1,0.8,1.5,1.0,0.02,0.02,0.3888888888888889,0.37333333333333335,18
1401.T,1,0.8,1.5,1.0,0.02,0.05,0.4117647058823529,0.41481481481481486,17
1401.T,1,0.8,1.5,1.0,0.05,0.02,0.3888888888888889,0.37333333333333335,18
1401.T,1,0.8,1.5,1.0,0.05,0.05,0.4117647058823529,0.41481481481481486,17
1401.T,1,0.8,2.0,0.6,0.02,0.02,0.42105263157894735,0.32,19
1401.T,1,0.8,2.0,0.6,0.02,0.05,0.4444444444444444,0.35555555555555557,18
1401.T,1,0.8,2.0,0.6,0.05,0.02,0.42105263157894735,0.32,19
1401.T,1,0.8,2.0,0.6,0.05,0.05,0.4444444444444444,0.35555555555555557,18
1401.T,1,0.8,2.0,0.8,0.02,0.02,0.42105263157894735,0.32,19
1401.T,1,0.8,2.0,0.8,0.02,0.05,0.4444444444444444,0.35555555555555557,18
1401.T,1,0.8,2.0,0.8,0.05,0.02,0.42105263157894735,0.32,19
1401.T,1,0.8,2.0,0.8,0.05,0.05,0.4444444444444444,0.35555555555555557,18
1401.T,1,0.8,2.0,1.0,0.02,0.02,0.3888888888888889,0.28,18
1401.T,1,0.8,2.0,1.0,0.02,0.05,0.4117647058823529,0.3111111111111111,17
1401.T,1,0.8,2.0,1.0,0.05,0.02,0.3888888888888889,0.28,18
1401.T,1,0.8,2.0,1.0,0.05,0.05,0.4117647058823529,0.3111111111111111,17
1401.T,1,1.0,1.5,0.6,0.02,0.02,0.42105263157894735,0.5333333333333333,19
1401.T,1,1.0,1.5,0.6,0.02,0.05,0.4444444444444444,0.5925925925925926,18
1401.T,1,1.0,1.5,0.6,0.05,0.02,0.42105263157894735,0.5333333333333333,19
1401.T,1,1.0,1.5,0.6,0.05,0.05,0.4444444444444444,0.5925925925925926,18
1401.T,1,1.0,1.5,0.8,0.02,0.02,0.42105263157894735,0.5333333333333333,19
1401.T,1,1.0,1.5,0.8,0.02,0.05,0.4444444444444444,0.5925925925925926,18
1401.T,1,1.0,1.5,0.8,0.05,0.02,0.42105263157894735,0.5333333333333333,19
