J_th,combos,forward_pf_mean,forward_win_mean,forward_trades_mean,train_pf_mean,train_win_mean,train_trades_mean
0.4,6372,6.743025060954269,0.2253266648475391,27.570307595731325,16.507995074565418,0.24965822529335494,74.08568738229755
0.6,6516,4.311930155236676,0.22062062178841674,22.424340085942298,12.17385303838524,0.2444956280434173,60.06414978514426
0.8,6606,9.302616585617063,0.2135179651713834,13.757795943082046,12.003660439222244,0.24522631831110808,34.803209203754164
1.0,6606,17.233957453702008,0.21029178610098886,9.740538904026643,18.471977555560922,0.2471351069839347,23.409930366333636
1.2,6606,18.92161809311655,0.20408097951106882,8.384347562821677,19.87348489388564,0.24506849706290493,20.63260672116258
1.4,6606,31.026987695162536,0.20995798052030548,7.359370269452013,27.374779389824326,0.2477053186144069,18.305025734181047
1.6,6606,36.02182156195053,0.2089755300010025,6.55737208598244,26.53371222287576,0.2455557721199878,16.59597335755374
