J_th,combos,forward_pf_mean,forward_win_mean,forward_trades_mean,train_pf_mean,train_win_mean,train_trades_mean
0.4,288,18.155839361418398,0.4561298131137752,8.78125,0.4987638007267725,0.38483959839255977,23.95486111111111
0.6,288,42.33233082842172,0.4504934522299606,7.652777777777778,0.5528593081194213,0.4004950211684144,25.49652777777778
0.8,684,18.52854274579243,0.4673908609015538,23.195906432748536,6.626260880582493,0.42287750447498895,77.0219298245614
1.0,684,23.09446142456172,0.45368335491147355,17.817251461988302,18.32207429580117,0.4411948643118496,68.65350877192982
1.2,684,52.42856408127294,0.5026447429790818,15.498538011695906,27.06154739754262,0.45084814037158416,65.24415204678363
1.4,684,69.61616601273904,0.45714705060118926,12.929824561403509,29.969300637703046,0.44633206016806076,58.599415204678365
1.6,684,114.92383082216041,0.481401964472754,11.403508771929825,35.73721678363393,0.4396590068340559,55.07748538011696
