[2025-11-03 10:55:59] Run started
[2025-11-03 10:55:59] Run type resolved to weekend
[2025-11-03 10:55:59] Codes limited via output\\bt30\\NIGHTLY_20251101\\universe_amt_top_150_2025-10-31.csv: 150 tickers (was 20)
[2025-11-03 10:56:40] Fetching Yahoo Finance 1m bars for 1 tickers (lookback=60, chunk=5)
[2025-11-03 10:57:07] Entry window marks set: 170309 rows flagged out of 1760681
[2025-11-03 10:57:08] Liquidity filter q=0.50 kept 135 tickers and 884678 rows
[2025-11-03 10:57:08] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 10:57:08] Parameter grid size: 24 (mode=coarse, signal=j-only)
[2025-11-03 10:57:21] [1/135] 1306.T: best train_pf_eff=0.000, forward_pf_eff=0.002, trades=0/21
[2025-11-03 10:57:25] [2/135] 1357.T: best train_pf_eff=0.000, forward_pf_eff=0.296, trades=0/88
[2025-11-03 10:57:25] [3/135] 1579.T: best train_pf_eff=0.000, forward_pf_eff=0.639, trades=0/30
[2025-11-03 10:57:27] [4/135] 1570.T: best train_pf_eff=0.000, forward_pf_eff=0.944, trades=0/82
[2025-11-03 10:57:27] [5/135] 1360.T: best train_pf_eff=0.000, forward_pf_eff=0.303, trades=0/95
[2025-11-03 10:57:29] [6/135] 1605.T: best train_pf_eff=0.786, forward_pf_eff=999.000, trades=75/13
[2025-11-03 10:57:32] [7/135] 1911.T: best train_pf_eff=4064.331, forward_pf_eff=0.000, trades=18/0
[2025-11-03 10:57:35] [8/135] 2432.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 10:57:37] [9/135] 247A.T: best train_pf_eff=0.000, forward_pf_eff=0.619, trades=0/31
[2025-11-03 10:57:41] [10/135] 2802.T: best train_pf_eff=0.252, forward_pf_eff=0.000, trades=29/0
[2025-11-03 10:57:48] [11/135] 2502.T: best train_pf_eff=0.805, forward_pf_eff=1.398, trades=29/89
[2025-11-03 10:57:48] [12/135] 285A.T: best train_pf_eff=0.000, forward_pf_eff=0.932, trades=0/58
[2025-11-03 10:57:52] [13/135] 3064.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
