[2025-11-03 13:44:20] Run started
[2025-11-03 13:44:20] Run type resolved to weekend
[2025-11-03 13:44:20] Codes limited via C:\AI\asagake\output\bt30\TIMEPLAN_TEST_20251102\D_FULLDAY_WINDOWS\RUN_coarse_PM_1300_1330_j-cross\_TOP50_codes.csv: 50 tickers (was 20)
[2025-11-03 13:44:34] Entry window marks set: 56479 rows flagged out of 583532
[2025-11-03 13:44:35] Liquidity filter q=0.50 kept 43 tickers and 291903 rows
[2025-11-03 13:44:35] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 13:44:35] Parameter grid size: 24 (mode=refine, signal=j-cross)
[2025-11-03 13:44:39] [1/43] 1605.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=1/0
[2025-11-03 13:44:40] [2/43] 1357.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/2
[2025-11-03 13:44:40] [3/43] 1360.T: best train_pf_eff=0.000, forward_pf_eff=0.027, trades=0/3
[2025-11-03 13:44:40] [4/43] 1570.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/2
[2025-11-03 13:44:41] [5/43] 2432.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:42] [6/43] 3064.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:43] [7/43] 2802.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=2/0
[2025-11-03 13:44:44] [8/43] 3350.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:45] [9/43] 3905.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:46] [10/43] 3436.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/2
[2025-11-03 13:44:49] [11/43] 4004.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:50] [12/43] 4503.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:51] [13/43] 4062.T: best train_pf_eff=0.813, forward_pf_eff=0.000, trades=4/2
[2025-11-03 13:44:53] [14/43] 4063.T: best train_pf_eff=0.142, forward_pf_eff=0.822, trades=7/4
[2025-11-03 13:44:56] [15/43] 4519.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=1/0
[2025-11-03 13:44:57] [16/43] 4568.T: best train_pf_eff=0.102, forward_pf_eff=999.000, trades=4/2
[2025-11-03 13:44:57] [17/43] 4661.T: best train_pf_eff=0.091, forward_pf_eff=0.000, trades=2/0
[2025-11-03 13:44:59] [18/43] 4901.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:44:59] [19/43] 4755.T: best train_pf_eff=0.105, forward_pf_eff=0.000, trades=10/0
[2025-11-03 13:45:01] [20/43] 5411.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:45:03] [21/43] 5016.T: best train_pf_eff=0.123, forward_pf_eff=2.497, trades=4/3
[2025-11-03 13:45:05] [22/43] 5713.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:45:07] [23/43] 5706.T: best train_pf_eff=0.610, forward_pf_eff=0.000, trades=2/0
[2025-11-03 13:45:10] [24/43] 5801.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=1/2
[2025-11-03 13:45:11] [25/43] 5802.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/1
[2025-11-03 13:45:14] [26/43] 5803.T: best train_pf_eff=1.641, forward_pf_eff=999.000, trades=4/4
[2025-11-03 13:45:16] [27/43] 6098.T: best train_pf_eff=0.000, forward_pf_eff=1.198, trades=6/5
[2025-11-03 13:45:17] [28/43] 6301.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=2/0
[2025-11-03 13:45:19] [29/43] 6146.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=6/6
[2025-11-03 13:45:22] [30/43] 6315.T: best train_pf_eff=0.000, forward_pf_eff=4.360, trades=0/8
[2025-11-03 13:45:24] [31/43] 6526.T: best train_pf_eff=0.948, forward_pf_eff=999.000, trades=6/2
[2025-11-03 13:45:24] [32/43] 6594.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=1/0
[2025-11-03 13:45:26] [33/43] 6701.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=5/2
[2025-11-03 13:45:30] [34/43] 7013.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/1
[2025-11-03 13:45:30] [35/43] 7751.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:45:31] [36/43] 8031.T: best train_pf_eff=0.158, forward_pf_eff=1.273, trades=5/10
[2025-11-03 13:45:34] [37/43] 8267.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:45:35] [38/43] 8058.T: best train_pf_eff=0.000, forward_pf_eff=0.954, trades=6/4
[2025-11-03 13:45:36] [39/43] 8725.T: best train_pf_eff=0.062, forward_pf_eff=0.000, trades=3/0
[2025-11-03 13:45:38] [40/43] 8316.T: best train_pf_eff=0.000, forward_pf_eff=1.466, trades=5/7
[2025-11-03 13:45:40] [41/43] 9983.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/2
[2025-11-03 13:45:40] [42/43] 9107.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/1
[2025-11-03 13:45:41] [43/43] 9984.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=3/3
[2025-11-03 13:45:41] Bayesian refine trials executed: 591
[2025-11-03 13:45:41] Refine candidates exported to output\excel\candidates_20251103.csv
[2025-11-03 13:45:41] Run completed in 1.3 minutes
