[2025-10-17 11:29:13] Run started
[2025-10-17 11:29:13] Fetching Yahoo Finance 1m bars for 300 tickers (lookback=60, chunk=5)
[2025-10-17 11:30:51] Entry window marks set: 34639 rows flagged out of 1553531
[2025-10-17 11:30:51] Liquidity filter q=0.50 kept 229 tickers and 811265 rows
[2025-10-17 11:30:51] Using 1 rolling slices (train=12, forward=4)
[2025-10-17 11:30:51] Parameter grid size: 72 (mode=coarse, signal=j-only)
[2025-10-17 11:30:54] [1/229] 1321.T: best train_pf_eff=0.280, forward_pf_eff=4.625, trades=35/13
[2025-10-17 11:30:57] [2/229] 1357.T: best train_pf_eff=0.478, forward_pf_eff=1.806, trades=30/9
[2025-10-17 11:31:00] [3/229] 1360.T: best train_pf_eff=0.954, forward_pf_eff=1.894, trades=28/12
[2025-10-17 11:31:03] [4/229] 1458.T: best train_pf_eff=0.616, forward_pf_eff=1.187, trades=18/6
[2025-10-17 11:31:06] [5/229] 1540.T: best train_pf_eff=0.372, forward_pf_eff=0.000, trades=44/7
[2025-10-17 11:31:06] [6/229] 1541.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-10-17 11:31:07] [7/229] 1542.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=2/0
[2025-10-17 11:31:10] [8/229] 1570.T: best train_pf_eff=0.539, forward_pf_eff=1.189, trades=28/12
[2025-10-17 11:31:13] [9/229] 1579.T: best train_pf_eff=0.361, forward_pf_eff=999.000, trades=31/10
[2025-10-17 11:31:15] [10/229] 1605.T: best train_pf_eff=0.623, forward_pf_eff=0.036, trades=28/10
[2025-10-17 11:31:15] [11/229] 1802.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=1/0
[2025-10-17 11:31:17] [12/229] 1812.T: best train_pf_eff=0.688, forward_pf_eff=0.000, trades=7/0
[2025-10-17 11:31:18] [13/229] 186A.T: best train_pf_eff=0.000, forward_pf_eff=1.456, trades=4/5
[2025-10-17 11:31:18] [14/229] 1911.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=3/0
[2025-10-17 11:31:19] [15/229] 1925.T: best train_pf_eff=999.000, forward_pf_eff=0.357, trades=5/8
[2025-10-17 11:31:20] [16/229] 1928.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=4/0
[2025-10-17 11:31:21] [17/229] 1942.T: best train_pf_eff=0.000, forward_pf_eff=0.111, trades=0/13
[2025-10-17 11:31:22] [18/229] 2036.T: best train_pf_eff=999.000, forward_pf_eff=1.554, trades=3/5
[2025-10-17 11:31:25] [19/229] 215A.T: best train_pf_eff=0.421, forward_pf_eff=999.000, trades=21/6
[2025-10-17 11:31:25] [20/229] 2160.T: best train_pf_eff=0.000, forward_pf_eff=2.626, trades=0/4
[2025-10-17 11:31:26] [21/229] 218A.T: best train_pf_eff=0.000, forward_pf_eff=3.838, trades=0/3
[2025-10-17 11:31:27] [22/229] 219A.T: best train_pf_eff=0.525, forward_pf_eff=0.000, trades=5/0
[2025-10-17 11:31:27] [23/229] 2267.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=11/0
[2025-10-17 11:31:28] [24/229] 2269.T: best train_pf_eff=0.000, forward_pf_eff=0.094, trades=0/5
[2025-10-17 11:31:29] [25/229] 2413.T: best train_pf_eff=1.294, forward_pf_eff=999.000, trades=17/6
[2025-10-17 11:31:31] [26/229] 2432.T: best train_pf_eff=999.000, forward_pf_eff=1.999, trades=11/5
[2025-10-17 11:31:32] [27/229] 247A.T: best train_pf_eff=2.954, forward_pf_eff=1.336, trades=6/2
[2025-10-17 11:31:35] [28/229] 2502.T: best train_pf_eff=0.554, forward_pf_eff=0.162, trades=32/11
[2025-10-17 11:31:36] [29/229] 2503.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=4/0
[2025-10-17 11:31:36] [30/229] 2670.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-10-17 11:31:37] [31/229] 2726.T: best train_pf_eff=0.000, forward_pf_eff=0.554, trades=0/4
[2025-10-17 11:31:38] [32/229] 2768.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=6/0
[2025-10-17 11:31:41] [33/229] 2802.T: best train_pf_eff=0.301, forward_pf_eff=3.128, trades=11/5
[2025-10-17 11:31:44] [34/229] 285A.T: best train_pf_eff=0.811, forward_pf_eff=1.705, trades=28/9
[2025-10-17 11:31:46] [35/229] 2897.T: best train_pf_eff=0.163, forward_pf_eff=0.781, trades=9/4
[2025-10-17 11:31:46] [36/229] 290A.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-10-17 11:31:49] [37/229] 2914.T: best train_pf_eff=0.532, forward_pf_eff=0.115, trades=34/13
[2025-10-17 11:31:51] [38/229] 3038.T: best train_pf_eff=0.288, forward_pf_eff=16.541, trades=4/6
[2025-10-17 11:31:52] [39/229] 3064.T: best train_pf_eff=0.671, forward_pf_eff=0.019, trades=13/6
[2025-10-17 11:31:53] [40/229] 3086.T: best train_pf_eff=1.904, forward_pf_eff=999.000, trades=3/2
[2025-10-17 11:31:55] [41/229] 3099.T: best train_pf_eff=5.922, forward_pf_eff=0.000, trades=8/0
[2025-10-17 11:31:55] [42/229] 314A.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-10-17 11:31:55] [43/229] 3349.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-10-17 11:31:57] [44/229] 3350.T: best train_pf_eff=0.946, forward_pf_eff=2.301, trades=10/6
[2025-10-17 11:32:02] [45/229] 3382.T: best train_pf_eff=0.140, forward_pf_eff=0.071, trades=34/12
[2025-10-17 11:32:02] [46/229] 3402.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=3/0
[2025-10-17 11:32:08] [47/229] 3436.T: best train_pf_eff=0.591, forward_pf_eff=0.076, trades=34/14
[2025-10-17 11:32:11] [48/229] 3563.T: best train_pf_eff=0.250, forward_pf_eff=1.183, trades=17/6
[2025-10-17 11:32:12] [49/229] 3635.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=2/0
[2025-10-17 11:32:14] [50/229] 3692.T: best train_pf_eff=0.217, forward_pf_eff=2.334, trades=2/10
[2025-10-17 11:32:18] [51/229] 3697.T: best train_pf_eff=0.947, forward_pf_eff=1.438, trades=13/7
[2025-10-17 11:32:20] [52/229] 3905.T: best train_pf_eff=0.554, forward_pf_eff=3.649, trades=33/4
[2025-10-17 11:32:24] [53/229] 4004.T: best train_pf_eff=0.028, forward_pf_eff=999.000, trades=16/5
[2025-10-17 11:32:26] [54/229] 4005.T: best train_pf_eff=0.572, forward_pf_eff=999.000, trades=13/3
