[2025-11-02 20:24:43] Run started
[2025-11-02 20:24:43] Run type resolved to weekend
[2025-11-02 20:24:43] Codes limited via output\\bt30\\NIGHTLY_20251101\\universe_amt_top_150_2025-10-31.csv: 150 tickers (was 20)
[2025-11-02 20:25:24] Fetching Yahoo Finance 1m bars for 1 tickers (lookback=60, chunk=5)
[2025-11-02 20:25:49] Entry window marks set: 1713484 rows flagged out of 1714299
[2025-11-02 20:25:51] Liquidity filter q=0.50 kept 133 tickers and 861466 rows
[2025-11-02 20:25:51] Using 1 rolling slices (train=12, forward=20)
[2025-11-02 20:25:51] Parameter grid size: 24 (mode=coarse, signal=j-only)
[2025-11-02 20:27:03] [1/133] 1306.T: best train_pf_eff=0.000, forward_pf_eff=0.056, trades=0/246
[2025-11-02 20:27:47] [2/133] 1579.T: best train_pf_eff=0.000, forward_pf_eff=0.534, trades=0/357
[2025-11-02 20:28:28] [3/133] 1911.T: best train_pf_eff=0.688, forward_pf_eff=0.000, trades=228/0
[2025-11-02 20:28:36] [4/133] 1357.T: best train_pf_eff=0.000, forward_pf_eff=0.529, trades=0/1020
[2025-11-02 20:28:43] [5/133] 1360.T: best train_pf_eff=0.000, forward_pf_eff=0.503, trades=0/1033
[2025-11-02 20:28:43] [6/133] 2432.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-02 20:28:52] [7/133] 1570.T: best train_pf_eff=0.000, forward_pf_eff=0.443, trades=0/1051
[2025-11-02 20:29:12] [8/133] 1605.T: best train_pf_eff=0.275, forward_pf_eff=0.908, trades=594/454
[2025-11-02 20:29:48] [9/133] 247A.T: best train_pf_eff=0.000, forward_pf_eff=1.268, trades=0/260
[2025-11-02 20:29:49] [10/133] 2802.T: best train_pf_eff=0.522, forward_pf_eff=0.000, trades=164/0
[2025-11-02 20:30:15] [11/133] 3064.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-02 20:31:07] [12/133] 285A.T: best train_pf_eff=0.000, forward_pf_eff=3.146, trades=0/390
[2025-11-02 20:31:36] [13/133] 2502.T: best train_pf_eff=0.468, forward_pf_eff=0.466, trades=194/711
[2025-11-02 20:32:31] [14/133] 3350.T: best train_pf_eff=0.000, forward_pf_eff=0.989, trades=0/408
[2025-11-02 20:33:16] [15/133] 3697.T: best train_pf_eff=0.000, forward_pf_eff=0.640, trades=0/179
[2025-11-02 20:33:44] [16/133] 3905.T: best train_pf_eff=0.000, forward_pf_eff=0.112, trades=0/303
[2025-11-02 20:34:29] [17/133] 4005.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-02 20:34:39] [18/133] 2914.T: best train_pf_eff=0.128, forward_pf_eff=0.208, trades=580/1759
[2025-11-02 20:35:11] [19/133] 3436.T: best train_pf_eff=0.000, forward_pf_eff=0.647, trades=0/1286
[2025-11-02 20:35:17] [20/133] 4004.T: best train_pf_eff=0.000, forward_pf_eff=0.358, trades=0/276
[2025-11-02 20:37:07] [21/133] 3382.T: best train_pf_eff=0.198, forward_pf_eff=0.327, trades=1812/1307
[2025-11-02 20:38:24] [22/133] 4503.T: best train_pf_eff=0.000, forward_pf_eff=0.306, trades=0/451
[2025-11-02 20:39:51] [23/133] 4528.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-02 20:41:09] [24/133] 4506.T: best train_pf_eff=0.725, forward_pf_eff=1.279, trades=1021/523
[2025-11-02 20:42:11] [25/133] 4543.T: best train_pf_eff=0.000, forward_pf_eff=0.465, trades=0/282
[2025-11-02 20:42:18] [26/133] 4062.T: best train_pf_eff=0.455, forward_pf_eff=0.350, trades=1108/1712
[2025-11-02 20:43:00] [27/133] 4502.T: best train_pf_eff=0.088, forward_pf_eff=0.105, trades=1291/1470
