[2025-11-03 13:20:05] Run started
[2025-11-03 13:20:05] Run type resolved to weekend
[2025-11-03 13:20:05] Codes limited via C:\AI\asagake\output\bt30\TIMEPLAN_TEST_20251102\D_FULLDAY_WINDOWS\RUN_coarse_PM_1230_1300_j-cross\_TOP50_codes.csv: 50 tickers (was 20)
[2025-11-03 13:20:19] Entry window marks set: 57738 rows flagged out of 594865
[2025-11-03 13:20:20] Liquidity filter q=0.50 kept 50 tickers and 299139 rows
[2025-11-03 13:20:20] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 13:20:20] Parameter grid size: 24 (mode=refine, signal=j-cross)
[2025-11-03 13:20:23] [1/50] 2432.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:23] [2/50] 1911.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=1/0
[2025-11-03 13:20:24] [3/50] 1579.T: best train_pf_eff=0.000, forward_pf_eff=0.963, trades=0/3
[2025-11-03 13:20:26] [4/50] 247A.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:26] [5/50] 1605.T: best train_pf_eff=0.354, forward_pf_eff=0.000, trades=5/1
[2025-11-03 13:20:27] [6/50] 2802.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:28] [7/50] 3064.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:30] [8/50] 3350.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/1
[2025-11-03 13:20:30] [9/50] 3905.T: best train_pf_eff=0.000, forward_pf_eff=0.910, trades=0/2
[2025-11-03 13:20:31] [10/50] 4005.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:33] [11/50] 4004.T: best train_pf_eff=0.000, forward_pf_eff=1.420, trades=0/2
[2025-11-03 13:20:35] [12/50] 4188.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:37] [13/50] 4062.T: best train_pf_eff=999.000, forward_pf_eff=0.000, trades=4/0
[2025-11-03 13:20:38] [14/50] 4503.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:39] [15/50] 4063.T: best train_pf_eff=0.038, forward_pf_eff=1.348, trades=6/7
[2025-11-03 13:20:41] [16/50] 4528.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:41] [17/50] 4506.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=2/2
[2025-11-03 13:20:41] [18/50] 4543.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:44] [19/50] 4689.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 13:20:45] [20/50] 4661.T: best train_pf_eff=0.299, forward_pf_eff=0.000, trades=6/0
