[2025-11-04 16:36:33] Run started
[2025-11-04 16:36:33] Run type resolved to weekday
[2025-11-04 16:36:33] Codes limited via C:\AI\asagake\output\bt30\NIGHTLY_20251101\universe_amt_top_300_2025-10-31.csv: 300 tickers (was 20)
[2025-11-04 16:38:51] Fetching Yahoo Finance 1m bars for 1 tickers (lookback=60, chunk=5)
[2025-11-04 16:39:21] Entry window marks set: 246483 rows flagged out of 2894552
[2025-11-04 16:39:23] Liquidity filter q=0.50 kept 222 tickers and 1564022 rows
[2025-11-04 16:39:23] Using 5 rolling slices (train=12, forward=4)
[2025-11-04 16:39:23] Parameter grid size: 240 (mode=coarse, signal=j-only)
[2025-11-04 16:39:23] Ineffective-band mask removed 96 combos for J_th values [0.3, 0.4, 0.6, 0.7, 0.8, 1.0]
[2025-11-04 16:40:08] [1/222] 1568.T: best train_pf_eff=1.233, forward_pf_eff=1.233, trades=12/6
[2025-11-04 16:40:24] [2/222] 1459.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=11/4
[2025-11-04 16:40:24] [3/222] 1306.T: best train_pf_eff=0.223, forward_pf_eff=0.167, trades=98/47
[2025-11-04 16:40:25] [4/222] 1357.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=16/8
[2025-11-04 16:40:29] [5/222] 1579.T: best train_pf_eff=0.924, forward_pf_eff=1.066, trades=50/25
[2025-11-04 16:40:30] [6/222] 1570.T: best train_pf_eff=999.000, forward_pf_eff=0.385, trades=14/23
[2025-11-04 16:40:31] [7/222] 1360.T: best train_pf_eff=1615.641, forward_pf_eff=1227.807, trades=8/6
[2025-11-04 16:40:54] [8/222] 1662.T: best train_pf_eff=0.000, forward_pf_eff=1.265, trades=0/16
[2025-11-04 16:41:08] [9/222] 1802.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/1
[2025-11-04 16:41:08] [10/222] 1605.T: best train_pf_eff=0.498, forward_pf_eff=4.639, trades=64/17
[2025-11-04 16:41:09] [11/222] 1893.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:41:15] [12/222] 186A.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:41:16] [13/222] 1803.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=32/2
[2025-11-04 16:41:26] [14/222] 1928.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=61/29
[2025-11-04 16:41:29] [15/222] 2127.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:41:32] [16/222] 1911.T: best train_pf_eff=0.363, forward_pf_eff=999.000, trades=19/4
[2025-11-04 16:41:38] [17/222] 218A.T: best train_pf_eff=0.000, forward_pf_eff=1.564, trades=0/8
[2025-11-04 16:41:52] [18/222] 2269.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/11
[2025-11-04 16:42:03] [19/222] 2267.T: best train_pf_eff=0.158, forward_pf_eff=0.158, trades=60/30
[2025-11-04 16:42:07] [20/222] 215A.T: best train_pf_eff=2.036, forward_pf_eff=2.035, trades=12/12
[2025-11-04 16:42:19] [21/222] 2413.T: best train_pf_eff=0.000, forward_pf_eff=1.137, trades=2/11
[2025-11-04 16:42:22] [22/222] 2432.T: best train_pf_eff=1.881, forward_pf_eff=1.746, trades=31/29
[2025-11-04 16:42:24] [23/222] 2503.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=3/5
[2025-11-04 16:42:25] [24/222] 247A.T: best train_pf_eff=999.000, forward_pf_eff=999.000, trades=15/5
[2025-11-04 16:42:29] [25/222] 2586.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:42:49] [26/222] 2644.T: best train_pf_eff=0.001, forward_pf_eff=0.112, trades=30/29
[2025-11-04 16:42:52] [27/222] 2726.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:42:55] [28/222] 2801.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:43:01] [29/222] 2502.T: best train_pf_eff=1.933, forward_pf_eff=999.000, trades=55/15
[2025-11-04 16:43:12] [30/222] 290A.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-04 16:43:21] [31/222] 285A.T: best train_pf_eff=2.633, forward_pf_eff=2.633, trades=8/8
