[2025-11-03 11:12:15] Run started
[2025-11-03 11:12:15] Run type resolved to weekend
[2025-11-03 11:12:15] Codes limited via output\\bt30\\NIGHTLY_20251101\\universe_amt_top_150_2025-10-31.csv: 150 tickers (was 20)
[2025-11-03 11:12:51] Fetching Yahoo Finance 1m bars for 1 tickers (lookback=60, chunk=5)
[2025-11-03 11:13:17] Entry window marks set: 170891 rows flagged out of 1760681
[2025-11-03 11:13:18] Liquidity filter q=0.50 kept 135 tickers and 884678 rows
[2025-11-03 11:13:18] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 11:13:18] Parameter grid size: 24 (mode=coarse, signal=j-only)
[2025-11-03 11:13:32] [1/135] 1306.T: best train_pf_eff=0.000, forward_pf_eff=0.082, trades=0/14
[2025-11-03 11:13:40] [2/135] 1579.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/18
[2025-11-03 11:13:41] [3/135] 1357.T: best train_pf_eff=0.000, forward_pf_eff=0.996, trades=0/99
[2025-11-03 11:13:42] [4/135] 1570.T: best train_pf_eff=0.000, forward_pf_eff=0.288, trades=0/111
[2025-11-03 11:13:43] [5/135] 1360.T: best train_pf_eff=0.000, forward_pf_eff=1.198, trades=0/106
[2025-11-03 11:13:44] [6/135] 1605.T: best train_pf_eff=0.321, forward_pf_eff=1.661, trades=67/30
[2025-11-03 11:13:47] [7/135] 1911.T: best train_pf_eff=0.088, forward_pf_eff=0.000, trades=28/0
[2025-11-03 11:13:52] [8/135] 2432.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:13:53] [9/135] 247A.T: best train_pf_eff=0.000, forward_pf_eff=0.050, trades=0/31
[2025-11-03 11:13:57] [10/135] 2802.T: best train_pf_eff=8.162, forward_pf_eff=0.000, trades=30/0
[2025-11-03 11:14:02] [11/135] 285A.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/24
[2025-11-03 11:14:02] [12/135] 2502.T: best train_pf_eff=88.463, forward_pf_eff=7.297, trades=7/40
[2025-11-03 11:14:10] [13/135] 3064.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:14:15] [14/135] 2914.T: best train_pf_eff=0.038, forward_pf_eff=0.172, trades=61/174
[2025-11-03 11:14:18] [15/135] 3350.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/34
[2025-11-03 11:14:26] [16/135] 3697.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/23
[2025-11-03 11:14:31] [17/135] 3905.T: best train_pf_eff=0.000, forward_pf_eff=0.226, trades=0/31
[2025-11-03 11:14:31] [18/135] 3436.T: best train_pf_eff=0.000, forward_pf_eff=0.212, trades=0/106
[2025-11-03 11:14:32] [19/135] 3382.T: best train_pf_eff=0.204, forward_pf_eff=1.108, trades=132/149
[2025-11-03 11:14:33] [20/135] 4005.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:14:42] [21/135] 4004.T: best train_pf_eff=0.000, forward_pf_eff=0.277, trades=0/12
[2025-11-03 11:14:57] [22/135] 4188.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:15:08] [23/135] 4503.T: best train_pf_eff=0.000, forward_pf_eff=0.279, trades=0/62
[2025-11-03 11:15:34] [24/135] 4062.T: best train_pf_eff=1.270, forward_pf_eff=0.254, trades=146/186
[2025-11-03 11:15:36] [25/135] 4528.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:15:36] [26/135] 4502.T: best train_pf_eff=0.018, forward_pf_eff=0.165, trades=108/147
[2025-11-03 11:15:39] [27/135] 4506.T: best train_pf_eff=0.726, forward_pf_eff=5.619, trades=118/66
[2025-11-03 11:15:39] [28/135] 4063.T: best train_pf_eff=0.369, forward_pf_eff=0.416, trades=177/140
[2025-11-03 11:15:59] [29/135] 4519.T: best train_pf_eff=0.759, forward_pf_eff=0.308, trades=180/71
[2025-11-03 11:16:02] [30/135] 4689.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:16:04] [31/135] 4543.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/29
[2025-11-03 11:16:30] [32/135] 4568.T: best train_pf_eff=2.267, forward_pf_eff=0.115, trades=101/49
[2025-11-03 11:16:32] [33/135] 4661.T: best train_pf_eff=0.174, forward_pf_eff=0.286, trades=143/59
[2025-11-03 11:16:37] [34/135] 4901.T: best train_pf_eff=0.000, forward_pf_eff=0.236, trades=0/68
[2025-11-03 11:16:45] [35/135] 4755.T: best train_pf_eff=0.621, forward_pf_eff=0.873, trades=183/197
[2025-11-03 11:16:52] [36/135] 5411.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:16:53] [37/135] 5016.T: best train_pf_eff=1.229, forward_pf_eff=0.066, trades=58/72
[2025-11-03 11:16:54] [38/135] 5108.T: best train_pf_eff=1.479, forward_pf_eff=0.104, trades=47/143
