[2025-11-03 11:51:54] Run started
[2025-11-03 11:51:54] Run type resolved to weekend
[2025-11-03 11:51:54] Codes limited via output\\bt30\\NIGHTLY_20251101\\universe_amt_top_150_2025-10-31.csv: 150 tickers (was 20)
[2025-11-03 11:52:29] Fetching Yahoo Finance 1m bars for 1 tickers (lookback=60, chunk=5)
[2025-11-03 11:52:53] Entry window marks set: 169640 rows flagged out of 1760681
[2025-11-03 11:52:55] Liquidity filter q=0.50 kept 135 tickers and 884678 rows
[2025-11-03 11:52:55] Using 1 rolling slices (train=12, forward=20)
[2025-11-03 11:52:55] Parameter grid size: 24 (mode=coarse, signal=j-only)
[2025-11-03 11:58:08] [65/135] 6762.T: best train_pf_eff=0.103, forward_pf_eff=0.775, trades=128/62
[2025-11-03 11:58:09] [66/135] 6814.T: best train_pf_eff=0.000, forward_pf_eff=3.885, trades=0/30
[2025-11-03 11:58:18] [67/135] 6902.T: best train_pf_eff=0.748, forward_pf_eff=0.000, trades=62/0
[2025-11-03 11:58:21] [68/135] 6857.T: best train_pf_eff=0.341, forward_pf_eff=0.507, trades=77/116
[2025-11-03 11:58:22] [69/135] 6971.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:58:25] [70/135] 6954.T: best train_pf_eff=0.000, forward_pf_eff=0.254, trades=31/94
[2025-11-03 11:58:26] [71/135] 6963.T: best train_pf_eff=0.094, forward_pf_eff=0.000, trades=52/0
[2025-11-03 11:58:29] [72/135] 6920.T: best train_pf_eff=0.242, forward_pf_eff=0.224, trades=139/146
[2025-11-03 11:58:32] [73/135] 6976.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:58:36] [74/135] 6988.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:58:54] [75/135] 6981.T: best train_pf_eff=0.337, forward_pf_eff=0.012, trades=31/93
[2025-11-03 11:59:00] [76/135] 7003.T: best train_pf_eff=2.160, forward_pf_eff=0.328, trades=131/80
[2025-11-03 11:59:01] [77/135] 7014.T: best train_pf_eff=0.000, forward_pf_eff=0.163, trades=0/10
[2025-11-03 11:59:08] [78/135] 7012.T: best train_pf_eff=0.583, forward_pf_eff=0.762, trades=129/62
[2025-11-03 11:59:08] [79/135] 7011.T: best train_pf_eff=0.217, forward_pf_eff=0.484, trades=137/93
[2025-11-03 11:59:13] [80/135] 7013.T: best train_pf_eff=0.367, forward_pf_eff=0.377, trades=93/155
[2025-11-03 11:59:21] [81/135] 7182.T: best train_pf_eff=0.033, forward_pf_eff=2.555, trades=44/31
[2025-11-03 11:59:22] [82/135] 7259.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:59:27] [83/135] 7261.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:59:29] [84/135] 7201.T: best train_pf_eff=0.941, forward_pf_eff=999.000, trades=62/12
[2025-11-03 11:59:35] [85/135] 7203.T: best train_pf_eff=0.462, forward_pf_eff=1.847, trades=152/131
[2025-11-03 11:59:43] [86/135] 7270.T: best train_pf_eff=1.025, forward_pf_eff=0.000, trades=60/0
[2025-11-03 11:59:46] [87/135] 7267.T: best train_pf_eff=0.456, forward_pf_eff=0.398, trades=141/143
[2025-11-03 11:59:47] [88/135] 7269.T: best train_pf_eff=0.000, forward_pf_eff=3.147, trades=0/61
[2025-11-03 11:59:49] [89/135] 7532.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 11:59:59] [90/135] 7746.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:00:06] [91/135] 7453.T: best train_pf_eff=1.142, forward_pf_eff=0.216, trades=139/153
[2025-11-03 12:00:09] [92/135] 7832.T: best train_pf_eff=1.257, forward_pf_eff=0.000, trades=51/0
[2025-11-03 12:00:10] [93/135] 7735.T: best train_pf_eff=0.086, forward_pf_eff=0.674, trades=61/108
[2025-11-03 12:00:22] [94/135] 7751.T: best train_pf_eff=0.127, forward_pf_eff=0.538, trades=62/155
[2025-11-03 12:00:23] [95/135] 7936.T: best train_pf_eff=2.193, forward_pf_eff=0.068, trades=73/62
[2025-11-03 12:00:46] [96/135] 7974.T: best train_pf_eff=0.495, forward_pf_eff=0.326, trades=87/153
[2025-11-03 12:00:55] [97/135] 8002.T: best train_pf_eff=0.713, forward_pf_eff=0.010, trades=27/170
[2025-11-03 12:00:57] [98/135] 8031.T: best train_pf_eff=0.021, forward_pf_eff=0.593, trades=99/239
[2025-11-03 12:00:59] [99/135] 8053.T: best train_pf_eff=0.089, forward_pf_eff=0.414, trades=62/31
[2025-11-03 12:00:59] [100/135] 8001.T: best train_pf_eff=0.039, forward_pf_eff=0.317, trades=144/227
[2025-11-03 12:01:07] [101/135] 8035.T: best train_pf_eff=0.286, forward_pf_eff=0.704, trades=64/93
[2025-11-03 12:01:27] [102/135] 8267.T: best train_pf_eff=1.404, forward_pf_eff=0.000, trades=33/17
[2025-11-03 12:01:36] [103/135] 8058.T: best train_pf_eff=0.097, forward_pf_eff=2.480, trades=183/91
[2025-11-03 12:01:41] [104/135] 8308.T: best train_pf_eff=0.104, forward_pf_eff=1.991, trades=62/46
[2025-11-03 12:01:49] [105/135] 8136.T: best train_pf_eff=0.435, forward_pf_eff=0.316, trades=206/91
[2025-11-03 12:01:49] [106/135] 8306.T: best train_pf_eff=0.015, forward_pf_eff=0.485, trades=124/140
[2025-11-03 12:02:00] [107/135] 8316.T: best train_pf_eff=0.359, forward_pf_eff=1.542, trades=191/153
[2025-11-03 12:02:06] [108/135] 8591.T: best train_pf_eff=0.412, forward_pf_eff=0.000, trades=26/0
[2025-11-03 12:02:09] [109/135] 8604.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:02:10] [110/135] 8630.T: best train_pf_eff=0.000, forward_pf_eff=999.000, trades=0/51
[2025-11-03 12:02:11] [111/135] 8411.T: best train_pf_eff=0.493, forward_pf_eff=1.352, trades=168/180
[2025-11-03 12:02:16] [112/135] 8697.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:02:19] [113/135] 8473.T: best train_pf_eff=0.550, forward_pf_eff=0.122, trades=200/169
[2025-11-03 12:02:29] [114/135] 8750.T: best train_pf_eff=0.026, forward_pf_eff=0.000, trades=31/0
[2025-11-03 12:02:36] [115/135] 8729.T: best train_pf_eff=0.230, forward_pf_eff=0.090, trades=31/62
[2025-11-03 12:02:37] [116/135] 8802.T: best train_pf_eff=0.000, forward_pf_eff=3.022, trades=0/31
[2025-11-03 12:02:37] [117/135] 8801.T: best train_pf_eff=0.113, forward_pf_eff=0.000, trades=30/0
[2025-11-03 12:02:38] [118/135] 8725.T: best train_pf_eff=0.119, forward_pf_eff=1.763, trades=71/147
[2025-11-03 12:02:44] [119/135] 9020.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:02:49] [120/135] 8766.T: best train_pf_eff=0.134, forward_pf_eff=0.356, trades=219/176
[2025-11-03 12:03:03] [121/135] 9022.T: best train_pf_eff=0.390, forward_pf_eff=0.000, trades=31/0
[2025-11-03 12:03:06] [122/135] 9201.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:03:17] [123/135] 9107.T: best train_pf_eff=0.000, forward_pf_eff=0.548, trades=0/155
[2025-11-03 12:03:29] [124/135] 9104.T: best train_pf_eff=0.211, forward_pf_eff=0.111, trades=145/183
[2025-11-03 12:03:34] [125/135] 9101.T: best train_pf_eff=0.200, forward_pf_eff=0.234, trades=193/211
[2025-11-03 12:03:46] [126/135] 9432.T: best train_pf_eff=0.418, forward_pf_eff=0.330, trades=204/174
[2025-11-03 12:03:49] [127/135] 9434.T: best train_pf_eff=0.382, forward_pf_eff=0.345, trades=63/114
[2025-11-03 12:03:55] [128/135] 9503.T: best train_pf_eff=0.940, forward_pf_eff=0.000, trades=31/0
[2025-11-03 12:03:55] [129/135] 9509.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:03:56] [130/135] 9433.T: best train_pf_eff=0.172, forward_pf_eff=0.052, trades=234/203
[2025-11-03 12:04:02] [131/135] 9501.T: best train_pf_eff=0.530, forward_pf_eff=0.124, trades=133/62
[2025-11-03 12:04:02] [132/135] 9697.T: best train_pf_eff=0.000, forward_pf_eff=0.000, trades=0/0
[2025-11-03 12:04:10] [133/135] 9843.T: best train_pf_eff=0.235, forward_pf_eff=0.777, trades=94/31
[2025-11-03 12:04:12] [134/135] 9983.T: best train_pf_eff=0.000, forward_pf_eff=0.028, trades=0/188
[2025-11-03 12:04:15] [135/135] 9984.T: best train_pf_eff=0.048, forward_pf_eff=0.644, trades=65/164
[2025-11-03 12:04:15] Run completed in 12.4 minutes
