code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD
8410.T,1,1.2,2.0,1.0,0.05,0.05,0.30985915492957744,0.27499999999999997,71,0.2691005230560837,0.40625,0.4105263157894737,32,1,1.2,2.0,1.0,0.05,0.05,0.4100885961404912
8411.T,2,1.2,1.5,1.0,0.05,0.05,0.3563218390804598,0.4428571428571428,174,0.44232599756320445,0.30434782608695654,0.35000000000000003,46,2,1.2,1.5,1.0,0.05,0.05,0.3495802238805971
8473.T,2,1.2,2.0,0.6,0.05,0.02,0.18128654970760233,0.13478260869565215,171,0.13271548523447765,0.18309859154929578,0.1392857142857143,71,2,1.2,2.0,0.6,0.05,0.02,0.1343393677011954
8515.T,1,1.0,1.5,0.6,0.05,0.02,0.4117647058823529,0.5185185185185185,17,0.4660447761194029,0.36363636363636365,0.4444444444444444,11,1,1.0,1.5,0.6,0.05,0.02,0.3804447151995127
8524.T,1,1.2,1.5,1.0,0.02,0.05,0.5454545454545454,0.9599999999999999,22,0.9588486140724946,0.3,0.39999999999999997,10,1,1.2,1.5,1.0,0.02,0.05,0.34244593359731956
8572.T,1,1.2,2.0,0.6,0.05,0.05,0.1836734693877551,0.1361344537815126,147,0.13485605757696922,0.2830188679245283,0.25,53,1,1.2,2.0,0.6,0.05,0.05,0.23658957469643724
8591.T,2,1.2,1.5,1.0,0.02,0.02,0.25149700598802394,0.2688,167,0.2684776119402985,0.2191780821917808,0.22456140350877193,73,2,1.2,1.5,1.0,0.02,0.02,0.22429207346725022
8593.T,1,1.2,2.0,1.0,0.02,0.02,0.23958333333333334,0.19714285714285712,96,0.18883953268007866,0.3191489361702128,0.28125,47,1,1.2,2.0,1.0,0.02,0.02,0.28095011995201924
8601.T,2,1.2,2.0,0.8,0.02,0.05,0.28994082840236685,0.245,169,0.24473877115820336,0.2835820895522388,0.24782608695652175,67,2,1.2,2.0,0.8,0.02,0.05,0.23724676795948285
8604.T,3,1.2,1.5,0.6,0.02,0.05,0.24324324324324326,0.2608695652173913,185,0.25683445019798967,0.2923076923076923,0.3304347826086957,65,3,1.2,1.5,0.6,0.02,0.05,0.33003847223509786
8630.T,5,1.2,2.0,0.8,0.05,0.05,0.3116883116883117,0.27169811320754716,154,0.2714084177649695,0.4074074074074074,0.4258064516129032,54,5,1.2,2.0,0.8,0.05,0.05,0.4120601759296282
8697.T,3,1.2,1.5,0.6,0.05,0.02,0.16022099447513813,0.15364238410596026,181,0.15244851868477166,0.1694915254237288,0.16326530612244897,59,3,1.2,1.5,0.6,0.05,0.02,0.1630694921891998
8698.T,1,1.2,1.5,1.0,0.02,0.02,0.4,0.576,45,0.5326936744847194,0.2647058823529412,0.3,34,1,1.2,1.5,1.0,0.02,0.02,0.28765458422174844
8714.T,1,1.2,1.5,1.0,0.05,0.02,0.5,0.88,22,0.799040511727079,0.16666666666666666,0.16,12,1,1.2,1.5,1.0,0.05,0.02,0.1598081023454158
8725.T,3,1.2,1.5,0.6,0.05,0.02,0.24456521739130435,0.2608695652173913,184,0.2586821800555292,0.3050847457627119,0.35121951219512193,59,3,1.2,1.5,0.6,0.05,0.02,0.3507982734411567
8729.T,2,1.2,2.0,1.0,0.05,0.05,0.4672131147540984,0.5428571428571428,122,0.5255928397871621,0.3877551020408163,0.38,49,2,1.2,2.0,1.0,0.05,0.05,0.3795948287351726
8750.T,5,1.2,1.5,1.0,0.05,0.05,0.25,0.26666666666666666,136,0.26634683724235964,0.24489795918367346,0.26666666666666666,49,5,1.2,1.5,1.0,0.05,0.05,0.25914827407364727
