code,mode,signal_mode,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
1540.T,refine,j-only,5,0.4,5.0,1.6643356643356644,0.31920000000000004,1,1
7741.T,refine,j-only,18,0.3333333333333333,2.6785714285714284,1.56043956043956,0.2991999999999998,1,1
9983.T,refine,j-only,12,0.5833333333333334,5.833333333333333,3.4960831334932063,1.040866666666667,1,1
