mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
refine,j-only,1540.T,1,1.0,0.8,0.3,0.0,0.0,60,17,23,0,40,0.425,0.9239130434782608,0.9222516613820961,-0.0358,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.3,0.0,0.0,90,17,23,0,40,0.425,0.9239130434782608,0.9222516613820961,-0.0358,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.3,0.0,0.0,120,17,23,0,40,0.425,0.9239130434782608,0.9222516613820961,-0.0358,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.4,0.0,0.0,60,15,20,0,35,0.42857142857142855,0.9375,0.9358141858141857,-0.029371428571428604,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.4,0.0,0.0,90,15,20,0,35,0.42857142857142855,0.9375,0.9358141858141857,-0.029371428571428604,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.4,0.0,0.0,120,15,20,0,35,0.42857142857142855,0.9375,0.9358141858141857,-0.029371428571428604,0,1,2,1,3,6,0.3333333333333333,2.5,0.6238761238761236,-0.2008000000000002,0,1
refine,j-only,1540.T,1,1.0,0.8,0.6,0.0,0.0,60,12,15,0,27,0.4444444444444444,1.0,0.998201798201798,-0.0008000000000000784,0,1,2,1,2,5,0.4,2.5,0.8318348318348319,-0.08079999999999998,0,1
refine,j-only,1540.T,1,1.0,0.8,0.6,0.0,0.0,90,12,15,0,27,0.4444444444444444,1.0,0.998201798201798,-0.0008000000000000784,0,1,2,1,2,5,0.4,2.5,0.8318348318348319,-0.08079999999999998,0,1
refine,j-only,1540.T,1,1.0,0.8,0.6,0.0,0.0,120,12,15,0,27,0.4444444444444444,1.0,0.998201798201798,-0.0008000000000000784,0,1,2,1,2,5,0.4,2.5,0.8318348318348319,-0.08079999999999998,0,1
refine,j-only,1540.T,1,1.0,0.8,0.8,0.0,0.0,60,10,13,0,23,0.43478260869565216,0.9615384615384615,0.9598094213478826,-0.01819130434782623,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,0.8,0.0,0.0,90,10,13,0,23,0.43478260869565216,0.9615384615384615,0.9598094213478826,-0.01819130434782623,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,0.8,0.0,0.0,120,10,13,0,23,0.43478260869565216,0.9615384615384615,0.9598094213478826,-0.01819130434782623,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.0,0.0,0.0,60,9,11,0,20,0.45,1.0227272727272727,1.0208882027063844,0.00919999999999993,1,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.0,0.0,0.0,90,9,11,0,20,0.45,1.0227272727272727,1.0208882027063844,0.00919999999999993,1,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.0,0.0,0.0,120,9,11,0,20,0.45,1.0227272727272727,1.0208882027063844,0.00919999999999993,1,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.2,0.0,0.0,60,6,9,0,15,0.4,0.8333333333333333,0.8318348318348319,-0.08079999999999998,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.2,0.0,0.0,90,6,9,0,15,0.4,0.8333333333333333,0.8318348318348319,-0.08079999999999998,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,0.8,1.2,0.0,0.0,120,6,9,0,15,0.4,0.8333333333333333,0.8318348318348319,-0.08079999999999998,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
refine,j-only,1540.T,1,1.0,1.0,0.3,0.0,0.0,60,18,22,0,40,0.45,0.8181818181818182,0.8168737737083059,-0.10080000000000006,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.3,0.0,0.0,90,18,22,0,40,0.45,0.8181818181818182,0.8168737737083059,-0.10080000000000006,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.3,0.0,0.0,120,18,22,0,40,0.45,0.8181818181818182,0.8168737737083059,-0.10080000000000006,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.4,0.0,0.0,60,16,19,0,35,0.45714285714285713,0.8421052631578947,0.8407589717699523,-0.08651428571428582,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.4,0.0,0.0,90,16,19,0,35,0.45714285714285713,0.8421052631578947,0.8407589717699523,-0.08651428571428582,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.4,0.0,0.0,120,16,19,0,35,0.45714285714285713,0.8421052631578947,0.8407589717699523,-0.08651428571428582,0,1,2,1,3,6,0.3333333333333333,2.0,0.4992006394884092,-0.3341333333333334,0,1
refine,j-only,1540.T,1,1.0,1.0,0.6,0.0,0.0,60,12,15,0,27,0.4444444444444444,0.8,0.7987210231814549,-0.11191111111111107,0,1,2,1,2,5,0.4,2.0,0.6656008526512125,-0.20079999999999987,0,1
refine,j-only,1540.T,1,1.0,1.0,0.6,0.0,0.0,90,12,15,0,27,0.4444444444444444,0.8,0.7987210231814549,-0.11191111111111107,0,1,2,1,2,5,0.4,2.0,0.6656008526512125,-0.20079999999999987,0,1
refine,j-only,1540.T,1,1.0,1.0,0.6,0.0,0.0,120,12,15,0,27,0.4444444444444444,0.8,0.7987210231814549,-0.11191111111111107,0,1,2,1,2,5,0.4,2.0,0.6656008526512125,-0.20079999999999987,0,1
refine,j-only,1540.T,1,1.0,1.0,0.8,0.0,0.0,60,10,13,0,23,0.43478260869565216,0.7692307692307693,0.7680009838283218,-0.1312347826086957,0,1,2,0,0,2,1.0,999.0,999.0,0.9992,0,1
