winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.26229508196721313,0.28444444444444444,61,3139.T,5,1.2,1.5,1.0,0.02,0.02,0.28410329305851695
0.21428571428571427,0.22857142857142854,28,3189.T,1,1.2,1.5,1.0,0.05,0.05,0.21792013956193065
0.35294117647058826,0.33749999999999997,51,3198.T,2,1.2,2.0,1.0,0.02,0.05,0.3269237759441679
0.30303030303030304,0.34782608695652173,33,3281.T,1,1.2,1.5,0.8,0.05,0.02,0.34740891814220826
0.248,0.26666666666666666,125,3349.T,5,1.2,1.5,1.0,0.02,0.02,0.26351336025041966
0.1527777777777778,0.14915254237288134,72,3350.T,1,1.2,1.5,1.0,0.05,0.02,0.14408927260652243
0.19402985074626866,0.14444444444444443,67,3370.T,5,1.2,2.0,1.0,0.02,0.05,0.144290431975358
0.4375,0.4666666666666667,32,340A.T,1,1.2,2.0,0.8,0.02,0.02,0.4661690879203875
0.0,0.0,0,3477.T,2,0.8,1.5,0.6,0.02,0.02,0.0
0.8888888888888888,4.266666666666667,18,3536.T,1,0.8,1.5,0.6,0.02,0.02,4.260127931769721
0.36666666666666664,0.388235294117647,30,3541.T,1,1.2,2.0,0.6,0.05,0.02,0.3469980428881079
0.2967032967032967,0.33749999999999997,91,3608.T,3,1.2,1.5,1.0,0.02,0.05,0.33709521588486147
0.6666666666666666,1.0666666666666667,3,3622.T,2,0.8,1.5,0.6,0.02,0.02,1.0650319829424304
0.24096385542168675,0.25396825396825395,83,3661.T,5,1.2,1.5,1.0,0.02,0.05,0.253663654516533
0.35294117647058826,0.21818181818181823,17,3835.T,1,0.8,2.0,0.6,0.02,0.02,0.21787648576932866
0.2318840579710145,0.25098039215686274,69,3902.T,5,1.2,1.5,0.8,0.02,0.05,0.24121977712515594
0.3103448275862069,0.2745762711864407,87,3905.T,5,1.2,2.0,0.8,0.05,0.02,0.26971211515393845
0.2,0.23999999999999996,15,3996.T,1,1.2,1.5,0.8,0.02,0.02,0.19976012793176975
0.4,0.5333333333333333,15,4017.T,2,1.2,1.5,1.0,0.02,0.02,0.5326936744847194
0.22857142857142856,0.1580246913580247,35,4057.T,1,0.8,1.5,0.6,0.02,0.02,0.15778251599147122
0.23809523809523808,0.25,42,4176.T,1,1.2,1.5,0.8,0.02,0.05,0.24970015991471214
0.0,0.0,15,4198.T,1,0.8,1.5,0.8,0.02,0.02,0.0
0.07142857142857142,0.06666666666666667,14,4243.T,5,1.2,1.5,1.0,0.02,0.05,0.06146465474823684
0.20689655172413793,0.26666666666666666,29,4343.T,1,1.2,1.5,0.6,0.02,0.02,0.20844535088532493
0.22727272727272727,0.24242424242424243,44,4384.T,1,1.2,1.5,0.8,0.05,0.02,0.23501191521384673
0.23404255319148937,0.19999999999999998,47,4415.T,1,1.2,2.0,0.6,0.02,0.05,0.18313785596872365
0.10526315789473684,0.06666666666666667,19,4421.T,1,0.8,1.5,0.6,0.02,0.02,0.06264894017308416
0.5,0.7999999999999999,8,4429.T,2,1.2,1.5,0.6,0.05,0.02,0.799040511727079
0.33043478260869563,0.3,115,4588.T,3,1.2,2.0,0.6,0.05,0.05,0.29578817823519943
0.14285714285714285,0.09999999999999999,7,4760.T,2,1.2,2.0,0.6,0.02,0.02,0.09989337598294017
0.07692307692307693,0.04571428571428572,39,4888.T,1,0.8,1.5,0.6,0.05,0.02,0.04437633262260128
0.3684210526315789,0.35000000000000003,19,5129.T,1,1.2,2.0,0.8,0.05,0.02,0.34962681594029055
0.0851063829787234,0.07441860465116279,141,5246.T,3,1.2,1.5,0.6,0.02,0.02,0.07432934992810038
0.0,0.0,0,5250.T,1,0.8,1.5,0.6,0.02,0.02,0.0
1.0,999.0,2,5341.T,5,0.8,2.0,0.6,0.02,0.02,
0.1,0.06666666666666667,30,5578.T,1,1.2,2.0,0.8,0.02,0.02,0.06659558398862678
0.22580645161290322,0.19444444444444445,31,5721.T,1,1.0,1.5,0.8,0.02,0.02,0.19418532338308458
0.36666666666666664,0.34736842105263155,30,5858.T,3,1.2,2.0,0.6,0.05,0.05,0.3469980428881079
0.2857142857142857,0.2222222222222222,70,5952.T,1,0.8,1.5,0.6,0.02,0.02,0.2130063965884861
0.36363636363636365,0.3047619047619048,11,5987.T,1,0.8,1.5,0.6,0.02,0.02,0.30429485226926595
0.2545454545454545,0.21265822784810126,110,6098.T,5,1.2,2.0,0.6,0.05,0.05,0.20465959957480423
0.125,0.0761904761904762,8,6173.T,5,0.8,1.5,0.6,0.02,0.02,0.07607371306731649
0.34,0.4121212121212121,50,6177.T,1,1.2,1.5,0.8,0.02,0.05,0.4116269302836468
0.36363636363636365,0.45714285714285713,88,6323.T,5,1.2,1.5,1.0,0.02,0.05,0.4565945781297594
0.25333333333333335,0.27142857142857146,75,6433.T,3,1.2,1.5,1.0,0.05,0.02,0.2711030307645447
0.0,0.0,0,6558.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.6363636363636364,0.9333333333333335,11,6772.T,3,0.8,1.5,0.6,0.02,0.02,0.9319029850746268
0.0,0.0,3,6867.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7031.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.12903225806451613,0.08533333333333334,31,7036.T,1,0.8,1.5,0.6,0.02,0.02,0.07889125799573561
0.0,0.0,0,7064.T,2,0.8,1.5,0.6,0.02,0.05,0.0
0.36363636363636365,0.4571428571428571,33,7085.T,1,1.2,1.5,0.6,0.05,0.05,0.4565945781297594
0.1111111111111111,0.09999999999999999,18,7370.T,1,1.2,1.5,0.6,0.02,0.05,0.09988006396588486
0.21839080459770116,0.17272727272727273,87,7453.T,3,1.2,2.0,0.6,0.05,0.05,0.1674683067949291
0.3076923076923077,0.39999999999999997,13,7564.T,1,1.2,1.5,0.6,0.02,0.05,0.35512911632314625
0.3333333333333333,0.39999999999999997,12,7607.T,1,1.2,2.0,1.0,0.05,0.02,0.29968012794882043
0.3333333333333333,0.39999999999999997,3,7640.T,1,1.2,1.5,1.0,0.02,0.02,0.3995202558635394
0.0,0.0,1,7681.T,2,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,3,7923.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.15333333333333332,0.14838709677419354,150,8105.T,5,1.2,1.5,0.6,0.02,0.02,0.1447081241710458
0.30434782608695654,0.2625,115,8273.T,3,1.2,2.0,1.0,0.05,0.05,0.262220111955218
0.625,1.3333333333333333,16,8912.T,3,1.2,1.5,1.0,0.05,0.02,1.3317341862117984
1.0,999.0,1,8918.T,1,0.8,1.5,0.6,0.02,0.02,
0.1836734693877551,0.187012987012987,98,9240.T,1,1.2,1.5,0.6,0.02,0.02,0.17978411513859277
0.1016949152542373,0.09056603773584905,59,9270.T,3,1.2,1.5,0.8,0.05,0.02,0.09045741642193346
