mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
refine,j-cross,3350.T,1,1.0,0.8,0.3,0.0,0.0,0,11,10,0,21,0.5238095238095238,1.092360113030845,1.092360113030845,4.12558305268222,1,1,2,3,0,5,0.4,0.8271722242153273,0.8271722242153274,-8.320869328540889,0,1
refine,j-cross,3350.T,1,1.0,0.8,0.4,0.0,0.0,0,13,9,0,22,0.5909090909090909,1.9190743096621954,1.9190743096621954,29.227542688685492,1,1,3,4,0,7,0.42857142857142855,0.760613097916444,0.760613097916444,-9.995578529056486,0,1
refine,j-cross,3350.T,1,1.0,0.8,0.6,0.0,0.0,0,9,6,0,15,0.6,1.9794126256272575,1.9794126256272575,30.507316083701067,1,1,5,2,0,7,0.7142857142857143,3.4252348955128187,3.425234895512819,32.4287588493322,1,1
refine,j-cross,3350.T,1,1.0,0.8,0.8,0.0,0.0,0,7,4,0,11,0.6363636363636364,1.6567599906239252,1.6567599906239252,19.981159698092622,1,1,5,1,0,6,0.8333333333333334,7.12161737046269,7.121617370462693,36.85163450432063,1,1
refine,j-cross,3350.T,1,1.0,0.8,1.0,0.0,0.0,0,3,5,0,8,0.375,0.8010935807119436,0.8010935807119436,-7.270108343088849,0,1,3,1,0,4,0.75,4.268654386904177,4.268654386904177,29.51554699457618,0,1
refine,j-cross,3350.T,1,1.0,0.8,1.2,0.0,0.0,0,3,4,0,7,0.42857142857142855,1.4263932334887477,1.4263932334887477,10.003185363884496,0,1,2,1,0,3,0.6666666666666666,2.1136718199161613,2.113671819916161,13.408426035686697,0,1
refine,j-cross,3350.T,1,1.0,1.0,0.3,0.0,0.0,0,13,8,0,21,0.6190476190476191,1.3005358135564704,1.3005358135564706,13.345046072056382,1,1,2,3,0,5,0.4,0.6752010058824766,0.6752010058824767,-19.157229356266015,0,1
refine,j-cross,3350.T,1,1.0,1.0,0.4,0.0,0.0,0,15,7,0,22,0.6818181818181818,2.4049645396488306,2.4049645396488297,40.64628001973148,1,1,3,4,0,7,0.42857142857142855,0.6221125559246717,0.6221125559246719,-19.29144886257553,0,1
refine,j-cross,3350.T,1,1.0,1.0,0.6,0.0,0.0,0,9,6,0,15,0.6,1.6167489243058315,1.6167489243058313,23.520170174651128,1,1,5,2,0,7,0.7142857142857143,2.83718601707795,2.83718601707795,29.657340207349414,1,1
refine,j-cross,3350.T,1,1.0,1.0,0.8,0.0,0.0,0,7,4,0,11,0.6363636363636364,1.3512489532522443,1.351248953252244,13.102472872656348,1,1,5,1,0,6,0.8333333333333334,5.96136690280836,5.961366902808361,35.67998834146188,1,1
refine,j-cross,3350.T,1,1.0,1.0,1.0,0.0,0.0,0,3,5,0,8,0.375,0.6589020862352514,0.6589020862352514,-15.157707281713606,0,1,3,1,0,4,0.75,3.573207272713246,3.573207272713246,27.758077750288056,0,1
