code,mode,signal_mode,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
4568.T,refine,j-cross,8,0.375,2.34375,1.8725274725274723,0.4367,1,1
9432.T,refine,j-cross,7,0.5714285714285714,6.25,4.161172161172161,1.0849142857142855,1,1
