mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
refine,j-cross,4568.T,8,2.5,0.8,0.3,0.0,0.0,60,5,13,1,19,0.2631578947368421,1.2019230769230769,1.1145996860282572,0.0676210526315788,0,1,3,4,1,8,0.375,2.34375,1.8725274725274723,0.4367,1,1
refine,j-cross,9432.T,3,2.5,0.8,0.3,0.0,0.0,60,8,10,1,19,0.42105263157894735,2.5,2.2697302697302693,0.5886736842105262,0,1,4,2,1,7,0.5714285714285714,6.25,4.161172161172161,1.0849142857142855,1,1
