シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,相対ボリューム (対時間比),セクター,ボラティリティ 1日,価格 * 出来高 (売買代金) 1分,価格 * 出来高 (売買代金) 1分 - 通貨,価格 * 出来高 (売買代金) 5分,価格 * 出来高 (売買代金) 5分 - 通貨,価格 * 出来高 (売買代金) 15分,価格 * 出来高 (売買代金) 15分 - 通貨,価格 * 出来高 (売買代金) 1日,価格 * 出来高 (売買代金) 1日 - 通貨,価格変動 % 1分,価格変動 % 5分,価格変動 % 15分,価格変動 % 1日,始値からの変動 % 1分,始値からの変動 % 5分,始値からの変動 % 15分,始値からの変動 % 1日,ADR (日中平均レンジ) %,ADX (平均方向性指数) (14) 1日,ATR (アベレージ・トゥルー・レンジ) % (14) 1分,ATR (アベレージ・トゥルー・レンジ) % (14) 5分,ATR (アベレージ・トゥルー・レンジ) % (14) 15分,ATR (アベレージ・トゥルー・レンジ) % (14) 1日
8698,マネックスグループ,817,JPY,-0.9696969696969697,292300,0.154191877363915,208296109772,JPY,1.3132960370424889,金融,1.4705882352941178,7353000,JPY,31209400,JPY,238809100,JPY,238809100,JPY,0,0,-0.9696969696969697,-0.9696969696969697,0.12254901960784313,0.12254901960784313,-1.2091898428053205,-1.2091898428053205,2.089526140933505,24.872313236889827,0.1568739960513478,0.2565395344488573,0.4365224050862755,2.70301118260606
2160,ジーエヌアイグループ,2432,JPY,-2.2508038585209005,291800,0.28257764035928845,138241436157,JPY,1.843132687648763,ヘルステクノロジー,2.344714109419992,24076800,JPY,115033600,JPY,706252800,JPY,702650400,JPY,-0.32786885245901637,-0.5316973415132925,-2.2508038585209005,-2.2508038585209005,-0.32786885245901637,-0.4909983633387889,-1.7373737373737375,-1.7373737373737375,2.8213258176266702,17.54931173480031,0.3098701248460878,0.368895573311126,0.6005942754563793,3.5563937867621664
7741,ＨＯＹＡ,20880,JPY,-0.4291845493562232,290200,0.23395867428792558,7178979155273,JPY,1.4883706814563293,ヘルステクノロジー,1.3192612137203166,43848000,JPY,162864000,JPY,6094872000,JPY,6059376000,JPY,-0.07178750897343862,-0.09569377990430622,-0.4291845493562232,-0.4291845493562232,-0.04786979415988511,-0.09569377990430622,-0.023940627244433802,-0.023940627244433802,2.1979337712096383,26.148755446029213,0.18216195505585117,0.24780720432062564,0.42110350771968247,2.3238724123752332
1812,鹿島建設,4327,JPY,0.3246000463714352,289900,0.22208262791392477,2096500889313,JPY,1.949481982860728,工業サービス,1.4428671165929718,11682900,JPY,110338500,JPY,1254397300,JPY,1254397300,JPY,0,-0.5972892258212726,0.3246000463714352,0.3246000463714352,0.046242774566473986,-0.6201194304088194,0.4177303318635414,0.4177303318635414,1.9165373567961996,33.46416105843351,0.23139614670462422,0.2912863255730081,0.4113407174442136,2.018435159052654
6965,浜松ホトニクス,1646.5,JPY,0.6725771935188016,289500,0.11810204506235543,505331667084,JPY,0.8699383067602849,電子テクノロジー,1.4303104077906268,5105700,JPY,41669100,JPY,478453500,JPY,476661750,JPY,0.03036744609778318,0.09115770282588878,0.7031488841332926,0.6725771935188016,0.060753341433778855,0.09115770282588878,-0.6933976484775399,-0.7235453723243894,2.46843954709123,22.996039214826787,0.23686744126749207,0.29560461264882976,0.4293667651756438,2.9071804685050346
2897,日清食品ホールディングス,2874,JPY,-0.06954102920723226,289500,0.1825991522858008,848244901733,JPY,1.180050500219263,非耐久消費財,0.9932043910088866,16669200,JPY,95416800,JPY,832023000,JPY,832023000,JPY,0.10449320794148381,-0.034782608695652174,-0.06954102920723226,-0.06954102920723226,0.10449320794148381,-0.05216484089723526,-0.10427528675703858,-0.10427528675703858,1.2426682572820382,10.932211866461634,0.13198254629144132,0.16112561003800976,0.24484878519112938,1.4182807393996646
9164,トライト,875,JPY,0,288800,3.4254536828371487,87500000000,JPY,3.4254536828371487,商業サービス,0.45871559633027525,7262500,JPY,7262500,JPY,7262500,JPY,252700000,JPY,0,0,0,0,0,0,0,0,0.24489795918366977,49.40341650931768,0.03458873973274291,0.04363597660066465,0.0605662078047549,0.33955451043524776
9697,カプコン,4015,JPY,-1.084010840108401,287300,0.1549739462526836,1697616301025,JPY,1.1865071055650562,テクノロジーサービス,1.6936488169364883,26104000,JPY,89556800,JPY,1166648000,JPY,1153509500,JPY,-0.09950248756218905,-0.19880715705765406,-1.0593742301059375,-1.084010840108401,-0.12434717731907485,-0.24838549428713363,-1.6168544830965212,-1.6413522782949534,2.104607721046077,11.49804889866266,0.18278205649296247,0.24078376901321163,0.43325290330789085,2.4736170676161384
6625,ＪＡＬＣＯホールディングス,432,JPY,-0.4608294930875576,286100,0.3504194990507686,48784842285,JPY,1.9344696183238792,金融,1.8779342723004695,2980800,JPY,5529600,JPY,123595200,JPY,123595200,JPY,0.23201856148491878,0.23201856148491878,-0.4608294930875576,-0.4608294930875576,0.23201856148491878,0.23201856148491878,0,0,3.009259259259259,53.25302677576047,0.30512563218143424,0.42790087700927837,0.6640509050901813,2.6981538171289627
3679,じげん,537,JPY,-1.4678899082568808,283800,0.7162325863113265,58000379257,JPY,2.171467411053947,テクノロジーサービス,2.2388059701492535,590700,JPY,2523900,JPY,152400600,JPY,152400600,JPY,-0.18587360594795538,-0.18587360594795538,-1.4678899082568808,-1.4678899082568808,0,-0.18587360594795538,-2.0072992700729926,-2.0072992700729926,1.8488959829741982,34.347995209936705,0.20251004245704704,0.24964222404262648,0.3925895408833114,1.955939972272035
9201,日本航空,3069,JPY,0.4911591355599214,281600,0.15401865069598272,1334619995361,JPY,0.9268257254530241,交通・輸送,1.3089005235602094,4908800,JPY,39577200,JPY,867937200,JPY,864230400,JPY,0,0,0.45841519318926005,0.4911591355599214,0.032605151613955004,0,-0.5188067444876783,-0.48638132295719844,1.5035144067402049,15.38707399878155,0.15628547736809267,0.2061166843435453,0.27392230196636763,1.570413917491027
5406,神戸製鋼所,1801,JPY,-0.3044561306393579,279900,0.1395592341443957,710159252838,JPY,0.9967819977672195,非エネルギー鉱物,1.3611111111111112,5221450,JPY,94346200,JPY,505760450,JPY,504099900,JPY,-0.027762354247640203,-0.0832408435072142,-0.3321339606974813,-0.3044561306393579,-0.0832408435072142,-0.11095700416088765,-1.044242923880187,-1.0167628469359713,1.4833029269453388,30.45601275586483,0.1364442577061067,0.16497480568728687,0.2476481774224226,1.4409160215521084
2353,日本駐車場開発,289,JPY,-1.0273972602739725,276100,0.15654412264985318,95319054932,JPY,0.6792076988256598,商業サービス,1.3888888888888888,1502800,JPY,2312000,JPY,79821800,JPY,79792900,JPY,0,0,-1.0273972602739725,-1.0273972602739725,0,0,-1.0273972602739725,-1.0273972602739725,2.2738507167572855,26.077517064235835,0.16297009517085367,0.30615174232810893,0.5438803616068804,2.170713766887197
7751,キヤノン,4412,JPY,-0.6530060797117767,276100,0.0878566291820201,4286088953430,JPY,0.7161629563732372,電子テクノロジー,0.7943713118474807,6618000,JPY,72798000,JPY,1215947200,JPY,1218153200,JPY,-0.06795016987542468,-0.15840687938447612,-0.6530060797117767,-0.6530060797117767,-0.022660321776569226,-0.15840687938447612,-0.06795016987542468,-0.06795016987542468,1.5104908690589627,16.527412064173046,0.12555535867112852,0.1666631702590576,0.2877123174635117,1.6601262038217248
4180,ＡＰＰＩＥＲ　ＧＲＯＵＰ,1542,JPY,-5.514705882352941,273800,0.30122337616616796,167246680664,JPY,2.6358120522269006,テクノロジーサービス,6.666666666666667,8943600,JPY,52273800,JPY,427442400,JPY,422199600,JPY,-0.3232062055591467,0.390625,-5.514705882352941,-5.514705882352941,-0.3232062055591467,0.26007802340702213,-4.520123839009288,-4.520123839009288,3.7891421159903587,19.9236017697665,0.5148477439283631,0.7382209824029927,0.9969308462232299,4.10671443811144
1911,住友林業,1730.5,JPY,-0.8025222126683863,273200,0.07432698978411977,1076752803039.9999,JPY,0.598490802742317,耐久消費財,2.256291582296789,5710650,JPY,35821350,JPY,472772600,JPY,472772600,JPY,-0.028885037550548814,-0.08660508083140878,-0.8025222126683863,-0.8025222126683863,-0.028885037550548814,-0.11544011544011544,-2.0379281064251344,-2.0379281064251344,2.685020844512338,25.84914452136646,0.20307370169037478,0.2826585235423645,0.42121323209468137,2.963293560627041
1802,大林組,2416,JPY,-0.6578947368421052,272300,0.11764095961843372,1708300835938,JPY,1.1032273382746358,耐久消費財,1.0806317539484622,6766200,JPY,57271050,JPY,650038500,JPY,657876800,JPY,0.020695364238410598,-0.24767801857585142,-0.6373355263157895,-0.6578947368421052,0.04139929621196439,-0.2682624845233182,-0.1446280991735537,-0.1652892561983471,1.682237464522222,27.82533366752521,0.19400243319610896,0.24472007684173303,0.31483556635175486,1.813128102514251
9301,三菱倉庫,1209.5,JPY,1.1710581346716855,271500,0.31396720401507966,444841215729,JPY,3.3851436487902253,交通・輸送,2.3207625362619146,1813500,JPY,26598000,JPY,326309100,JPY,328379250,JPY,-0.0413393964448119,-0.24752475247524752,1.1292346298619824,1.1710581346716855,0,-0.24752475247524752,-0.3708281829419036,-0.3296250515039143,1.3523888265517066,12.429590072294925,0.21514408679633884,0.27423563970339365,0.3494748687543335,1.496927122183051
2673,夢みつけ隊,196,JPY,-4.390243902439024,268900,0.09063820894314972,2073923535,JPY,0.39251070597035426,商業サービス,5.128205128205129,2822400,JPY,10642800,JPY,52704400,JPY,52704400,JPY,-1.0101010101010102,-0.5076142131979695,-4.390243902439024,-4.390243902439024,-0.5076142131979695,-0.5076142131979695,-3.9215686274509802,-3.9215686274509802,20.991253644314867,55.400639256272044,0.9105854229348479,1.1514316300126997,1.5539255362482343,17.1862454746648
4978,リプロセル,198,JPY,-2.941176470588235,268700,0.1056650963058507,19332904999,JPY,1.4276232784419993,ヘルステクノロジー,3.0303030303030303,19800,JPY,2118600,JPY,53202600,JPY,53202600,JPY,-0.5025125628140703,0,-2.941176470588235,-2.941176470588235,0,0,-1.9801980198019802,-1.9801980198019802,5.230880230880233,25.53858853691925,0.3515918758413712,0.5333595511412301,0.7772430108820592,4.981807440544689
7383,ネットプロテクションズホールディングス,915,JPY,-2.6595744680851063,268400,0.2306396727735194,93439759369,JPY,1.9327072248175152,商業サービス,3.41034103410341,33996600,JPY,39996000,JPY,276790500,JPY,245586000,JPY,-0.6557377049180327,-0.5470459518599562,-3.2978723404255317,-2.6595744680851063,-0.6557377049180327,-0.6557377049180327,-1.7297297297297298,-1.0810810810810811,3.3177205308352886,36.075834972327876,0.4168643426969239,0.6061313073692306,0.8958065836175385,3.9257350846676857
6613,Ｇ−ＱＤレーザ,379,JPY,-3.0690537084398977,268400,0.14945152848154128,16329956657,JPY,1.1033480542481882,電子テクノロジー,4.266666666666667,1900000,JPY,8094000,JPY,102296000,JPY,101723600,JPY,0.5291005291005291,0.7957559681697612,-2.813299232736573,-3.0690537084398977,0.2638522427440633,1.0638297872340425,-1.2987012987012987,-1.5584415584415585,5.408970976253298,54.454134539894774,0.4872929162419426,0.905523452359008,1.6390525711365087,5.96879015457918
7167,めぶきフィナンシャルグループ,910,JPY,-0.010987803538075238,267500,0.10594437029438673,790297289969,JPY,0.8743326652284577,金融,1.1991199119911966,4097250,JPY,28680750,JPY,242466150,JPY,243425000,JPY,-0.03293807641633229,0.07693998681029297,0.04395121415228846,-0.010987803538075238,0,0.08794107947674557,-0.5787289801266603,-0.6333260537235155,1.8029827315540463,21.708957498077837,0.19360845701086585,0.26186087320545537,0.39104643233417274,1.9439908510691561
2656,ベクターホールディングス,128,JPY,-2.2900763358778624,266200,1.4324149806284976,3210391010,JPY,11.632844934762595,テクノロジーサービス,9.448818897637794,89600,JPY,3289600,JPY,34073600,JPY,34073600,JPY,0,0,-2.2900763358778624,-2.2900763358778624,0,0,-4.477611940298507,-4.477611940298507,5.747767857143549,19.512051289813762,0.6474217588014338,0.9907298429381585,1.3093393301331913,6.480353088520577
4684,オービック,5237,JPY,-2.404025344763325,262900,0.2827064111663118,2613672190491,JPY,3.0213561607665103,テクノロジーサービス,4.032570763861962,8374400,JPY,35067800,JPY,1379159000,JPY,1376807300,JPY,0,0.15308075009567548,-2.459932910920611,-2.404025344763325,0,0.15308075009567548,1.316298877274487,1.3743708865660085,1.8685725197086192,20.742969729420103,0.28654730768608055,0.41896989011136154,0.5337750357088026,1.9958628262803222
7610,テイツー,153,JPY,0,262200,0.2567894463650876,10132570679,JPY,1.4198299669681054,耐久消費財,0.6535947712418301,2738700,JPY,9287100,JPY,40116600,JPY,40116600,JPY,0,-0.6493506493506493,0,0,0,0,-0.6493506493506493,-0.6493506493506493,2.6143790849673016,19.052465057185326,0.2561370292485897,0.41723934497096166,0.5344971521415773,2.850700178349195
4523,エーザイ,5180,JPY,0,260700,0.16575007152621038,1459897825928,JPY,1.1980911796741935,ヘルステクノロジー,1.8926226342217072,33663500,JPY,92704100,JPY,1353272700,JPY,1350426000,JPY,-0.019305019305019305,-0.1349787890474354,-0.019305019305019305,0,-0.019305019305019305,-0.1349787890474354,-1.3523809523809522,-1.3333333333333335,1.9691119691119692,39.14065260242251,0.21158261938128506,0.2690661474923529,0.38699208536063884,2.1461627761970687
6479,ミネベア,2806.5,JPY,0.7539041464728056,260500,0.17221887994922683,1127930454437,JPY,1.7889723038931937,製造加工,2.977357817792833,5612000,JPY,54436400,JPY,730121200,JPY,731093250,JPY,-0.017815784785319793,-0.21337126600284498,0.7359540477472626,0.7539041464728056,-0.017815784785319793,-0.2311111111111111,-2.0593368237347294,-2.0418848167539267,2.216792649716222,33.81777550903614,0.2762394360574994,0.37850774373835183,0.4908403312840611,2.3747589887907483
5955,ワイズホールディングス,84,JPY,1.2048192771084338,260400,0.22556781760537759,11384512070,JPY,0.6582572865845951,製造加工,1.1904761904761905,8400,JPY,16800,JPY,21873600,JPY,21873600,JPY,0,0,1.2048192771084338,1.2048192771084338,0,0,0,0,2.5510204081632604,17.503805551295194,0.33874221327219584,0.539549480615853,0.8744713100121133,2.7907091469161784
3231,野村不動産ホールディングス,955.4,JPY,-0.37539103232534127,258900,0.11198096885813148,877842459290,JPY,1.1119095001258321,金融,1.2467260345730726,2484300,JPY,13950300,JPY,247665600,JPY,247353060,JPY,0.052356020942408384,-0.09410288582182949,-0.36496350364963503,-0.37539103232534127,0.10476689366160294,-0.09410288582182949,-1.0869565217391304,-1.0973084886128388,1.1790125302788748,33.84172752769909,0.14218087427418413,0.19175109715987737,0.2792277910012786,1.3428205763703998
6460,セガサミーホールディングス,3211,JPY,4.016844833171364,257800,0.3434997535009527,596578200073,JPY,3.70708082246756,テクノロジーサービス,4.062699936020474,155122000,JPY,282360500,JPY,823044000,JPY,827795800,JPY,0.06244146113019045,0.9448818897637795,3.8224813735017813,4.016844833171364,0.031210986267166042,0.8495909376966646,1.9077901430842605,2.098569157392687,2.059883436401647,11.046538265598512,0.36654052911782586,0.45429838726011273,0.5428159896820747,2.4899979321082455
4114,日本触媒,1859.5,JPY,-0.6411969008816457,252900,0.26538086193689203,290222942459,JPY,2.1325992948734935,素材産業,0.7263922518159807,2417350,JPY,48532950,JPY,470267550,JPY,470267550,JPY,-0.026881720430107527,-0.053748992206396125,-0.6411969008816457,-0.6411969008816457,-0.026881720430107527,-0.053748992206396125,-0.6411969008816457,-0.6411969008816457,1.056351553797102,41.96926788515155,0.07691592479770235,0.11626340418803544,0.1926330765135373,1.07428118809132
9759,ＮＳＤ,3502,JPY,6.37910085054678,252700,0.9947643979057592,238670226044,JPY,5.7720855697141165,テクノロジーサービス,6.065857885615252,32568600,JPY,80195800,JPY,883904800,JPY,884955400,JPY,0.17162471395881007,0.7479861910241657,6.37910085054678,6.37910085054678,0.286368843069874,0.7479861910241657,0.05714285714285715,0.05714285714285715,1.1442441054089945,19.256276585757355,0.5157284890208084,0.5354200329708518,0.6049027453907945,1.6770118763407553
3903,ＧＵＭＩ,615,JPY,-1.6,252300,0.11451369126237387,30954520702,JPY,0.9653385336929163,テクノロジーサービス,1.791530944625407,61500,JPY,5289000,JPY,155164500,JPY,155164500,JPY,0,-0.48543689320388345,-1.6,-1.6,0,-0.48543689320388345,-1.1254019292604502,-1.1254019292604502,3.7862950058071903,18.764073880797945,0.21839882897492602,0.41630491256538105,0.725289783200716,4.371251240840862
6861,キーエンス,55050,JPY,-1.6964285714285714,251800,0.38754035261981623,13581473144531,JPY,2.132906810446273,電子テクノロジー,1.8734085121862496,115605000,JPY,2290080000,JPY,13850580000,JPY,13748482000,JPY,-0.054466230936819175,-0.2355926060166727,-1.6964285714285714,-1.6964285714285714,0,-0.2717391304347826,-0.8108108108108109,-0.8108108108108109,2.3558715167868916,16.354840065583662,0.16525821924630643,0.2339478618064045,0.3801854069321324,2.297936184925676
9936,王将フードサービス,3795,JPY,0.5298013245033113,249100,1.2026844341444578,227830791759,JPY,3.3220093701145443,消費者サービス,0.6613756613756614,379500,JPY,2656500,JPY,945334500,JPY,945334500,JPY,0,0,0.5298013245033113,0.5298013245033113,0,0,0.26420079260237783,0.26420079260237783,1.3269339356295706,13.638911992946065,0.09440355559043156,0.14590234810585864,0.2236869086875359,1.3768708835574415
7259,アイシン,2525,JPY,-0.512214342001576,248800,0.10612478192807571,1911699239502,JPY,1.1283471230742859,製造加工,0.7542675664946408,9090000,JPY,41915000,JPY,630240000,JPY,628220000,JPY,0.019805902158843335,0.15866719555731854,-0.512214342001576,-0.512214342001576,0.039619651347068144,0.13880626611144162,-0.17790077090334058,-0.17790077090334058,1.7609618104667997,51.79305076335899,0.14855579487947462,0.19396235654109378,0.28848095513959493,1.8812021308824305
6412,平和,2179,JPY,0.8329477093937991,248600,0.943310313424907,213144831841,JPY,3.251908020549923,消費者サービス,0.8767881864328565,1089500,JPY,1307400,JPY,541699400,JPY,541699400,JPY,-0.045871559633027525,-0.045871559633027525,0.8329477093937991,0.8329477093937991,-0.045871559633027525,-0.045871559633027525,0.4147465437788019,0.4147465437788019,0.9571887497541587,23.584153349075958,0.08525481793184572,0.1330380246919895,0.205026168433267,1.0899190581208107
2432,ディー・エヌ・エー,2308.5,JPY,0.30414946773843143,245800,0.08585429917673482,254233064426,JPY,0.7736727614085958,テクノロジーサービス,0.9118541033434651,6002100,JPY,40398750,JPY,567429300,JPY,567429300,JPY,-0.19455252918287938,0,0.30414946773843143,0.30414946773843143,-0.12978585334198572,-0.021654395842355997,-0.10817827780181738,-0.10817827780181738,2.1473436678115574,24.377313385215427,0.14989941966134873,0.20150426304935812,0.3382289725487602,2.279846417582327
2120,ＬＩＦＵＬＬ,207,JPY,-0.9569377990430622,245000,0.3077889447236146,27571793060,JPY,1.2197526038914677,テクノロジーサービス,1.4563106796116505,351900,JPY,2339100,JPY,50756400,JPY,50715000,JPY,0,0.48543689320388345,-0.9569377990430622,-0.9569377990430622,0,0.48543689320388345,0,0,2.726017943410152,28.917845369050312,0.3251995611755765,0.513571141670602,0.6330102605359309,3.092123611035723
190A,ＣＨＯＲＤＩＡ　ＴＨＥＲＡＰＥＵＴＩＣＳ,145,JPY,-1.3605442176870748,243600,0.15112506281368066,10141353607,JPY,1.5811521129345902,ヘルステクノロジー,2.0833333333333335,159500,JPY,3059500,JPY,35322000,JPY,35322000,JPY,0,-0.684931506849315,-1.3605442176870748,-1.3605442176870748,0,0,0,0,4.926108374384234,33.416428454484546,0.4816365408321531,0.7893769525847101,1.5088818421032768,5.255956287400712
6753,シャープ,849.2,JPY,-0.9563797527408364,242000,0.10968739093583288,556667803156,JPY,1.1487963758139044,耐久消費財,2.3557126030624262,3736480,JPY,16899080,JPY,205506400,JPY,205506400,JPY,-0.15285126396236973,-0.29353058588704944,-0.9563797527408364,-0.9563797527408364,-0.09411764705881817,-0.316938607817811,-1.8719667205916262,-1.8719667205916262,2.681515375815897,24.130957162059065,0.2652166025929077,0.34751585346907066,0.5249337087613843,2.893090255223285
1963,日揮ホールディングス,1492,JPY,0.23513604299630503,241600,0.22919809128079613,376655276642,JPY,1.779544291282877,工業サービス,1.6453995970449966,4923600,JPY,17158000,JPY,360467200,JPY,360467200,JPY,-0.03350083752093803,0,0.23513604299630503,0.23513604299630503,-0.03350083752093803,-0.03350083752093803,-0.9624958513109858,-0.9624958513109858,1.8192263500574013,36.26054608367733,0.20740722573454354,0.24200824159128473,0.36359777898601076,1.9040806676427908
8616,東海東京フィナンシャル・ホールディングス,588,JPY,-0.5076142131979695,240900,0.20874854855201816,146782383591,JPY,1.7952993060947993,金融,1.0221465076660987,176400,JPY,1176000,JPY,141590400,JPY,141649200,JPY,-0.1697792869269949,-0.1697792869269949,-0.5076142131979695,-0.5076142131979695,0,-0.1697792869269949,-0.8431703204047217,-0.8431703204047217,1.4212827988338055,26.41884664544444,0.1415330653771422,0.23831243475915148,0.34544051927350894,1.4954369683289817
6645,オムロン,4106,JPY,-2.377555872563005,239500,0.1500081424043894,827867822021,JPY,1.1969672087601497,製造加工,2.800779347296639,11508000,JPY,113847000,JPY,981879000,JPY,983387000,JPY,-0.09722897423432182,-0.19426906265177268,-2.282453637660485,-2.377555872563005,-0.048638132295719845,-0.17002671848433326,-2.5373488261797488,-2.632202987906094,2.31716651590007,23.13319661008497,0.2517188641145994,0.4106851444895871,0.6562503146867621,2.5623762042719918
4004,レゾナック・ホールディングス,5313,JPY,-1.3370473537604457,237300,0.08116427814071211,975101676865,JPY,0.6281753649346632,素材産業,2.1433990895295905,7971000,JPY,63768000,JPY,1263137800,JPY,1260774900,JPY,0.07532956685499058,0.3209363790824995,-1.318477251624884,-1.3370473537604457,0.018821757952192736,0.3020007550018875,0.2641509433962264,0.24528301886792453,2.8837622005323795,46.389189418965906,0.25425593888592396,0.39099440427656784,0.6705417319586576,3.201799948225416
5985,サンコール,1113,JPY,0.18001800180018002,234600,0.1498581904591563,33653920174,JPY,0.9402805371271673,製造加工,4.0111940298507465,5448800,JPY,22462400,JPY,262209600,JPY,261109800,JPY,0.18018018018018017,0.5424954792043399,0.09000900090009001,0.18001800180018002,0.09000900090009001,0.7246376811594203,0.9990917347865577,1.08991825613079,5.2368117058144055,54.36224723988061,0.6155429307436667,0.9320374233773376,1.2617738633468294,5.783732115339157
9006,京浜急行電鉄,1555,JPY,0.4197610590894414,234500,0.38617986594865206,426268573517,JPY,3.2191948039766936,交通・輸送,1.1935483870967742,622000,JPY,3110000,JPY,364647500,JPY,364647500,JPY,-0.12845215157353884,-0.16051364365971107,0.4197610590894414,0.4197610590894414,0.0321646831778707,-0.19255455712451863,-0.44814340588988477,-0.44814340588988477,1.3298116674322398,16.685476013461678,0.14689339084008785,0.19789593972597816,0.25690707168619287,1.4012671295212904
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,8011,JPY,-2.018101761252446,233700,0.14280040328740337,949018882690,JPY,1.4707222006651588,消費者サービス,2.907488986784141,14427000,JPY,254075500,JPY,1880319000,JPY,1872170700,JPY,0.1374312843578211,0.22508440665249466,-1.9691780821917808,-2.018101761252446,0.1374312843578211,0.1875,-1.5839882121807467,-1.6331041257367385,3.253562066444361,14.244815151751574,0.36050323776653387,0.4903865920676223,0.7166781919595675,3.6721666677534905
6754,アンリツ,1959.5,JPY,-2.6818971939408986,233300,0.14957525244430198,267976062431,JPY,1.253020044946405,電子テクノロジー,3.4686536485097634,196000,JPY,12152000,JPY,457464000,JPY,457151350,JPY,0.025516713447307986,0.2557544757033248,-2.6570648125155203,-2.6818971939408986,0,0.2557544757033248,-1.8527791687531296,-1.8778167250876314,2.753982429920277,24.330899028003913,0.29606493610067663,0.5436352309591732,0.8247861576527836,3.281963682998494
7616,コロワイド,1912,JPY,0.2884867558353003,233000,0.519474728557733,202629712212,JPY,2.544757784220202,消費者サービス,0.6044678055190539,191200,JPY,13957600,JPY,445496000,JPY,445496000,JPY,0.07851347814708191,0.1571503404924044,0.2884867558353003,0.2884867558353003,0,0.13092432573972246,0.3674540682414698,0.3674540682414698,0.9843843395099628,16.060446147268934,0.10947162996410814,0.12936626577505594,0.1704199469303592,1.181220881552357
2768,双日,3955,JPY,-0.7279116465863454,232900,0.2072654136408942,759437233887,JPY,1.6738721955618363,非エネルギー鉱物,1.39099645928174,15029000,JPY,69212500,JPY,921515000,JPY,921119500,JPY,0,-0.050543340914834464,-0.7279116465863454,-0.7279116465863454,0.025290844714213456,-0.07579585649317837,-1.3469693190321774,-1.3469693190321774,1.2479682138342014,27.686316311502974,0.11513080477893999,0.17942705770339426,0.26227519145601513,1.3231801808251242
2281,プリマハム,2435,JPY,0.205761316872428,232400,1.2853271389856755,122107731743,JPY,3.2909258807122943,非耐久消費財,0.494641384995878,730200,JPY,10466200,JPY,566391800,JPY,565894000,JPY,-0.04106776180698152,-0.04106776180698152,0.1646090534979424,0.205761316872428,0,-0.04106776180698152,0.2471169686985173,0.2883031301482702,0.9386916984452839,31.494750827853608,0.09172937471694706,0.10263463139741084,0.18339768919306895,1.0822717460675928
6473,ジェイテクト,1544.5,JPY,0.8488410055501142,230000,0.19459532632790158,487527609055,JPY,1.5995163206062057,製造加工,1.986323673070661,9421450,JPY,22858600,JPY,355235000,JPY,355235000,JPY,0.032383419689119175,0.5533854166666667,0.8488410055501142,0.8488410055501142,0.09721322099805574,0.5206638464041653,-0.9935897435897435,-0.9935897435897435,1.7874485501548563,49.48668539425283,0.2173268084257606,0.2961156761933832,0.358128057725557,1.8408447855657772
9504,中国電力,860.3,JPY,0.13968106157606003,227800,0.12720145628357327,309502118448,JPY,1.0551124952957862,公益事業,1.1741455475470846,1118390,JPY,9377270,JPY,195976340,JPY,195976340,JPY,-0.046473800395037866,-0.3013095376057507,0.13968106157606003,0.13968106157606003,-0.03485940041832073,-0.3128621089223691,-0.5433526011560746,-0.5433526011560746,1.924577805084614,23.19236084079092,0.18207291729805236,0.2153960176801078,0.3234475927982948,2.132649414026255
8153,モスフードサービス,4065,JPY,0.3703703703703704,227100,1.149756986634265,124879011726,JPY,2.483760741722922,消費者サービス,0.49382716049382713,406500,JPY,2439000,JPY,923161500,JPY,923161500,JPY,0,0,0.3703703703703704,0.3703703703703704,0,0,-0.12285012285012285,-0.12285012285012285,1.115796872254432,34.549818528987366,0.07641312720133643,0.12110332932647441,0.1721893670576685,1.163093308571158
4578,大塚ホールディングス,8203,JPY,2.040054733175768,226500,0.1975043817197269,4241007226196.0005,JPY,1.4222948814778336,ヘルステクノロジー,2.4468215910488134,6562400,JPY,98436000,JPY,1857979500,JPY,1857979500,JPY,-0.024375380865326018,-0.24322023592362885,2.040054733175768,2.040054733175768,0,-0.24322023592362885,0.848291123678387,0.848291123678387,1.900872503091194,28.250472213637362,0.24506251994965886,0.2864689032674072,0.4310220440295921,2.2155286295936842
4151,協和キリン,2288.5,JPY,-2.0124170413187756,225500,0.1584947566701341,1221349468414,JPY,1.5173056033111632,ヘルステクノロジー,2.7553028646402797,6635200,JPY,33176000,JPY,516859200,JPY,516056750,JPY,0.043725404459991256,-0.2180549498473615,-2.0338257332476983,-2.0124170413187756,0.043725404459991256,-0.2180549498473615,-2.0338257332476983,-2.0124170413187756,1.8071725085052706,31.941587906213787,0.19624090842864458,0.2757266722404101,0.4100203371999874,1.9230595021769417
4307,野村総合研究所,5757,JPY,-1.7744412216345335,224700,0.1842633974332691,3328932811890,JPY,1.6037397261300301,テクノロジーサービス,2.357666783094656,8638500,JPY,126122100,JPY,1295199100,JPY,1293597900,JPY,0.01736714136853074,0.03474031613687685,-1.7403173519877153,-1.7744412216345335,0.01736714136853074,0.01736714136853074,-1.0481099656357387,-1.0824742268041236,1.9380133502071042,15.304415795302267,0.21571110962543233,0.28900059030987335,0.4359951228834122,2.067536662575719
