mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
refine,1540.T,3,2.0,1.0,0.4,0.05,0.01,60,4,4,0,8,0.5,2.0,1.997601918465228,0.4992000000000001,0,2,1,0,1,2,0.5,999.0,1.997601918465228,0.4992000000000001,0,2
refine,4503.T,1,2.0,1.5,0.4,0.01,0.01,60,3,4,1,8,0.375,1.0,0.7992537313432837,-0.1882999999999999,0,2,1,1,1,3,0.3333333333333333,1.3333333333333333,0.6660447761194028,-0.3341333333333335,0,2
refine,5802.T,1,1.0,1.0,0.4,0.01,0.01,60,0,0,1,1,0.0,0.0,0.0,-1.0008,0,2,0,0,1,1,0.0,0.0,0.0,-1.0008,0,2
refine,6723.T,1,1.5,1.0,0.4,0.01,0.01,60,1,11,0,12,0.08333333333333333,0.13636363636363635,0.13618196352009304,-0.7924666666666665,0,2,1,4,1,6,0.16666666666666666,0.375,0.29960031974420465,-0.5841333333333333,0,2
refine,7011.T,8,2.0,1.0,0.6,0.01,0.01,60,4,8,0,12,0.3333333333333333,1.0,0.9988009592326139,-0.0008000000000000229,0,2,4,5,0,9,0.4444444444444444,1.6,1.5980815347721824,0.33253333333333335,0,2
refine,7741.T,1,1.2,1.5,0.6,0.01,0.01,60,5,12,0,17,0.29411764705882354,0.3333333333333333,0.3329335465529496,-0.7066823529411763,0,2,3,2,2,7,0.42857142857142855,1.2,0.5992803837953092,-0.34365714285714277,0,2
refine,8316.T,1,2.0,1.0,0.4,0.05,0.01,60,5,20,0,25,0.2,0.5,0.49940047961630696,-0.4008,0,2,1,6,0,7,0.14285714285714285,0.3333333333333333,0.332933653077538,-0.5722285714285713,0,2
refine,8750.T,1,1.0,1.0,1.0,0.01,0.05,60,2,0,0,2,1.0,999.0,999.0,0.9992,0,2,1,0,1,2,0.5,999.0,0.9984012789768186,-0.0007999999999999674,0,2
refine,9983.T,1,2.0,1.0,0.4,0.05,0.01,60,5,15,1,21,0.23809523809523808,0.6666666666666666,0.6242505995203838,-0.2865142857142856,0,2,4,5,2,11,0.36363636363636365,1.6,1.141486810551559,0.09010909090909103,0,2
