winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.0,0.0,0,5406.T,1,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,5411.T,3,1.2,2.0,0.6,0.05,0.05,0.0
0.0,0.0,0,5595.T,1,1.2,2.5,0.8,0.02,0.02,0.0
0.0,0.0,0,5631.T,5,1.2,2.5,0.8,0.05,0.02,0.0
0.0,0.0,0,5706.T,2,1.2,2.5,1.0,0.05,0.05,0.0
0.0,0.0,0,5711.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,5713.T,2,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,5724.T,1,1.2,1.5,1.0,0.02,0.05,0.0
0.0,0.0,0,5726.T,3,1.2,1.5,0.6,0.02,0.05,0.0
0.0,0.0,0,5801.T,5,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,5802.T,5,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,5803.T,5,1.2,2.5,0.8,0.02,0.05,0.0
0.0,0.0,0,5838.T,3,1.2,2.5,0.6,0.02,0.05,0.0
0.0,0.0,0,5952.T,1,1.2,1.5,0.8,0.02,0.02,0.0
0.0,0.0,0,5991.T,5,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6098.T,3,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6113.T,5,1.2,2.0,1.0,0.02,0.05,0.0
0.0,0.0,0,6141.T,3,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6146.T,5,1.2,2.5,0.6,0.05,0.02,0.0
0.0,0.0,0,6177.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6178.T,3,1.2,2.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6232.T,1,1.2,2.5,0.6,0.05,0.05,0.0
0.0,0.0,0,6268.T,2,1.2,2.5,0.6,0.02,0.05,0.0
