winrate_TR,pf_TR,trades_TR,code,ATR_n_TR,TPk_TR,SLk_TR,J_th_TR,dJ_th_TR,vEMA_th_TR,PF_eff_TR,winrate_FW,pf_FW,trades_FW,ATR_n_FW,TPk_FW,SLk_FW,J_th_FW,dJ_th_FW,vEMA_th_FW,PF_eff_FW
0.308666017526777,0.21461212976022565,1027,6141.T,3,1.2,2.5,0.6,0.05,0.02,0.2140984744036838,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.02,0.0
0.352549889135255,0.26732049036777583,902,6146.T,5,1.2,2.5,0.6,0.05,0.02,0.2611120605789709,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.46153846153846156,0.4707692307692307,221,6177.T,1,1.2,2.5,0.6,0.05,0.05,0.41102275843158764,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.3982889733840304,0.32127795527156544,1052,6178.T,3,1.2,2.5,0.6,0.02,0.02,0.31741172998416184,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.3643724696356275,0.28704318936877077,494,6232.T,1,1.2,2.5,0.6,0.05,0.05,0.27488783207208095,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.29107505070993916,0.19878787878787876,986,6268.T,2,1.2,2.5,0.6,0.02,0.05,0.19688715347855495,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.39425287356321836,0.3124098671726755,870,6301.T,5,1.2,2.5,1.0,0.02,0.02,0.31210172137705305,0.0,0.0,0,5,1.2,2.5,1.0,0.02,0.02,0.0
0.3282442748091603,0.23880991735537188,917,6315.T,1,1.2,2.5,0.6,0.02,0.02,0.2343141103937649,0.0,0.0,0,1,1.2,2.5,0.6,0.02,0.02,0.0
0.3127413127413127,0.22185449358059914,1036,6323.T,5,1.2,2.5,0.6,0.02,0.02,0.21821152062800578,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.2987736900780379,0.20516746411483253,897,6324.T,5,1.2,2.5,0.8,0.02,0.05,0.2043133796549174,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.05,0.0
0.33102652825836215,0.24339222614840988,867,6326.T,5,1.2,2.5,0.6,0.02,0.05,0.23728296600260332,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.42793296089385474,0.3654870775347912,895,6330.T,5,1.2,2.5,0.6,0.05,0.02,0.3587083383317338,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.32150313152400833,0.22885448916408666,958,6361.T,2,1.2,2.5,0.6,0.02,0.05,0.22722181209705206,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.2958167330677291,0.2033666191155492,1004,6367.T,5,1.2,2.5,0.6,0.05,0.02,0.20144184695409492,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.2958057395143488,0.20322274881516586,906,6460.T,5,1.2,2.5,0.6,0.02,0.05,0.20143121599207378,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.3486127864897467,0.2588059701492537,829,6471.T,3,1.2,2.5,1.0,0.05,0.05,0.256635506267624,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.05,0.0
0.35443037974683544,0.2654219030520646,869,6472.T,3,1.2,2.5,0.6,0.02,0.05,0.2632694792568339,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.05,0.0
0.32,0.2266229508196721,900,6479.T,3,1.2,2.5,0.8,0.05,0.05,0.22565955364871482,0.0,0.0,0,3,1.2,2.5,0.8,0.05,0.05,0.0
0.3577749683944374,0.27168,791,6501.T,5,1.2,2.5,0.8,0.05,0.05,0.2671378229832595,0.0,0.0,0,5,1.2,2.5,0.8,0.05,0.05,0.0
0.37236286919831224,0.2876740237691002,948,6503.T,5,1.2,2.5,0.6,0.02,0.02,0.284492222992844,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.42704626334519574,0.3607515657620042,843,6506.T,5,1.2,2.5,0.6,0.02,0.05,0.35741109428833706,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.3729508196721312,0.2897512437810945,976,6525.T,5,1.2,2.5,0.8,0.02,0.02,0.28520860252823677,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.02,0.0
0.34295612009237875,0.25594254937163374,866,6526.T,2,1.2,2.5,0.6,0.05,0.05,0.2502976903278473,0.0,0.0,0,2,1.2,2.5,0.6,0.05,0.05,0.0
0.33014354066985646,0.23956600361663652,836,6532.T,5,1.2,2.5,0.6,0.05,0.05,0.23633808609816293,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.3031218529707956,0.21309734513274337,993,6590.T,3,1.2,2.5,0.6,0.05,0.02,0.20858019075514334,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.02,0.0
0.40249433106575966,0.3283236994219653,882,6594.T,3,1.2,2.5,1.0,0.05,0.02,0.3230207320374748,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.02,0.0
0.36707663197729423,0.28175491679273823,1057,6701.T,3,1.2,2.5,0.6,0.02,0.02,0.2781110642501724,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.3729508196721312,0.2905543237250554,732,6702.T,5,1.2,2.5,1.0,0.05,0.05,0.28520860252823677,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.05,0.0
0.3987603305785124,0.32734982332155477,968,6723.T,5,1.2,2.5,0.6,0.02,0.02,0.31803651010370837,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.34502262443438914,0.2604982206405694,884,6752.T,3,1.2,2.5,0.6,0.02,0.05,0.2526003423291421,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.05,0.0
0.3923739237392374,0.3099595141700405,813,6753.T,5,1.2,2.5,1.0,0.02,0.05,0.3096537852826367,0.0,0.0,0,5,1.2,2.5,1.0,0.02,0.05,0.0
0.24210526315789474,0.1547663551401869,855,6754.T,1,1.2,2.5,0.6,0.05,0.02,0.15318209284140188,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.3834841628959276,0.302453531598513,884,6758.T,2,1.2,2.5,0.8,0.02,0.05,0.2982743136875099,0.0,0.0,0,2,1.2,2.5,0.8,0.02,0.05,0.0
0.36659663865546216,0.2834517766497462,952,6762.T,5,1.2,2.5,0.6,0.05,0.02,0.2775369261604114,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.34366925064599485,0.25951219512195123,387,6814.T,1,1.2,2.5,0.6,0.05,0.05,0.2510906746061733,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.32333767926988266,0.2911937377690802,767,6857.T,3,1.2,2.0,0.6,0.05,0.05,0.286399505708314,0.0,0.0,0,3,1.2,2.0,0.6,0.05,0.05,0.0
0.29296875,0.200836820083682,1024,6861.T,2,1.2,2.5,0.6,0.05,0.02,0.19869884730808793,0.0,0.0,0,2,1.2,2.5,0.6,0.05,0.02,0.0
0.3438485804416404,0.253365617433414,634,6869.T,1,1.2,2.5,1.0,0.05,0.05,0.25129035631674795,0.0,0.0,0,1,1.2,2.5,1.0,0.05,0.05,0.0
0.3771712158808933,0.3014876033057851,403,6871.T,1,1.2,2.5,0.8,0.05,0.02,0.2903905809901788,0.0,0.0,0,1,1.2,2.5,0.8,0.05,0.02,0.0
0.3050672182006205,0.21389728096676738,967,6902.T,2,1.2,2.5,0.6,0.02,0.05,0.21050644746062214,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.3639240506329114,0.28404802744425384,948,6920.T,2,1.2,2.5,1.0,0.05,0.02,0.2743559871786302,0.0,0.0,0,2,1.2,2.5,1.0,0.05,0.02,0.0
0.3835616438356164,0.30202247191011233,730,6954.T,5,1.2,2.5,1.0,0.05,0.05,0.2983720764910784,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.05,0.0
0.4076015727391874,0.3347085201793722,763,6963.T,5,1.2,2.5,1.0,0.05,0.05,0.3299397290212265,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.05,0.0
0.2876064333017975,0.24385026737967916,1057,6965.T,3,1.2,2.0,0.6,0.02,0.02,0.24197279919373554,0.0,0.0,0,3,1.2,2.0,0.6,0.02,0.02,0.0
0.37807881773399016,0.29472,812,6971.T,5,1.2,2.5,0.8,0.02,0.05,0.29151416101303035,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.05,0.0
0.33470648815653964,0.24605678233438485,971,6976.T,5,1.2,2.5,0.6,0.05,0.02,0.24124787807839573,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.32233009708737864,0.23298245614035087,1030,6981.T,3,1.2,2.5,0.6,0.02,0.02,0.2280842623197253,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.3019911504424779,0.2093290734824281,904,6988.T,3,1.2,2.5,1.0,0.02,0.05,0.2074655286219662,0.0,0.0,0,3,1.2,2.5,1.0,0.02,0.05,0.0
0.36577708006279436,0.2824242424242424,637,7003.T,1,1.2,2.5,1.0,0.02,0.02,0.27655862995128694,0.0,0.0,0,1,1.2,2.5,1.0,0.02,0.02,0.0
0.3832923832923833,0.30625766871165644,814,7011.T,5,1.2,2.5,0.6,0.02,0.05,0.2980324383846572,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.3831494483450351,0.30009819967266776,997,7012.T,5,1.2,2.5,0.6,0.02,0.02,0.2978522645111288,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.35461801596351195,0.33440860215053764,877,7013.T,2,1.2,2.0,0.6,0.02,0.05,0.32933045862926913,0.0,0.0,0,2,1.2,2.0,0.6,0.02,0.05,0.0
0.3299798792756539,0.23927051671732522,994,7167.T,5,1.2,2.5,0.6,0.02,0.02,0.23616322656629757,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.25835866261398177,0.2095890410958904,987,7182.T,3,1.2,2.0,0.6,0.02,0.02,0.20879353176762086,0.0,0.0,0,3,1.2,2.0,0.6,0.02,0.02,0.0
0.34992679355783307,0.2631192660550459,683,7186.T,1,1.2,2.5,0.6,0.05,0.02,0.2581235265976149,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.34870641169853767,0.2619718309859155,889,7201.T,3,1.2,2.5,0.6,0.05,0.05,0.2567413315476526,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.05,0.0
0.28319405756731664,0.1921259842519685,1077,7202.T,5,1.2,2.5,0.6,0.02,0.02,0.1894502567468566,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.4074074074074074,0.33657370517928287,864,7203.T,5,1.2,2.5,0.6,0.02,0.05,0.3296745041586693,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.2915766738660907,0.2,926,7205.T,3,1.2,2.5,0.6,0.05,0.05,0.19736611113711908,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.05,0.0
0.32905982905982906,0.23806763285024152,936,7211.T,3,1.2,2.5,0.8,0.05,0.02,0.23518181188389142,0.0,0.0,0,3,1.2,2.5,0.8,0.05,0.02,0.0
0.30739795918367346,0.26678966789667896,784,7259.T,5,1.2,2.0,0.6,0.05,0.05,0.2660144045512551,0.0,0.0,0,5,1.2,2.0,0.6,0.05,0.05,0.0
0.1985743380855397,0.19822109275730623,982,7261.T,5,1.2,1.5,0.6,0.05,0.02,0.19798335423987343,0.0,0.0,0,5,1.2,1.5,0.6,0.05,0.02,0.0
0.3363728470111449,0.24554699537750385,987,7267.T,3,1.2,2.5,0.6,0.02,0.02,0.24305773297582944,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.35961768219832735,0.2726037735849057,837,7269.T,5,1.2,2.5,0.6,0.05,0.05,0.2692863656764164,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.3531317494600432,0.26379831932773107,926,7270.T,2,1.2,2.5,0.6,0.02,0.05,0.26177826768222157,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.36019736842105265,0.2780952380952381,608,7272.T,1,1.2,2.5,0.6,0.05,0.02,0.26996481948398626,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.2894736842105263,0.2444444444444444,874,7276.T,5,1.2,2.0,0.6,0.05,0.02,0.2441838079582982,0.0,0.0,0,5,1.2,2.0,0.6,0.05,0.02,0.0
0.4467153284671533,0.39168,685,7453.T,5,1.2,2.5,1.0,0.05,0.05,0.3871639175727619,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.05,0.0
0.37815126050420167,0.29763779527559053,833,7532.T,5,1.2,2.5,1.0,0.05,0.02,0.29160398402241017,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.02,0.0
0.38095238095238093,0.3060869565217391,231,7599.T,1,1.2,2.5,0.8,0.05,0.05,0.2950932624637039,0.0,0.0,0,1,1.2,2.5,0.8,0.05,0.05,0.0
0.23652173913043478,0.2501149425287356,575,7711.T,1,1.2,1.5,0.6,0.05,0.02,0.24753874622980124,0.0,0.0,0,1,1.2,1.5,0.6,0.05,0.02,0.0
0.3956692913385827,0.3216,508,7730.T,1,1.2,2.5,0.6,0.05,0.02,0.3139571232970922,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.3263598326359833,0.237337559429477,956,7731.T,3,1.2,2.5,1.0,0.02,0.02,0.23231721128741914,0.0,0.0,0,3,1.2,2.5,1.0,0.02,0.02,0.0
0.3838926174496644,0.3091891891891892,745,7733.T,1,1.2,2.5,0.6,0.05,0.05,0.29878996455339085,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.31827309236947793,0.22778443113772454,996,7735.T,2,1.2,2.5,0.6,0.02,0.05,0.22387322065775478,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.2975609756097561,0.25487465181058494,1025,7741.T,3,1.2,2.0,0.8,0.02,0.02,0.2538956639566396,0.0,0.0,0,3,1.2,2.0,0.8,0.02,0.02,0.0
0.29698149951314506,0.2053295932678822,1027,7751.T,2,1.2,2.5,1.0,0.02,0.02,0.2025700806212926,0.0,0.0,0,2,1.2,2.5,1.0,0.02,0.02,0.0
0.5283018867924528,0.6179310344827587,212,7762.T,1,1.2,2.5,0.8,0.02,0.05,0.5370697376839412,0.0,0.0,0,1,1.2,2.5,0.8,0.02,0.05,0.0
0.43037974683544306,0.38399999999999995,158,7776.T,1,1.2,2.5,1.0,0.05,0.02,0.362308950024881,0.0,0.0,0,1,1.2,2.5,1.0,0.05,0.02,0.0
0.5081967213114754,0.5410909090909091,122,7794.T,1,1.2,2.5,1.0,0.05,0.05,0.4955107698869695,0.0,0.0,0,1,1.2,2.5,1.0,0.05,0.05,0.0
0.321826280623608,0.23081530782029952,898,7832.T,5,1.2,2.5,0.6,0.05,0.05,0.22755857698607057,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.2088607594936709,0.21176470588235294,948,7911.T,5,1.2,1.5,0.6,0.05,0.02,0.21094669509594888,0.0,0.0,0,5,1.2,1.5,0.6,0.05,0.02,0.0
0.2326388888888889,0.2425339366515837,864,7912.T,5,1.2,1.5,1.0,0.05,0.02,0.24224305106658048,0.0,0.0,0,5,1.2,1.5,1.0,0.05,0.02,0.0
0.37487335359675783,0.288780487804878,987,7936.T,5,1.2,2.5,0.8,0.02,0.02,0.28756049279789625,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.02,0.0
0.3558974358974359,0.2690791599353796,975,7951.T,2,1.2,2.5,0.6,0.02,0.02,0.2649613270250335,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.02,0.0
0.34691745036572624,0.2578640776699029,957,7974.T,2,1.2,2.5,1.0,0.02,0.02,0.25472450415866926,0.0,0.0,0,2,1.2,2.5,1.0,0.02,0.02,0.0
0.45165238678090575,0.4007239819004525,817,8001.T,3,1.2,2.5,0.6,0.05,0.05,0.39496718193035374,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.05,0.0
0.3568281938325991,0.2676764199655766,908,8002.T,5,1.2,2.5,0.6,0.05,0.02,0.2660387032314043,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.37386363636363634,0.29082872928176795,880,8015.T,2,1.2,2.5,0.6,0.05,0.05,0.2863234763060938,0.0,0.0,0,2,1.2,2.5,0.6,0.05,0.05,0.0
0.45264452644526443,0.4014545454545454,813,8031.T,5,1.2,2.5,1.0,0.05,0.02,0.3965522942770673,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.02,0.0
0.3565714285714286,0.2732846715328467,875,8035.T,2,1.2,2.5,0.6,0.02,0.05,0.265741179518824,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.05,0.0
0.37858508604206503,0.2960747663551402,1046,8053.T,3,1.2,2.5,0.6,0.02,0.02,0.2921423298390669,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.43795620437956206,0.3831485587583149,822,8058.T,3,1.2,2.5,0.8,0.05,0.05,0.37365705311962516,0.0,0.0,0,3,1.2,2.5,0.8,0.05,0.05,0.0
0.3344191096634093,0.24639999999999998,921,8105.T,5,1.2,2.5,0.6,0.02,0.02,0.2409366686184075,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.3559693318729463,0.26804123711340205,913,8113.T,3,1.2,2.5,1.0,0.02,0.05,0.26504443748068646,0.0,0.0,0,3,1.2,2.5,1.0,0.02,0.05,0.0
0.35459183673469385,0.26795180722891565,784,8136.T,5,1.2,2.5,0.6,0.05,0.05,0.26345529904738785,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.32954545454545453,0.24075471698113207,968,8233.T,2,1.2,2.5,1.0,0.02,0.02,0.23569949141698388,0.0,0.0,0,2,1.2,2.5,1.0,0.02,0.02,0.0
0.3277310924369748,0.23653429602888085,833,8267.T,5,1.2,2.5,0.6,0.05,0.05,0.23376919385796543,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.43548387096774194,0.37565217391304345,868,8306.T,5,1.2,2.5,0.6,0.05,0.02,0.3699204825884289,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.34993924665856624,0.26635838150289015,823,8308.T,1,1.2,2.5,0.6,0.05,0.02,0.25813765763180085,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.372289156626506,0.2857803468208093,830,8309.T,3,1.2,2.5,0.6,0.05,0.05,0.2844025036748318,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.05,0.0
0.35374868004223864,0.2644736842105263,947,8316.T,5,1.2,2.5,0.6,0.02,0.02,0.2624859391399981,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.3424657534246575,0.25477707006369427,730,8331.T,1,1.2,2.5,0.8,0.05,0.02,0.2497534122414161,0.0,0.0,0,1,1.2,2.5,0.8,0.05,0.02,0.0
0.21345407503234154,0.2185430463576159,773,8359.T,1,1.2,1.5,0.6,0.05,0.02,0.21684487571540798,0.0,0.0,0,1,1.2,1.5,0.6,0.05,0.02,0.0
0.3872832369942196,0.305123339658444,865,8411.T,5,1.2,2.5,1.0,0.05,0.02,0.30309697123335627,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.02,0.0
0.30090270812437314,0.20899854862119013,997,8473.T,3,1.2,2.5,0.6,0.05,0.02,0.20639593321528793,0.0,0.0,0,3,1.2,2.5,0.6,0.05,0.02,0.0
0.3676042677012609,0.2811746522411128,1031,8591.T,2,1.2,2.5,0.6,0.02,0.02,0.27874319481569587,0.0,0.0,0,2,1.2,2.5,0.6,0.02,0.02,0.0
0.37272727272727274,0.28856304985337244,550,8601.T,1,1.2,2.5,0.6,0.05,0.05,0.28493606683542433,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.3281519861830743,0.2432,579,8604.T,1,1.2,2.5,0.8,0.05,0.05,0.2342160534335954,0.0,0.0,0,1,1.2,2.5,0.8,0.05,0.05,0.0
0.34872979214780603,0.2654945054945055,866,8630.T,5,1.2,2.5,0.8,0.02,0.05,0.2567677633937283,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.05,0.0
0.3644957983193277,0.2799327731092437,952,8697.T,3,1.2,2.5,1.0,0.05,0.02,0.27503423697805135,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.02,0.0
0.3447332421340629,0.2601290322580645,731,8725.T,1,1.2,2.5,0.8,0.05,0.02,0.25227701665738367,0.0,0.0,0,1,1.2,2.5,0.8,0.05,0.02,0.0
0.28273809523809523,0.23799582463465555,672,8729.T,5,1.2,2.0,0.6,0.02,0.02,0.23626234153641448,0.0,0.0,0,5,1.2,2.0,0.6,0.02,0.02,0.0
0.3328611898016997,0.24682713347921226,706,8750.T,1,1.2,2.5,0.6,0.05,0.02,0.23925422421088527,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.35962877030162416,0.27606679035250464,862,8766.T,5,1.2,2.5,0.8,0.02,0.05,0.26929933146030954,0.0,0.0,0,5,1.2,2.5,0.8,0.02,0.05,0.0
0.32051282051282054,0.2290748898678414,1014,8795.T,3,1.2,2.5,0.8,0.02,0.02,0.2261917695771316,0.0,0.0,0,3,1.2,2.5,0.8,0.02,0.02,0.0
0.36885245901639346,0.28314606741573034,854,8801.T,3,1.2,2.5,1.0,0.05,0.05,0.2802427898397189,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.05,0.0
0.31241830065359477,0.22146718146718147,765,8802.T,1,1.2,2.5,0.6,0.05,0.02,0.21788373728011598,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.37089715536105033,0.2849737302977233,914,8830.T,5,1.2,2.5,0.8,0.05,0.02,0.2827121755820746,0.0,0.0,0,5,1.2,2.5,0.8,0.05,0.02,0.0
0.31891891891891894,0.22583732057416267,925,9020.T,5,1.2,2.5,0.6,0.02,0.05,0.22454021062466364,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.30327056491575816,0.21164265129682996,1009,9021.T,2,1.2,2.5,0.6,0.05,0.02,0.20872706224761986,0.0,0.0,0,2,1.2,2.5,0.6,0.05,0.02,0.0
0.21379310344827587,0.2175438596491228,1015,9022.T,3,1.2,1.5,0.6,0.02,0.02,0.21728294617139868,0.0,0.0,0,3,1.2,1.5,0.6,0.02,0.02,0.0
0.3671497584541063,0.2842597402597402,621,9023.T,1,1.2,2.5,0.6,0.05,0.02,0.2781986100325759,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.33636363636363636,0.2459076923076923,990,9024.T,5,1.2,2.5,0.6,0.05,0.02,0.24304770418671506,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.02,0.0
0.36167664670658684,0.27930635838150286,835,9101.T,1,1.2,2.5,0.6,0.05,0.02,0.2717017233659713,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.40843373493975904,0.33550515463917524,830,9104.T,5,1.2,2.5,1.0,0.02,0.05,0.33107841335986343,0.0,0.0,0,5,1.2,2.5,1.0,0.02,0.05,0.0
0.2810750279955207,0.3132605304212168,893,9107.T,5,1.2,1.5,1.0,0.02,0.02,0.31239745863473023,0.0,0.0,0,5,1.2,1.5,1.0,0.02,0.02,0.0
0.22142857142857142,0.2290993071593533,560,9143.T,1,1.2,1.5,1.0,0.05,0.05,0.22725005379393987,0.0,0.0,0,1,1.2,1.5,1.0,0.05,0.05,0.0
0.3465665236051502,0.2571144278606965,932,9201.T,5,1.2,2.5,0.6,0.02,0.02,0.2543301742785494,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.37229862475442044,0.2878481012658228,1018,9202.T,2,1.2,2.5,0.6,0.05,0.02,0.28441402663510745,0.0,0.0,0,2,1.2,2.5,0.6,0.05,0.02,0.0
0.256198347107438,0.2770949720670391,484,9227.T,1,1.2,1.5,0.8,0.05,0.02,0.2752250651504383,0.0,0.0,0,1,1.2,1.5,0.8,0.05,0.02,0.0
0.3024054982817869,0.3555555555555555,291,9240.T,3,1.2,1.5,1.0,0.05,0.05,0.3463820937536106,0.0,0.0,0,3,1.2,1.5,1.0,0.05,0.05,0.0
0.39851485148514854,0.3247058823529412,404,9418.T,1,1.2,2.5,0.6,0.05,0.05,0.3177110073747595,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.05,0.0
0.5287671232876713,0.7917948717948717,365,9432.T,5,1.2,2.5,1.0,0.05,0.02,0.5380733979080184,0.0,0.0,0,5,1.2,2.5,1.0,0.05,0.02,0.0
0.3494736842105263,0.2599673735725938,950,9433.T,5,1.2,2.5,0.6,0.02,0.02,0.2576097331701752,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.4805414551607445,0.46684931506849314,591,9434.T,5,1.2,2.5,0.6,0.05,0.05,0.44360110953419996,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.3293978748524203,0.24216998191681738,847,9501.T,1,1.2,2.5,1.0,0.02,0.02,0.2355420913195101,0.0,0.0,0,1,1.2,2.5,1.0,0.02,0.02,0.0
0.3939732142857143,0.3120441988950276,896,9502.T,3,1.2,2.5,1.0,0.05,0.02,0.3117364137766891,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.02,0.0
0.3957845433255269,0.3187426326129666,854,9503.T,2,1.2,2.5,0.8,0.05,0.05,0.31410847753525073,0.0,0.0,0,2,1.2,2.5,0.8,0.05,0.05,0.0
0.38609112709832133,0.308502994011976,834,9504.T,3,1.2,2.5,1.0,0.05,0.05,0.30157724528151,0.0,0.0,0,3,1.2,2.5,1.0,0.05,0.05,0.0
0.3411764705882353,0.24991023339317775,850,9509.T,5,1.2,2.5,0.6,0.02,0.05,0.2483262498857509,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
0.32622333751568383,0.23502824858757063,797,9513.T,5,1.2,2.5,0.6,0.05,0.05,0.23217300445235553,0.0,0.0,0,5,1.2,2.5,0.6,0.05,0.05,0.0
0.3700623700623701,0.28291390728476823,962,9602.T,5,1.2,2.5,0.6,0.02,0.02,0.281702066559823,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.02,0.0
0.22601476014760147,0.23389021479713604,1084,9697.T,3,1.2,1.5,0.6,0.02,0.02,0.23333125789408146,0.0,0.0,0,3,1.2,1.5,0.6,0.02,0.02,0.0
0.32889344262295084,0.23888372093023255,976,9831.T,2,1.2,2.5,1.0,0.05,0.02,0.2350046153169917,0.0,0.0,0,2,1.2,2.5,1.0,0.05,0.02,0.0
0.3702290076335878,0.28506122448979593,786,9843.T,5,1.2,2.5,1.0,0.02,0.05,0.2819034878535838,0.0,0.0,0,5,1.2,2.5,1.0,0.02,0.05,0.0
0.3248638838475499,0.23800554016620495,551,9861.T,1,1.2,2.5,0.6,0.05,0.02,0.23073992666432763,0.0,0.0,0,1,1.2,2.5,0.6,0.05,0.02,0.0
0.2722400857449089,0.22511078286558348,933,9962.T,3,1.2,2.0,0.6,0.05,0.05,0.22420840205891135,0.0,0.0,0,3,1.2,2.0,0.6,0.05,0.05,0.0
0.34189723320158105,0.25394495412844037,1012,9983.T,3,1.2,2.5,0.6,0.02,0.02,0.24912340363396027,0.0,0.0,0,3,1.2,2.5,0.6,0.02,0.02,0.0
0.38095238095238093,0.3001202404809619,819,9984.T,5,1.2,2.5,0.6,0.02,0.05,0.2950932624637039,0.0,0.0,0,5,1.2,2.5,0.6,0.02,0.05,0.0
