count,mean,std,median,win_rate,se_mean,ci95_low,ci95_high,nky_day_trend,side
278,27.696845083056534,44.70616690982435,37.834639884899765,0.8884892086330936,2.68129770992355,22.441501571606377,32.952188594506694,down,BUY
289,43.70746472345861,43.87593274248515,45.09966047686682,0.9204152249134948,2.5809372201461853,38.64882777197208,48.76610167494513,down,SELL
130,32.98363291837021,37.669657675594785,30.080807799293943,0.9230769230769231,3.3038475348930993,26.508091749979737,39.45917408676068,up,BUY
356,9.107027520611544,65.9056821961639,35.63987241622678,0.6685393258426966,3.492994170415332,2.260758946597493,15.953296094625594,up,SELL
