count,mean,std,median,win_rate,se_mean,ci95_low,ci95_high,nky_window_trend,side
66,-18.846565224850938,64.20001125658315,9.460160109605244,0.5454545454545454,7.902475106462765,-34.335416433517956,-3.3577140161839196,down,BUY
257,44.481568057162335,34.99039255905046,45.13131957809892,0.9416342412451362,2.1826407197305495,40.20359224649046,48.75954386783421,down,SELL
52,28.526557518288808,42.909102045532165,41.17942293901461,0.8461538461538461,5.950421831126269,16.863730729281322,40.189384307296294,flat,BUY
185,42.87190495221781,38.46651566993176,46.84574596845127,0.9459459459459459,2.828114478153441,37.328800575037064,48.41500932939856,flat,SELL
290,40.510646642644794,25.496735957092216,38.09177984841737,0.9896551724137931,1.4972198885632124,37.5760956610609,43.44519762422869,up,BUY
203,-17.189686228737774,76.55330179692689,-57.42648024321952,0.42857142857142855,5.372988461273867,-27.720743612834553,-6.658628844640994,up,SELL
