mode,signal_mode,session,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total,forward_win_ci_low,forward_win_ci_high,forward_exp_boot_mean,forward_exp_boot_low,forward_exp_boot_high
coarse,j-only,AM10,4452.T,3,1.2,2.0,0.6,0.0,0.0,0,6,9,0,15,0.4,0.17173130709353598,0.171731307093536,-16.944545798657266,0,1,1,1,0,2,0.5,0.3549311201454969,0.3549311201454969,-14.87281706818845,0,1,0.09452865480086614,0.9054713451991339,-14.872817068188452,-14.87281706818845,-14.87281706818845
coarse,j-only,AM10,4452.T,3,1.2,2.0,0.8,0.0,0.0,0,5,7,0,12,0.4166666666666667,0.21196799301165264,0.21196799301165267,-14.507691511063818,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.2,2.0,1.0,0.0,0.0,0,2,6,0,8,0.25,0.06834786137649661,0.06834786137649661,-21.031595223955364,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,1.0,0.4,0.0,0.0,0,10,13,0,23,0.43478260869565216,0.4716705960970765,0.47167059609707646,-6.360391918020965,0,1,2,1,0,3,0.6666666666666666,1.956477975781208,1.9564779757812079,8.626209898225982,0,1,0.2076549551264879,0.9385096847238394,8.626209898225982,8.626209898225982,8.626209898225982
coarse,j-only,AM10,4452.T,3,1.5,1.0,0.6,0.0,0.0,0,6,9,0,15,0.4,0.41108535292579257,0.41108535292579257,-7.437340820797668,0,1,1,1,0,2,0.5,0.8300650295251866,0.8300650295251866,-2.298894634506297,0,1,0.09452865480086614,0.9054713451991339,-2.298894634506297,-2.298894634506297,-2.298894634506297
coarse,j-only,AM10,4452.T,3,1.5,1.0,0.8,0.0,0.0,0,5,7,0,12,0.4166666666666667,0.49498026283823754,0.4949802628382376,-5.827093200850105,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,1.0,1.0,0.0,0.0,0,2,6,0,8,0.25,0.1699871215555943,0.1699871215555943,-11.858607743060707,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,1.5,0.4,0.0,0.0,0,10,13,0,23,0.43478260869565216,0.3594503309264286,0.3594503309264286,-10.118865466242651,0,1,2,1,0,3,0.6666666666666666,1.44692849265235,1.4469284926523498,5.450181742508327,0,1,0.2076549551264879,0.9385096847238394,5.4501817425083265,5.450181742508327,5.450181742508327
coarse,j-only,AM10,4452.T,3,1.5,1.5,0.6,0.0,0.0,0,6,9,0,15,0.4,0.3138152885837728,0.3138152885837728,-11.351787963305664,0,1,1,1,0,2,0.5,0.6138810438153478,0.6138810438153478,-7.0629368680827795,0,1,0.09452865480086614,0.9054713451991339,-7.06293686808278,-7.0629368680827795,-7.0629368680827795
coarse,j-only,AM10,4452.T,3,1.5,1.5,0.8,0.0,0.0,0,5,7,0,12,0.4166666666666667,0.3814066120474695,0.38140661204746956,-9.262933596843348,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,1.5,1.0,0.0,0.0,0,2,6,0,8,0.25,0.13177064541148883,0.13177064541148883,-16.002236505355178,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,2.0,0.4,0.0,0.0,0,10,13,0,23,0.43478260869565216,0.29036616789523856,0.2903661678952385,-13.877339014464395,0,1,2,1,0,3,0.6666666666666666,1.1479530441464822,1.147953044146482,2.2741535867906726,0,1,0.2076549551264879,0.9385096847238394,2.2741535867906726,2.2741535867906726,2.2741535867906726
coarse,j-only,AM10,4452.T,3,1.5,2.0,0.6,0.0,0.0,0,6,9,0,15,0.4,0.25376904480395573,0.2537690448039558,-15.266235105813752,0,1,1,1,0,2,0.5,0.4870362402635792,0.4870362402635792,-11.826979101659262,0,1,0.09452865480086614,0.9054713451991339,-11.826979101659262,-11.826979101659262,-11.826979101659262
coarse,j-only,AM10,4452.T,3,1.5,2.0,0.8,0.0,0.0,0,5,7,0,12,0.4166666666666667,0.3102251761946416,0.3102251761946416,-12.698773992836706,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,3,1.5,2.0,1.0,0.0,0.0,0,2,6,0,8,0.25,0.10758369675882885,0.10758369675882885,-20.145865267649825,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,1.0,0.4,0.0,0.0,0,12,10,0,22,0.5454545454545454,0.5073931673269407,0.5073931673269407,-4.5614637325337375,0,1,2,1,0,3,0.6666666666666666,1.2121162503605951,1.212116250360595,1.8792363632255977,0,1,0.2076549551264879,0.9385096847238394,1.879236363225598,1.8792363632255977,1.8792363632255977
coarse,j-only,AM10,4452.T,5,1.2,1.0,0.6,0.0,0.0,0,9,7,0,16,0.5625,0.5946721569642154,0.5946721569642154,-3.6467490274239887,0,1,1,1,0,2,0.5,0.5534811679015402,0.5534811679015402,-5.9338765279744,0,1,0.09452865480086614,0.9054713451991339,-5.933876527974399,-5.9338765279744,-5.9338765279744
coarse,j-only,AM10,4452.T,5,1.2,1.0,0.8,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.22771911450547178,0.2277191145054718,-10.106528885069524,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,1.0,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.1544277975033866,0.15442779750338656,-11.280566252570456,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,1.5,0.4,0.0,0.0,0,13,9,0,22,0.5909090909090909,0.494723038245075,0.4947230382450751,-5.3469769362682475,0,1,2,1,0,3,0.6666666666666666,0.8981953484011332,0.8981953484011332,-1.2171624904630793,0,1,0.2076549551264879,0.9385096847238394,-1.2171624904630796,-1.2171624904630793,-1.2171624904630793
coarse,j-only,AM10,4452.T,5,1.2,1.5,0.6,0.0,0.0,0,9,7,0,16,0.5625,0.45551592042109423,0.45551592042109423,-6.395266819973142,0,1,1,1,0,2,0.5,0.4101374024883311,0.4101374024883311,-10.578474808507416,0,1,0.09452865480086614,0.9054713451991339,-10.578474808507417,-10.578474808507416,-10.578474808507416
coarse,j-only,AM10,4452.T,5,1.2,1.5,0.8,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.17443171136676994,0.17443171136676996,-14.1043729469592,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,1.5,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.11878045604297431,0.11878045604297428,-15.28427393079365,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,2.0,0.4,0.0,0.0,0,13,9,0,22,0.5909090909090909,0.40213377016438995,0.40213377016439006,-7.783490982231211,0,1,2,1,0,3,0.6666666666666666,0.7134277013768092,0.7134277013768091,-4.313561344151758,0,1,0.2076549551264879,0.9385096847238394,-4.313561344151758,-4.313561344151758,-4.313561344151758
coarse,j-only,AM10,4452.T,5,1.2,2.0,0.6,0.0,0.0,0,9,7,0,16,0.5625,0.36913621403182606,0.36913621403182606,-9.14378461252212,0,1,1,1,0,2,0.5,0.32576809134757273,0.32576809134757273,-15.223073089040433,0,1,0.09452865480086614,0.9054713451991339,-15.223073089040435,-15.223073089040433,-15.223073089040433
coarse,j-only,AM10,4452.T,5,1.2,2.0,0.8,0.0,0.0,0,4,7,0,11,0.36363636363636365,0.14135414077623956,0.14135414077623956,-18.102217008848626,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.2,2.0,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.09650396318614907,0.09650396318614905,-19.287981609016537,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,1.0,0.4,0.0,0.0,0,9,13,0,22,0.4090909090909091,0.411341340332029,0.4113413403320291,-7.262501272941347,0,1,2,1,0,3,0.6666666666666666,1.6656435007689545,1.6656435007689543,5.897244880876823,0,1,0.2076549551264879,0.9385096847238394,5.897244880876824,5.897244880876823,5.897244880876823
coarse,j-only,AM10,4452.T,5,1.5,1.0,0.6,0.0,0.0,0,6,10,0,16,0.375,0.3942554305877248,0.3942554305877247,-8.013173136205177,0,1,1,1,0,2,0.5,0.7671005537860375,0.7671005537860375,-3.0950465197009454,0,1,0.09452865480086614,0.9054713451991339,-3.0950465197009454,-3.0950465197009454,-3.0950465197009454
coarse,j-only,AM10,4452.T,5,1.5,1.0,0.8,0.0,0.0,0,3,8,0,11,0.2727272727272727,0.17114130219139134,0.17114130219139134,-12.846191668370022,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,1.0,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.2430069547492227,0.2430069547492227,-10.098853976601315,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,1.5,0.4,0.0,0.0,0,10,12,0,22,0.45454545454545453,0.39834000226592486,0.398340002265925,-8.816186470655527,0,1,2,1,0,3,0.6666666666666666,1.2342654791074572,1.2342654791074572,2.8008460271881455,0,1,0.2076549551264879,0.9385096847238394,2.8008460271881463,2.8008460271881455,2.8008460271881455
coarse,j-only,AM10,4452.T,5,1.5,1.5,0.6,0.0,0.0,0,6,10,0,16,0.375,0.30072510729739405,0.30072510729739405,-12.127490078394256,0,1,1,1,0,2,0.5,0.5684323999134392,0.5684323999134392,-7.739644800233961,0,1,0.09452865480086614,0.9054713451991339,-7.739644800233961,-7.739644800233961,-7.739644800233961
coarse,j-only,AM10,4452.T,5,1.5,1.5,0.8,0.0,0.0,0,3,8,0,11,0.2727272727272727,0.13041320789206798,0.13041320789206798,-17.68642624885529,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,1.5,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.18691244305348653,0.1869124430534865,-14.102561654824513,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,2.0,0.4,0.0,0.0,0,10,12,0,22,0.45454545454545453,0.3227861081273876,0.32278610812738767,-12.246008989083958,0,1,2,1,0,3,0.6666666666666666,0.9803648896822414,0.9803648896822413,-0.2955528265005327,0,1,0.2076549551264879,0.9385096847238394,-0.2955528265005327,-0.2955528265005327,-0.2955528265005327
coarse,j-only,AM10,4452.T,5,1.5,2.0,0.6,0.0,0.0,0,6,10,0,16,0.375,0.24306266782796293,0.24306266782796293,-16.24180702058325,0,1,1,1,0,2,0.5,0.4515002456650848,0.4515002456650848,-12.384243080766979,0,1,0.09452865480086614,0.9054713451991339,-12.38424308076698,-12.384243080766979,-12.384243080766979
coarse,j-only,AM10,4452.T,5,1.5,2.0,0.8,0.0,0.0,0,3,8,0,11,0.2727272727272727,0.10534360597276449,0.10534360597276449,-22.52666082934043,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4452.T,5,1.5,2.0,1.0,0.0,0.0,0,3,6,0,9,0.3333333333333333,0.1518582443978902,0.1518582443978902,-18.106269333047393,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.5,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.5,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,1.5,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,2.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,2.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,2.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.2,2.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.5,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.5,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,1.5,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,2.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,2.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,2.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,1,1.5,2.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.5,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.5,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,1.5,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,2.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,2.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,2.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.2,2.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.5,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.5,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,1.5,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,2.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,2.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,2.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,3,1.5,2.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.5,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.5,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,1.5,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,2.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,2.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,2.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.2,2.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.5,1.0,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.5,1.0,0.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.5,1.0,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.5,1.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
coarse,j-only,AM10,4571.T,5,1.5,1.5,0.4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
