code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
6323.T,coarse,j-only,5,1.5,2.0,0.8,0.0,0.0,0,8,0.875,4.408855586693825,4.408855586693825,47.31406370472561,0,1
6367.T,coarse,j-only,5,1.5,1.5,0.4,0.0,0.0,0,17,0.7647058823529411,1.4233710346677104,1.42337103466771,3.2698975434661266,0,1
6361.T,coarse,j-only,1,1.5,1.0,0.6,0.0,0.0,0,8,0.75,2.2420087438289396,2.2420087438289396,12.409519959783836,0,1
6753.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6754.T,coarse,j-only,1,1.2,1.0,1.0,0.0,0.0,0,1,1.0,999.0,999.0,10.937401367700733,0,1
6501.T,coarse,j-only,5,1.2,1.5,1.0,0.0,0.0,0,6,1.0,999.0,999.0,29.33680085362339,0,1
6532.T,coarse,j-only,5,1.2,2.0,1.0,0.0,0.0,0,5,0.8,1.0424558364043301,1.0424558364043304,0.6390354244992011,0,1
6503.T,coarse,j-only,5,1.2,2.0,0.6,0.0,0.0,0,13,1.0,999.0,999.0,18.17951756669043,0,1
6525.T,coarse,j-only,1,1.2,2.0,0.4,0.0,0.0,0,15,0.4666666666666667,0.5268643647759317,0.5268643647759318,-31.50119529399039,0,1
6506.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,17,0.47058823529411764,0.5602972828458725,0.5602972828458725,-10.087584445630096,0,1
6526.T,coarse,j-only,3,1.5,2.0,0.4,0.0,0.0,0,18,0.5555555555555556,0.9975289762651014,0.9975289762651014,-0.10411399370231243,0,1
6594.T,coarse,j-only,5,1.2,1.0,1.0,0.0,0.0,0,1,1.0,999.0,999.0,10.649451834259217,0,1
6590.T,coarse,j-only,1,1.5,2.0,0.4,0.0,0.0,0,17,0.7647058823529411,3.6954776769060564,3.695477676906055,42.993847634403515,0,1
6701.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,15,0.7333333333333333,1.428641711973335,1.4286417119733348,3.802961592463355,0,1
6702.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,3,1.0,999.0,999.0,15.910814154865557,0,1
6752.T,coarse,j-only,3,1.2,2.0,0.4,0.0,0.0,0,19,0.7368421052631579,0.7132751664601644,0.7132751664601642,-6.0338672594206155,0,1
6723.T,coarse,j-only,1,1.5,2.0,0.8,0.0,0.0,0,8,0.875,3.744518048672623,3.744518048672623,26.845257465549214,0,1
6758.T,coarse,j-only,5,1.2,2.0,1.0,0.0,0.0,0,6,0.8333333333333334,1.8508021151968297,1.8508021151968301,11.794814689585536,0,1
6869.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6762.T,coarse,j-only,1,1.5,1.0,1.0,0.0,0.0,0,6,0.6666666666666666,1.0826747548331423,1.0826747548331423,0.9599865017139321,0,1
6814.T,coarse,j-only,5,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6965.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,4,1.0,999.0,999.0,38.14199282890057,0,1
6976.T,coarse,j-only,3,1.5,2.0,0.6,0.0,0.0,0,13,0.46153846153846156,0.3697369370171281,0.3697369370171282,-31.69190964707809,0,1
6971.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,10,0.4,0.20555520232242894,0.20555520232242896,-15.118637877082758,0,1
6871.T,coarse,j-only,3,1.5,1.0,0.4,0.0,0.0,0,11,0.45454545454545453,0.9410657975686738,0.9410657975686738,-2.5642876520061333,0,1
6954.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,29,0.2413793103448276,0.35033749330613256,0.35033749330613256,-15.057895889439052,0,1
6861.T,coarse,j-only,1,1.5,1.5,0.4,0.0,0.0,0,16,0.625,0.9369366525999722,0.9369366525999722,-0.671994309943538,0,1
6963.T,coarse,j-only,1,1.5,1.0,0.6,0.0,0.0,0,9,0.2222222222222222,0.3874929442379194,0.3874929442379194,-15.768222802434362,0,1
6902.T,coarse,j-only,1,1.5,2.0,0.4,0.0,0.0,0,20,0.45,0.4130947962605275,0.4130947962605274,-12.150601011449082,0,1
6920.T,coarse,j-only,5,1.2,1.5,0.4,0.0,0.0,0,12,0.25,0.07166008005924784,0.07166008005924784,-93.51383824943063,0,1
6857.T,coarse,j-only,3,1.5,1.5,0.4,0.0,0.0,0,12,0.3333333333333333,0.40245244871848984,0.40245244871848984,-28.176595841694724,0,1
6981.T,coarse,j-only,3,1.5,1.0,0.4,0.0,0.0,0,11,0.18181818181818182,0.12858874072126894,0.12858874072126894,-34.06659901149509,0,1
7167.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7186.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6988.T,coarse,j-only,3,1.5,1.0,0.4,0.0,0.0,0,6,0.8333333333333334,4.367224176281375,4.3672241762813755,12.461068867067501,0,1
7211.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7205.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7003.T,coarse,j-only,1,1.5,1.0,0.4,0.0,0.0,0,16,0.25,0.5906935884448452,0.5906935884448452,-12.741381223732644,0,1
7202.T,coarse,j-only,1,1.2,1.0,0.4,0.0,0.0,0,6,0.0,0.0,0.0,-18.326801111072164,0,1
