code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades
1357.T,2,0.8,2.0,0.6,0.02,0.05,0.26605504587155965,0.1468354430379747,109
1357.T,2,0.8,2.0,0.6,0.05,0.02,0.2605042016806723,0.1425287356321839,119
1357.T,2,0.8,2.0,0.6,0.05,0.05,0.27884615384615385,0.15675675675675677,104
1357.T,2,0.8,2.0,0.8,0.02,0.02,0.256198347107438,0.1393258426966292,121
1357.T,2,0.8,2.0,0.8,0.02,0.05,0.27102803738317754,0.15064935064935067,107
1357.T,2,0.8,2.0,0.8,0.05,0.02,0.26495726495726496,0.14588235294117646,117
1357.T,2,0.8,2.0,0.8,0.05,0.05,0.2815533980582524,0.1589041095890411,103
1357.T,2,0.8,2.0,1.0,0.02,0.02,0.26956521739130435,0.1493975903614458,115
1357.T,2,0.8,2.0,1.0,0.02,0.05,0.27884615384615385,0.15675675675675677,104
1357.T,2,0.8,2.0,1.0,0.05,0.02,0.27927927927927926,0.1569620253164557,111
1357.T,2,0.8,2.0,1.0,0.05,0.05,0.29,0.16571428571428573,100
1357.T,2,1.0,1.5,0.6,0.02,0.02,0.18548387096774194,0.15333333333333332,124
1357.T,2,1.0,1.5,0.6,0.02,0.05,0.2018348623853211,0.17054263565891473,109
1357.T,2,1.0,1.5,0.6,0.05,0.02,0.19327731092436976,0.16140350877192983,119
1357.T,2,1.0,1.5,0.6,0.05,0.05,0.21153846153846154,0.18106995884773663,104
1357.T,2,1.0,1.5,0.8,0.02,0.02,0.19008264462809918,0.15807560137457044,121
1357.T,2,1.0,1.5,0.8,0.02,0.05,0.205607476635514,0.1746031746031746,107
1357.T,2,1.0,1.5,0.8,0.05,0.02,0.19658119658119658,0.16487455197132617,117
1357.T,2,1.0,1.5,0.8,0.05,0.05,0.21359223300970873,0.18333333333333332,103
1357.T,2,1.0,1.5,1.0,0.02,0.02,0.2,0.1684981684981685,115
1357.T,2,1.0,1.5,1.0,0.02,0.05,0.21153846153846154,0.18106995884773663,104
1357.T,2,1.0,1.5,1.0,0.05,0.02,0.2072072072072072,0.17624521072796934,111
1357.T,2,1.0,1.5,1.0,0.05,0.05,0.22,0.19047619047619047,100
1357.T,2,1.0,2.0,0.6,0.02,0.02,0.25,0.16847826086956522,124
1357.T,2,1.0,2.0,0.6,0.02,0.05,0.26605504587155965,0.18354430379746836,109
1357.T,2,1.0,2.0,0.6,0.05,0.02,0.2605042016806723,0.1781609195402299,119
1357.T,2,1.0,2.0,0.6,0.05,0.05,0.27884615384615385,0.19594594594594594,104
1357.T,2,1.0,2.0,0.8,0.02,0.02,0.256198347107438,0.17415730337078653,121
1357.T,2,1.0,2.0,0.8,0.02,0.05,0.27102803738317754,0.18831168831168832,107
1357.T,2,1.0,2.0,0.8,0.05,0.02,0.26495726495726496,0.18235294117647058,117
1357.T,2,1.0,2.0,0.8,0.05,0.05,0.2815533980582524,0.19863013698630136,103
1357.T,2,1.0,2.0,1.0,0.02,0.02,0.26956521739130435,0.18674698795180722,115
1357.T,2,1.0,2.0,1.0,0.02,0.05,0.27884615384615385,0.19594594594594594,104
1357.T,2,1.0,2.0,1.0,0.05,0.02,0.27927927927927926,0.1962025316455696,111
1357.T,2,1.0,2.0,1.0,0.05,0.05,0.29,0.20714285714285716,100
1357.T,2,1.2,1.5,0.6,0.02,0.02,0.18548387096774194,0.184,124
1357.T,2,1.2,1.5,0.6,0.02,0.05,0.2018348623853211,0.20465116279069767,109
1357.T,2,1.2,1.5,0.6,0.05,0.02,0.19327731092436976,0.19368421052631576,119
1357.T,2,1.2,1.5,0.6,0.05,0.05,0.21153846153846154,0.21728395061728395,104
1357.T,2,1.2,1.5,0.8,0.02,0.02,0.19008264462809918,0.18969072164948453,121
1357.T,2,1.2,1.5,0.8,0.02,0.05,0.205607476635514,0.2095238095238095,107
1357.T,2,1.2,1.5,0.8,0.05,0.02,0.19658119658119658,0.1978494623655914,117
1357.T,2,1.2,1.5,0.8,0.05,0.05,0.21359223300970873,0.22,103
1357.T,2,1.2,1.5,1.0,0.02,0.02,0.2,0.20219780219780217,115
1357.T,2,1.2,1.5,1.0,0.02,0.05,0.21153846153846154,0.21728395061728395,104
1357.T,2,1.2,1.5,1.0,0.05,0.02,0.2072072072072072,0.21149425287356322,111
1357.T,2,1.2,1.5,1.0,0.05,0.05,0.22,0.22857142857142856,100
1357.T,2,1.2,2.0,0.6,0.02,0.02,0.25,0.20217391304347823,124
1357.T,2,1.2,2.0,0.6,0.02,0.05,0.26605504587155965,0.220253164556962,109
1357.T,2,1.2,2.0,0.6,0.05,0.02,0.2605042016806723,0.21379310344827585,119
1357.T,2,1.2,2.0,0.6,0.05,0.05,0.27884615384615385,0.23513513513513512,104
1357.T,2,1.2,2.0,0.8,0.02,0.02,0.256198347107438,0.2089887640449438,121
1357.T,2,1.2,2.0,0.8,0.02,0.05,0.27102803738317754,0.22597402597402597,107
1357.T,2,1.2,2.0,0.8,0.05,0.02,0.26495726495726496,0.2188235294117647,117
1357.T,2,1.2,2.0,0.8,0.05,0.05,0.2815533980582524,0.23835616438356164,103
1357.T,2,1.2,2.0,1.0,0.02,0.02,0.26956521739130435,0.22409638554216865,115
1357.T,2,1.2,2.0,1.0,0.02,0.05,0.27884615384615385,0.23513513513513512,104
1357.T,2,1.2,2.0,1.0,0.05,0.02,0.27927927927927926,0.23544303797468352,111
1357.T,2,1.2,2.0,1.0,0.05,0.05,0.29,0.24857142857142855,100
1357.T,3,0.8,1.5,0.6,0.02,0.02,0.14285714285714285,0.0898876404494382,105
1357.T,3,0.8,1.5,0.6,0.02,0.05,0.1348314606741573,0.08421052631578949,89
1357.T,3,0.8,1.5,0.6,0.05,0.02,0.12871287128712872,0.07969348659003832,101
1357.T,3,0.8,1.5,0.6,0.05,0.05,0.12643678160919541,0.07822222222222223,87
1357.T,3,0.8,1.5,0.8,0.02,0.02,0.14423076923076922,0.09090909090909091,104
1357.T,3,0.8,1.5,0.8,0.02,0.05,0.13636363636363635,0.08533333333333334,88
1357.T,3,0.8,1.5,0.8,0.05,0.02,0.13,0.08062015503875969,100
1357.T,3,0.8,1.5,0.8,0.05,0.05,0.12790697674418605,0.07927927927927929,86
1357.T,3,0.8,1.5,1.0,0.02,0.02,0.15463917525773196,0.09876543209876543,97
1357.T,3,0.8,1.5,1.0,0.02,0.05,0.14285714285714285,0.09014084507042255,84
1357.T,3,0.8,1.5,1.0,0.05,0.02,0.13978494623655913,0.08776371308016878,93
1357.T,3,0.8,1.5,1.0,0.05,0.05,0.13414634146341464,0.08380952380952382,82
1357.T,3,0.8,2.0,0.6,0.02,0.02,0.20952380952380953,0.10731707317073172,105
1357.T,3,0.8,2.0,0.6,0.02,0.05,0.20224719101123595,0.10285714285714286,89
1357.T,3,0.8,2.0,0.6,0.05,0.02,0.19801980198019803,0.1,101
1357.T,3,0.8,2.0,0.6,0.05,0.05,0.19540229885057472,0.09855072463768116,87
1357.T,3,0.8,2.0,0.8,0.02,0.02,0.21153846153846154,0.10864197530864199,104
1357.T,3,0.8,2.0,0.8,0.02,0.05,0.20454545454545456,0.10434782608695653,88
1357.T,3,0.8,2.0,0.8,0.05,0.02,0.2,0.10126582278481013,100
1357.T,3,0.8,2.0,0.8,0.05,0.05,0.19767441860465115,0.1,86
1357.T,3,0.8,2.0,1.0,0.02,0.02,0.2268041237113402,0.11891891891891893,97
1357.T,3,0.8,2.0,1.0,0.02,0.05,0.21428571428571427,0.11076923076923077,84
1357.T,3,0.8,2.0,1.0,0.05,0.02,0.21505376344086022,0.1111111111111111,93
1357.T,3,0.8,2.0,1.0,0.05,0.05,0.2073170731707317,0.10625000000000001,82
1357.T,3,1.0,1.5,0.6,0.02,0.02,0.14285714285714285,0.11235955056179775,105
1357.T,3,1.0,1.5,0.6,0.02,0.05,0.1348314606741573,0.10526315789473684,89
1357.T,3,1.0,1.5,0.6,0.05,0.02,0.12871287128712872,0.09961685823754789,101
1357.T,3,1.0,1.5,0.6,0.05,0.05,0.12643678160919541,0.09777777777777778,87
1357.T,3,1.0,1.5,0.8,0.02,0.02,0.14423076923076922,0.11363636363636363,104
1357.T,3,1.0,1.5,0.8,0.02,0.05,0.13636363636363635,0.10666666666666667,88
1357.T,3,1.0,1.5,0.8,0.05,0.02,0.13,0.10077519379844961,100
1357.T,3,1.0,1.5,0.8,0.05,0.05,0.12790697674418605,0.0990990990990991,86
1357.T,3,1.0,1.5,1.0,0.02,0.02,0.15463917525773196,0.12345679012345678,97
1357.T,3,1.0,1.5,1.0,0.02,0.05,0.14285714285714285,0.11267605633802817,84
1357.T,3,1.0,1.5,1.0,0.05,0.02,0.13978494623655913,0.10970464135021098,93
1357.T,3,1.0,1.5,1.0,0.05,0.05,0.13414634146341464,0.10476190476190476,82
1357.T,3,1.0,2.0,0.6,0.02,0.02,0.20952380952380953,0.13414634146341464,105
1357.T,3,1.0,2.0,0.6,0.02,0.05,0.20224719101123595,0.12857142857142856,89
1357.T,3,1.0,2.0,0.6,0.05,0.02,0.19801980198019803,0.125,101
1357.T,3,1.0,2.0,0.6,0.05,0.05,0.19540229885057472,0.12318840579710146,87
1357.T,3,1.0,2.0,0.8,0.02,0.02,0.21153846153846154,0.13580246913580246,104
1357.T,3,1.0,2.0,0.8,0.02,0.05,0.20454545454545456,0.13043478260869565,88
1357.T,3,1.0,2.0,0.8,0.05,0.02,0.2,0.12658227848101267,100
1357.T,3,1.0,2.0,0.8,0.05,0.05,0.19767441860465115,0.125,86
1357.T,3,1.0,2.0,1.0,0.02,0.02,0.2268041237113402,0.14864864864864866,97
1357.T,3,1.0,2.0,1.0,0.02,0.05,0.21428571428571427,0.13846153846153847,84
1357.T,3,1.0,2.0,1.0,0.05,0.02,0.21505376344086022,0.1388888888888889,93
1357.T,3,1.0,2.0,1.0,0.05,0.05,0.2073170731707317,0.1328125,82
1357.T,3,1.2,1.5,0.6,0.02,0.02,0.14285714285714285,0.1348314606741573,105
1357.T,3,1.2,1.5,0.6,0.02,0.05,0.1348314606741573,0.1263157894736842,89
1357.T,3,1.2,1.5,0.6,0.05,0.02,0.12871287128712872,0.11954022988505747,101
1357.T,3,1.2,1.5,0.6,0.05,0.05,0.12643678160919541,0.11733333333333333,87
1357.T,3,1.2,1.5,0.8,0.02,0.02,0.14423076923076922,0.13636363636363635,104
1357.T,3,1.2,1.5,0.8,0.02,0.05,0.13636363636363635,0.12799999999999997,88
1357.T,3,1.2,1.5,0.8,0.05,0.02,0.13,0.12093023255813953,100
1357.T,3,1.2,1.5,0.8,0.05,0.05,0.12790697674418605,0.11891891891891891,86
1357.T,3,1.2,1.5,1.0,0.02,0.02,0.15463917525773196,0.14814814814814814,97
1357.T,3,1.2,1.5,1.0,0.02,0.05,0.14285714285714285,0.1352112676056338,84
1357.T,3,1.2,1.5,1.0,0.05,0.02,0.13978494623655913,0.13164556962025317,93
1357.T,3,1.2,1.5,1.0,0.05,0.05,0.13414634146341464,0.1257142857142857,82
1357.T,3,1.2,2.0,0.6,0.02,0.02,0.20952380952380953,0.16097560975609757,105
1357.T,3,1.2,2.0,0.6,0.02,0.05,0.20224719101123595,0.15428571428571428,89
1357.T,3,1.2,2.0,0.6,0.05,0.02,0.19801980198019803,0.15,101
1357.T,3,1.2,2.0,0.6,0.05,0.05,0.19540229885057472,0.14782608695652172,87
1357.T,3,1.2,2.0,0.8,0.02,0.02,0.21153846153846154,0.16296296296296295,104
1357.T,3,1.2,2.0,0.8,0.02,0.05,0.20454545454545456,0.15652173913043477,88
1357.T,3,1.2,2.0,0.8,0.05,0.02,0.2,0.1518987341772152,100
1357.T,3,1.2,2.0,0.8,0.05,0.05,0.19767441860465115,0.15,86
1357.T,3,1.2,2.0,1.0,0.02,0.02,0.2268041237113402,0.17837837837837836,97
1357.T,3,1.2,2.0,1.0,0.02,0.05,0.21428571428571427,0.16615384615384612,84
1357.T,3,1.2,2.0,1.0,0.05,0.02,0.21505376344086022,0.16666666666666666,93
1357.T,3,1.2,2.0,1.0,0.05,0.05,0.2073170731707317,0.159375,82
1357.T,5,0.8,1.5,0.6,0.02,0.02,0.09782608695652174,0.05853658536585366,92
1357.T,5,0.8,1.5,0.6,0.02,0.05,0.09876543209876543,0.05925925925925926,81
1357.T,5,0.8,1.5,0.6,0.05,0.02,0.10465116279069768,0.06315789473684211,86
1357.T,5,0.8,1.5,0.6,0.05,0.05,0.10256410256410256,0.06183574879227054,78
1357.T,5,0.8,1.5,0.8,0.02,0.02,0.0989010989010989,0.05925925925925926,91
1357.T,5,0.8,1.5,0.8,0.02,0.05,0.1,0.06009389671361503,80
1357.T,5,0.8,1.5,0.8,0.05,0.02,0.10588235294117647,0.064,85
1357.T,5,0.8,1.5,0.8,0.05,0.05,0.1038961038961039,0.06274509803921569,77
1357.T,5,0.8,1.5,1.0,0.02,0.02,0.10588235294117647,0.064,85
1357.T,5,0.8,1.5,1.0,0.02,0.05,0.1038961038961039,0.06274509803921569,77
1357.T,5,0.8,1.5,1.0,0.05,0.02,0.11392405063291139,0.06956521739130435,79
1357.T,5,0.8,1.5,1.0,0.05,0.05,0.10810810810810811,0.06564102564102564,74
1357.T,5,0.8,2.0,0.6,0.02,0.02,0.11956521739130435,0.05500000000000001,92
1357.T,5,0.8,2.0,0.6,0.02,0.05,0.1111111111111111,0.05070422535211268,81
1357.T,5,0.8,2.0,0.6,0.05,0.02,0.11627906976744186,0.05333333333333334,86
1357.T,5,0.8,2.0,0.6,0.05,0.05,0.11538461538461539,0.052941176470588235,78
1357.T,5,0.8,2.0,0.8,0.02,0.02,0.12087912087912088,0.055696202531645575,91
1357.T,5,0.8,2.0,0.8,0.02,0.05,0.1125,0.05142857142857143,80
1357.T,5,0.8,2.0,0.8,0.05,0.02,0.11764705882352941,0.05405405405405406,85
1357.T,5,0.8,2.0,0.8,0.05,0.05,0.11688311688311688,0.05373134328358209,77
1357.T,5,0.8,2.0,1.0,0.02,0.02,0.12941176470588237,0.06027397260273973,85
1357.T,5,0.8,2.0,1.0,0.02,0.05,0.11688311688311688,0.05373134328358209,77
1357.T,5,0.8,2.0,1.0,0.05,0.02,0.12658227848101267,0.058823529411764705,79
1357.T,5,0.8,2.0,1.0,0.05,0.05,0.12162162162162163,0.05625,74
1357.T,5,1.0,1.5,0.6,0.02,0.02,0.09782608695652174,0.07317073170731707,92
1357.T,5,1.0,1.5,0.6,0.02,0.05,0.09876543209876543,0.07407407407407407,81
1357.T,5,1.0,1.5,0.6,0.05,0.02,0.10465116279069768,0.07894736842105263,86
1357.T,5,1.0,1.5,0.6,0.05,0.05,0.10256410256410256,0.07729468599033816,78
1357.T,5,1.0,1.5,0.8,0.02,0.02,0.0989010989010989,0.07407407407407407,91
1357.T,5,1.0,1.5,0.8,0.02,0.05,0.1,0.07511737089201878,80
1357.T,5,1.0,1.5,0.8,0.05,0.02,0.10588235294117647,0.08,85
1357.T,5,1.0,1.5,0.8,0.05,0.05,0.1038961038961039,0.0784313725490196,77
1357.T,5,1.0,1.5,1.0,0.02,0.02,0.10588235294117647,0.08,85
1357.T,5,1.0,1.5,1.0,0.02,0.05,0.1038961038961039,0.0784313725490196,77
1357.T,5,1.0,1.5,1.0,0.05,0.02,0.11392405063291139,0.08695652173913043,79
1357.T,5,1.0,1.5,1.0,0.05,0.05,0.10810810810810811,0.08205128205128205,74
1357.T,5,1.0,2.0,0.6,0.02,0.02,0.10869565217391304,0.0625,92
1357.T,5,1.0,2.0,0.6,0.02,0.05,0.1111111111111111,0.06338028169014084,81
1357.T,5,1.0,2.0,0.6,0.05,0.02,0.11627906976744186,0.06666666666666667,86
1357.T,5,1.0,2.0,0.6,0.05,0.05,0.11538461538461539,0.0661764705882353,78
1357.T,5,1.0,2.0,0.8,0.02,0.02,0.10989010989010989,0.06329113924050633,91
1357.T,5,1.0,2.0,0.8,0.02,0.05,0.1125,0.06428571428571428,80
1357.T,5,1.0,2.0,0.8,0.05,0.02,0.11764705882352941,0.06756756756756757,85
1357.T,5,1.0,2.0,0.8,0.05,0.05,0.11688311688311688,0.06716417910447761,77
1357.T,5,1.0,2.0,1.0,0.02,0.02,0.11764705882352941,0.0684931506849315,85
1357.T,5,1.0,2.0,1.0,0.02,0.05,0.11688311688311688,0.06716417910447761,77
1357.T,5,1.0,2.0,1.0,0.05,0.02,0.12658227848101267,0.07352941176470588,79
1357.T,5,1.0,2.0,1.0,0.05,0.05,0.12162162162162163,0.0703125,74
1357.T,5,1.2,1.5,0.6,0.02,0.02,0.09782608695652174,0.08780487804878048,92
1357.T,5,1.2,1.5,0.6,0.02,0.05,0.09876543209876543,0.08888888888888889,81
1357.T,5,1.2,1.5,0.6,0.05,0.02,0.10465116279069768,0.09473684210526315,86
1357.T,5,1.2,1.5,0.6,0.05,0.05,0.10256410256410256,0.0927536231884058,78
1357.T,5,1.2,1.5,0.8,0.02,0.02,0.0989010989010989,0.08888888888888888,91
1357.T,5,1.2,1.5,0.8,0.02,0.05,0.1,0.09014084507042253,80
1357.T,5,1.2,1.5,0.8,0.05,0.02,0.10588235294117647,0.09599999999999999,85
1357.T,5,1.2,1.5,0.8,0.05,0.05,0.1038961038961039,0.09411764705882353,77
1357.T,5,1.2,1.5,1.0,0.02,0.02,0.10588235294117647,0.09599999999999999,85
1357.T,5,1.2,1.5,1.0,0.02,0.05,0.1038961038961039,0.09411764705882353,77
1357.T,5,1.2,1.5,1.0,0.05,0.02,0.11392405063291139,0.10434782608695652,79
1357.T,5,1.2,1.5,1.0,0.05,0.05,0.10810810810810811,0.09846153846153846,74
1357.T,5,1.2,2.0,0.6,0.02,0.02,0.10869565217391304,0.075,92
1357.T,5,1.2,2.0,0.6,0.02,0.05,0.1111111111111111,0.07605633802816901,81
1357.T,5,1.2,2.0,0.6,0.05,0.02,0.11627906976744186,0.08,86
1357.T,5,1.2,2.0,0.6,0.05,0.05,0.11538461538461539,0.07941176470588235,78
1357.T,5,1.2,2.0,0.8,0.02,0.02,0.10989010989010989,0.0759493670886076,91
1357.T,5,1.2,2.0,0.8,0.02,0.05,0.1125,0.07714285714285714,80
1357.T,5,1.2,2.0,0.8,0.05,0.02,0.11764705882352941,0.08108108108108109,85
1357.T,5,1.2,2.0,0.8,0.05,0.05,0.11688311688311688,0.08059701492537312,77
1357.T,5,1.2,2.0,1.0,0.02,0.02,0.11764705882352941,0.0821917808219178,85
1357.T,5,1.2,2.0,1.0,0.02,0.05,0.11688311688311688,0.08059701492537312,77
1357.T,5,1.2,2.0,1.0,0.05,0.02,0.12658227848101267,0.08823529411764706,79
1357.T,5,1.2,2.0,1.0,0.05,0.05,0.12162162162162163,0.08437499999999999,74
1540.T,1,0.8,1.5,0.6,0.02,0.02,0.256198347107438,0.1837037037037037,121
1540.T,1,0.8,1.5,0.6,0.02,0.05,0.24778761061946902,0.17568627450980392,113
1540.T,1,0.8,1.5,0.6,0.05,0.02,0.2564102564102564,0.1839080459770115,117
1540.T,1,0.8,1.5,0.6,0.05,0.05,0.24770642201834864,0.175609756097561,109
1540.T,1,0.8,1.5,0.8,0.02,0.02,0.2564102564102564,0.1839080459770115,117
1540.T,1,0.8,1.5,0.8,0.02,0.05,0.24545454545454545,0.17349397590361446,110
1540.T,1,0.8,1.5,0.8,0.05,0.02,0.25663716814159293,0.18412698412698414,113
1540.T,1,0.8,1.5,0.8,0.05,0.05,0.24528301886792453,0.17333333333333334,106
1540.T,1,0.8,1.5,1.0,0.02,0.02,0.24778761061946902,0.17568627450980392,113
1540.T,1,0.8,1.5,1.0,0.02,0.05,0.2358490566037736,0.1646090534979424,106
1540.T,1,0.8,1.5,1.0,0.05,0.02,0.24770642201834864,0.175609756097561,109
1540.T,1,0.8,1.5,1.0,0.05,0.05,0.23529411764705882,0.16410256410256413,102
1540.T,1,0.8,2.0,0.6,0.02,0.02,0.2809917355371901,0.15813953488372096,121
1540.T,1,0.8,2.0,0.6,0.02,0.05,0.2743362831858407,0.15308641975308643,113
