code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
2897.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,10,0.3,0.5874967384538669,0.5874967384538667,-5.474903373543989,0,1
290A.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2914.T,coarse,j-cross,1,1.5,1.5,1.0,0.0,0.0,0,17,0.35294117647058826,0.17051680992435136,0.17051680992435142,-9.383622484120876,0,1
3038.T,coarse,j-cross,3,1.5,1.5,0.6,0.0,0.0,0,3,0.6666666666666666,1.3193163531256216,1.3193163531256213,9.071776123691302,0,1
3064.T,coarse,j-cross,1,1.5,2.0,0.8,0.0,0.0,0,8,0.375,0.5150145688528044,0.5150145688528044,-15.63061113138396,0,1
3086.T,coarse,j-cross,1,1.2,1.5,0.6,0.0,0.0,0,2,1.0,999.0,999.0,15.844567202512003,0,1
3099.T,coarse,j-cross,5,1.5,2.0,0.6,0.0,0.0,0,11,0.7272727272727273,1.9603176140634162,1.9603176140634166,16.775994619348676,0,1
314A.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3349.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3350.T,coarse,j-cross,5,1.5,1.5,0.8,0.0,0.0,0,10,0.7,2.0706725756771376,2.070672575677137,54.72474335351892,0,1
3382.T,coarse,j-cross,5,1.2,1.5,1.0,0.0,0.0,0,15,0.5333333333333333,0.46286037977176847,0.46286037977176847,-7.345809482343835,0,1
3402.T,coarse,j-cross,5,1.2,2.0,0.4,0.0,0.0,0,3,1.0,999.0,999.0,17.083814676976072,0,1
3436.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,22,0.4090909090909091,0.7316970092413577,0.7316970092413579,-10.343597865911835,0,1
3563.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,23,0.4782608695652174,0.70592590689414,0.70592590689414,-9.514427925807624,0,1
3635.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,2,1.0,999.0,999.0,53.56495379118528,0,1
3692.T,coarse,j-cross,5,1.2,1.5,0.8,0.0,0.0,0,4,0.75,0.6748949746029996,0.6748949746029996,-27.08571946368311,0,1
3697.T,coarse,j-cross,1,1.5,1.0,1.0,0.0,0.0,0,11,0.18181818181818182,0.4625512021398687,0.4625512021398688,-13.61332438752403,0,1
3905.T,coarse,j-cross,5,1.2,1.5,0.4,0.0,0.0,0,22,0.5454545454545454,0.6668605565337438,0.6668605565337437,-33.71837783990377,0,1
4004.T,coarse,j-cross,1,1.2,2.0,1.0,0.0,0.0,0,19,0.47368421052631576,0.3602634892512955,0.36026348925129537,-19.13268392534384,0,1
4005.T,coarse,j-cross,3,1.5,2.0,0.6,0.0,0.0,0,7,0.7142857142857143,1.6664691210615812,1.6664691210615814,9.754814678769447,0,1
402A.T,coarse,j-cross,1,1.2,1.0,0.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4062.T,coarse,j-cross,5,1.5,2.0,0.8,0.0,0.0,0,21,0.5238095238095238,0.6719651660371984,0.6719651660371985,-10.769813699509573,0,1
4063.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,27,0.5555555555555556,0.7110609677274929,0.711060967727493,-6.607317414030124,0,1
4088.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4188.T,coarse,j-cross,1,1.2,1.0,1.0,0.0,0.0,0,2,1.0,999.0,999.0,8.848029410868474,0,1
4204.T,coarse,j-cross,1,1.2,1.5,0.6,0.0,0.0,0,5,1.0,999.0,999.0,15.552170418319685,0,1
423A.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4307.T,coarse,j-cross,3,1.5,1.0,0.4,0.0,0.0,0,4,0.25,0.5009450227520785,0.5009450227520785,-11.015005671969448,0,1
4385.T,coarse,j-cross,5,1.5,1.0,1.0,0.0,0.0,0,8,0.25,0.2401335304442674,0.2401335304442674,-16.392671929632105,0,1
4446.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4452.T,coarse,j-cross,1,1.5,1.5,0.6,0.0,0.0,0,25,0.68,1.1530320498262956,1.1530320498262958,1.1852479405215275,0,1
4502.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,28,0.42857142857142855,0.40946517818911154,0.40946517818911154,-9.624455689723208,0,1
4503.T,coarse,j-cross,3,1.5,1.0,0.8,0.0,0.0,0,17,0.4117647058823529,0.7889297148862079,0.7889297148862077,-3.2955026248481003,0,1
4506.T,coarse,j-cross,5,1.5,2.0,1.0,0.0,0.0,0,8,0.75,3.6205430493326074,3.6205430493326074,42.16264675137182,0,1
4507.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4519.T,coarse,j-cross,5,1.2,2.0,0.8,0.0,0.0,0,13,0.6153846153846154,0.9586294441635351,0.9586294441635352,-0.90666877969108,0,1
4523.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,16,0.5,0.38064502569909775,0.38064502569909775,-14.803876467475597,0,1
4528.T,coarse,j-cross,1,1.2,1.0,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4543.T,coarse,j-cross,5,1.5,1.5,0.6,0.0,0.0,0,22,0.5909090909090909,1.6030270440705028,1.6030270440705034,8.78727669053638,0,1
4568.T,coarse,j-cross,5,1.2,1.0,0.4,0.0,0.0,0,21,0.5714285714285714,0.7117895590276302,0.71178955902763,-5.803927438973486,0,1
4571.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4578.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,10,0.3,0.35062247901416854,0.3506224790141686,-21.452858028247164,0,1
4588.T,coarse,j-cross,1,1.2,1.0,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4592.T,coarse,j-cross,1,1.2,1.5,0.6,0.0,0.0,0,14,0.6428571428571429,0.6713638084485472,0.6713638084485472,-18.520677407141385,0,1
4612.T,coarse,j-cross,3,1.5,1.0,0.4,0.0,0.0,0,4,0.5,0.8871645676372691,0.8871645676372691,-1.9737929715050235,0,1
4661.T,coarse,j-cross,3,1.5,1.0,0.6,0.0,0.0,0,17,0.5882352941176471,1.4875708949509536,1.4875708949509534,6.825620069558621,0,1
4680.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4689.T,coarse,j-cross,1,1.5,1.0,0.6,0.0,0.0,0,16,0.625,1.31293317592336,1.31293317592336,2.593209077262546,0,1
4704.T,coarse,j-cross,5,1.5,2.0,1.0,0.0,0.0,0,11,0.7272727272727273,1.4209092241698535,1.4209092241698538,9.005567167538262,0,1
4751.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,1,1.0,999.0,999.0,50.41192576817712,0,1
4755.T,coarse,j-cross,5,1.2,1.5,0.6,0.0,0.0,0,15,0.5333333333333333,0.921894146848345,0.9218941468483451,-1.5631705970842866,0,1
4814.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4889.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4901.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,19,0.7368421052631579,0.9015693044389063,0.9015693044389061,-1.8120025421483097,0,1
4911.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,3,0.0,0.0,0.0,-46.31724089847563,0,1
5016.T,coarse,j-cross,1,1.5,2.0,0.8,0.0,0.0,0,17,0.5882352941176471,1.4393088025520668,1.4393088025520668,14.064938168235143,0,1
5020.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,20,0.6,0.6487184447311851,0.6487184447311851,-6.287050016154809,0,1
5076.T,coarse,j-cross,3,1.2,1.0,0.4,0.0,0.0,0,5,1.0,999.0,999.0,59.73423763343568,0,1
5108.T,coarse,j-cross,5,1.2,1.0,0.4,0.0,0.0,0,19,0.5789473684210527,0.7214790770962916,0.7214790770962917,-2.890883943848404,0,1
5253.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
5401.T,coarse,j-cross,5,1.2,1.5,0.4,0.0,0.0,0,22,0.7272727272727273,1.5250827202478663,1.5250827202478665,5.873650074981184,0,1
5411.T,coarse,j-cross,5,1.5,1.5,1.0,0.0,0.0,0,7,0.8571428571428571,3.0105301608696142,3.0105301608696124,8.75655408054227,0,1
5595.T,coarse,j-cross,1,1.5,2.0,0.6,0.0,0.0,0,1,0.0,0.0,0.0,-426.08458920758386,0,1
5631.T,coarse,j-cross,5,1.5,2.0,1.0,0.0,0.0,0,9,0.3333333333333333,0.20445361155413855,0.20445361155413852,-71.22580061179845,0,1
5706.T,coarse,j-cross,5,1.2,1.5,0.8,0.0,0.0,0,18,0.7222222222222222,1.3653594412500087,1.3653594412500087,10.015728943150652,0,1
5711.T,coarse,j-cross,3,1.2,2.0,0.6,0.0,0.0,0,3,1.0,999.0,999.0,83.96811219992344,0,1
5713.T,coarse,j-cross,1,1.5,1.0,0.4,0.0,0.0,0,24,0.4166666666666667,1.1042319177577522,1.1042319177577524,2.89418215439783,0,1
5726.T,coarse,j-cross,1,1.2,2.0,0.6,0.0,0.0,0,9,0.6666666666666666,1.5269978638348776,1.5269978638348771,27.499421083221243,0,1
5801.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,26,0.5,0.9265327272614692,0.9265327272614691,-2.68448657690057,0,1
5802.T,coarse,j-cross,1,1.2,1.5,0.4,0.0,0.0,0,24,0.5416666666666666,0.49162860872649644,0.4916286087264964,-11.585055457799163,0,1
5803.T,coarse,j-cross,5,1.2,1.0,0.4,0.0,0.0,0,27,0.37037037037037035,0.604997036595715,0.6049970365957149,-12.884719275789177,0,1
5838.T,coarse,j-cross,1,1.2,2.0,0.8,0.0,0.0,0,18,0.3888888888888889,0.3360334360454243,0.3360334360454243,-23.889566475512048,0,1
6098.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,23,0.5652173913043478,1.0074472218130563,1.0074472218130561,0.1660270338933207,0,1
6141.T,coarse,j-cross,1,1.2,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6146.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,13,0.6923076923076923,2.914233093139524,2.9142330931395235,26.534710223936223,0,1
6178.T,coarse,j-cross,1,1.5,1.5,0.6,0.0,0.0,0,21,0.6190476190476191,1.5415019414349023,1.5415019414349025,5.34718487275546,0,1
6232.T,coarse,j-cross,1,1.5,1.0,0.8,0.0,0.0,0,3,0.6666666666666666,2.634205362694662,2.634205362694661,55.99154171583228,0,1
6268.T,coarse,j-cross,1,1.5,2.0,0.6,0.0,0.0,0,3,1.0,999.0,999.0,20.96108735257103,0,1
6301.T,coarse,j-cross,1,1.2,1.5,0.4,0.0,0.0,0,25,0.72,0.8896065680265455,0.8896065680265455,-1.1056056894994186,0,1
6315.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,18,0.5,0.9958407968114125,0.9958407968114125,-0.25657231665268654,0,1
6323.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,15,0.6,1.7431502432536987,1.7431502432536987,26.7095884702073,0,1
6324.T,coarse,j-cross,3,1.5,1.0,1.0,0.0,0.0,0,1,1.0,999.0,999.0,56.51686980353743,0,1
6326.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,11,0.6363636363636364,2.860760958898103,2.860760958898103,21.020045950302844,0,1
6330.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6361.T,coarse,j-cross,1,1.2,1.5,0.8,0.0,0.0,0,15,0.3333333333333333,0.24307255234654743,0.24307255234654737,-21.896795836625312,0,1
6367.T,coarse,j-cross,3,1.2,1.0,0.4,0.0,0.0,0,26,0.6538461538461539,0.6364578133076457,0.6364578133076457,-4.968169422669506,0,1
6501.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,19,0.5263157894736842,0.9257988492897646,0.9257988492897647,-1.6934938610814456,0,1
6503.T,coarse,j-cross,3,1.5,1.0,0.6,0.0,0.0,0,16,0.625,1.3007719448927988,1.3007719448927988,3.439501886556611,0,1
6506.T,coarse,j-cross,3,1.5,1.0,0.4,0.0,0.0,0,19,0.3684210526315789,0.642317163955129,0.642317163955129,-10.789927962050701,0,1
6525.T,coarse,j-cross,3,1.2,2.0,0.8,0.0,0.0,0,12,0.5,0.6954765432676959,0.6954765432676959,-19.21734670453399,0,1
6526.T,coarse,j-cross,3,1.2,2.0,0.6,0.0,0.0,0,22,0.5909090909090909,0.6846145216532711,0.6846145216532711,-14.736692390707871,0,1
6532.T,coarse,j-cross,1,1.5,1.0,0.8,0.0,0.0,0,21,0.42857142857142855,0.676370300095095,0.676370300095095,-5.288837238127262,0,1
6590.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,14,0.42857142857142855,0.7381367445915714,0.7381367445915714,-9.096428127777449,0,1
6594.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,26,0.7307692307692307,0.9460354883319565,0.9460354883319563,-0.9693985007243633,0,1
6701.T,coarse,j-cross,5,1.2,1.0,0.6,0.0,0.0,0,20,0.4,0.38208688253663253,0.38208688253663253,-15.200725337386654,0,1
6702.T,coarse,j-cross,3,1.2,1.0,0.4,0.0,0.0,0,15,0.3333333333333333,0.30686807064041083,0.3068680706404108,-19.042379941574243,0,1
6723.T,coarse,j-cross,1,1.5,1.5,0.6,0.0,0.0,0,25,0.4,0.47361560635758954,0.4736156063575896,-18.90466932602323,0,1
6752.T,coarse,j-cross,1,1.5,1.5,0.6,0.0,0.0,0,20,0.75,3.2618895392087275,3.2618895392087284,22.832238167433793,0,1
6754.T,coarse,j-cross,1,1.5,1.0,1.0,0.0,0.0,0,2,0.5,0.5409675422749289,0.5409675422749289,-6.649052061307319,0,1
6758.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,18,0.4444444444444444,0.4412972072363989,0.4412972072363988,-20.106361498469052,0,1
6762.T,coarse,j-cross,5,1.2,1.5,0.6,0.0,0.0,0,22,0.5454545454545454,0.5193663012873136,0.5193663012873135,-11.834337584621146,0,1
6814.T,coarse,j-cross,1,1.5,1.0,0.8,0.0,0.0,0,5,0.6,3.012062275190366,3.012062275190366,51.69707970101448,0,1
6857.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,23,0.5217391304347826,0.48048318373510324,0.4804831837351033,-24.543027733110968,0,1
6861.T,coarse,j-cross,1,1.5,1.0,1.0,0.0,0.0,0,20,0.65,2.0930931305204914,2.0930931305204914,7.1807177285669415,0,1
6869.T,coarse,j-cross,3,1.2,1.5,0.8,0.0,0.0,0,2,1.0,999.0,999.0,35.19736099220847,0,1
6871.T,coarse,j-cross,1,1.5,1.0,1.0,0.0,0.0,0,12,0.3333333333333333,0.7087517894754908,0.7087517894754906,-10.076552964607894,0,1
6902.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,22,0.4090909090909091,0.3703919077593662,0.3703919077593662,-14.058533141087127,0,1
6920.T,coarse,j-cross,5,1.2,2.0,0.4,0.0,0.0,0,25,0.52,0.5444665344460418,0.5444665344460418,-25.687572246963036,0,1
6954.T,coarse,j-cross,5,1.5,1.5,0.4,0.0,0.0,0,16,0.5,0.6418764994083281,0.6418764994083281,-7.869326211612255,0,1
6963.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,18,0.4444444444444444,0.4934978545667315,0.4934978545667315,-19.2846819847608,0,1
6965.T,coarse,j-cross,1,1.2,1.5,0.4,0.0,0.0,0,4,1.0,999.0,999.0,79.23825863263998,0,1
6971.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,11,0.5454545454545454,0.444018254091646,0.44401825409164597,-14.180350021759985,0,1
6976.T,coarse,j-cross,3,1.5,1.5,0.4,0.0,0.0,0,10,0.5,0.6571961141600473,0.6571961141600474,-12.04230054493081,0,1
6981.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,18,0.2777777777777778,0.28666567802679105,0.2866656780267911,-19.67729359299734,0,1
6988.T,coarse,j-cross,3,1.5,1.0,0.4,0.0,0.0,0,13,0.23076923076923078,0.16942596147592792,0.16942596147592798,-21.492588857331842,0,1
7003.T,coarse,j-cross,1,1.5,1.0,1.0,0.0,0.0,0,16,0.3125,0.6672352005067009,0.6672352005067009,-6.487163186641007,0,1
7011.T,coarse,j-cross,3,1.2,1.5,0.4,0.0,0.0,0,23,0.391304347826087,0.4137227026935672,0.4137227026935672,-23.022750687453684,0,1
7012.T,coarse,j-cross,5,1.2,2.0,0.8,0.0,0.0,0,14,0.42857142857142855,0.4193052792252293,0.4193052792252293,-24.280071621475177,0,1
7013.T,coarse,j-cross,1,1.2,2.0,1.0,0.0,0.0,0,14,0.35714285714285715,0.3666601222625346,0.36666012226253464,-40.00670421857749,0,1
7182.T,coarse,j-cross,1,1.2,1.5,1.0,0.0,0.0,0,15,0.5333333333333333,0.9327235228620538,0.9327235228620538,-0.7714894020903726,0,1
7201.T,coarse,j-cross,5,1.2,2.0,1.0,0.0,0.0,0,11,0.6363636363636364,0.5234020162363364,0.5234020162363365,-16.001324598147427,0,1
7202.T,coarse,j-cross,5,1.2,1.5,0.6,0.0,0.0,0,4,0.5,0.3161317755241964,0.3161317755241964,-13.563244270127974,0,1
7203.T,coarse,j-cross,1,1.5,2.0,0.4,0.0,0.0,0,25,0.56,0.6375625103125735,0.6375625103125735,-6.133580450698743,0,1
7259.T,coarse,j-cross,5,1.5,1.0,0.6,0.0,0.0,0,9,0.4444444444444444,0.9690024910393245,0.9690024910393243,-0.5033834289483303,0,1
7261.T,coarse,j-cross,1,1.2,2.0,0.6,0.0,0.0,0,12,0.8333333333333334,2.9767728788810612,2.976772878881062,15.232441142860816,0,1
7267.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,26,0.6153846153846154,0.9807399563697111,0.9807399563697112,-0.21340198711969946,0,1
7269.T,coarse,j-cross,1,1.2,1.0,0.6,0.0,0.0,0,21,0.38095238095238093,0.44084016994230973,0.44084016994230973,-10.327288550038592,0,1
7270.T,coarse,j-cross,5,1.2,1.0,0.6,0.0,0.0,0,20,0.6,1.0155965235579314,1.0155965235579314,0.19073159559952338,0,1
7272.T,coarse,j-cross,1,1.2,1.0,1.0,0.0,0.0,0,3,1.0,999.0,999.0,28.281370144787374,0,1
7453.T,coarse,j-cross,1,1.2,1.5,0.6,0.0,0.0,0,18,0.2777777777777778,0.25619418344187295,0.25619418344187295,-26.036046280988426,0,1
7532.T,coarse,j-cross,1,1.5,1.5,0.8,0.0,0.0,0,14,0.6428571428571429,1.048427905166159,1.048427905166159,0.7438587194745833,0,1
7711.T,coarse,j-cross,5,1.2,2.0,0.8,0.0,0.0,0,5,0.8,3.844886415834032,3.8448864158340323,136.19801217017067,0,1
7733.T,coarse,j-cross,5,1.2,2.0,0.4,0.0,0.0,0,6,0.8333333333333334,1.8232221555274248,1.8232221555274255,8.38082146006727,0,1
7735.T,coarse,j-cross,1,1.5,1.5,0.6,0.0,0.0,0,24,0.75,2.0954480416910806,2.0954480416910806,21.399525475405,0,1
7741.T,coarse,j-cross,5,1.5,1.0,0.8,0.0,0.0,0,17,0.6470588235294118,1.476188580157251,1.4761885801572512,5.519163380049447,0,1
7751.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,27,0.48148148148148145,0.6872152228759909,0.6872152228759908,-4.596423680526015,0,1
7762.T,coarse,j-cross,3,1.5,1.0,1.0,0.0,0.0,0,2,0.5,0.40633116839612454,0.40633116839612454,-7.705924488731892,0,1
7832.T,coarse,j-cross,3,1.5,1.5,0.6,0.0,0.0,0,17,0.8235294117647058,3.7327135306081485,3.7327135306081476,24.696600261251774,0,1
7936.T,coarse,j-cross,3,1.5,2.0,0.4,0.0,0.0,0,18,0.6666666666666666,1.2861012590110605,1.2861012590110603,5.4554136952023145,0,1
7974.T,coarse,j-cross,1,1.5,1.5,0.8,0.0,0.0,0,19,0.631578947368421,0.885488280908184,0.885488280908184,-1.7898952293939756,0,1
8001.T,coarse,j-cross,3,1.2,1.0,0.4,0.0,0.0,0,25,0.6,0.6551897486280713,0.6551897486280713,-4.605633329453159,0,1
8002.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,27,0.6666666666666666,0.6407217696447624,0.6407217696447622,-6.813586437713918,0,1
8015.T,coarse,j-cross,1,1.5,1.5,0.8,0.0,0.0,0,5,0.6,1.1120045627566657,1.1120045627566655,1.4703852645028768,0,1
8031.T,coarse,j-cross,1,1.2,2.0,0.4,0.0,0.0,0,30,0.7,0.7919395597879234,0.7919395597879233,-2.696363272354922,0,1
8035.T,coarse,j-cross,3,1.5,1.5,0.4,0.0,0.0,0,21,0.5238095238095238,0.8763064744407992,0.8763064744407995,-4.679984889058279,0,1
8053.T,coarse,j-cross,1,1.5,1.0,0.4,0.0,0.0,0,30,0.43333333333333335,0.5492573248047827,0.5492573248047827,-6.585632336763505,0,1
8058.T,coarse,j-cross,5,1.2,1.0,0.4,0.0,0.0,0,29,0.5517241379310345,0.8669691386748133,0.8669691386748133,-1.7519933841917135,0,1
8105.T,coarse,j-cross,1,1.5,1.5,0.4,0.0,0.0,0,3,0.6666666666666666,4.382483156744714,4.382483156744713,200.3909964846364,0,1
8113.T,coarse,j-cross,1,1.5,1.0,0.8,0.0,0.0,0,3,0.6666666666666666,4.066047295791836,4.066047295791835,13.423691218000778,0,1
8136.T,coarse,j-cross,3,1.5,1.5,1.0,0.0,0.0,0,10,0.5,0.9478514004553764,0.9478514004553765,-1.8526213845955397,0,1
8233.T,coarse,j-cross,1,1.2,1.5,1.0,0.0,0.0,0,10,0.7,1.1095435629909116,1.1095435629909114,1.4198302824747993,0,1
8267.T,coarse,j-cross,3,1.5,1.0,0.4,0.0,0.0,0,22,0.2727272727272727,0.500741780648867,0.5007417806488669,-12.065170437031394,0,1
