mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-cross,1321.T,1,1.5,1.0,0.4,0.0,0.0,0,13,15,0,28,0.4642857142857143,0.5201882994928834,0.5201882994928834,-5.191069806254215,0,1,4,6,0,10,0.4,0.41597093283401054,0.4159709328340106,-7.40071679456648,0,1
coarse,j-cross,1321.T,1,1.5,1.0,0.6,0.0,0.0,0,10,15,0,25,0.4,0.28973864119095616,0.28973864119095616,-8.306314219932307,0,1,2,5,0,7,0.2857142857142857,0.4631051552939644,0.4631051552939643,-6.944724240488655,0,1
coarse,j-cross,1321.T,1,1.5,1.0,0.8,0.0,0.0,0,11,10,0,21,0.5238095238095238,0.3478851217345813,0.3478851217345814,-6.588685285269061,0,1,1,4,0,5,0.2,0.3111594750916575,0.3111594750916575,-8.611709004957714,0,1
coarse,j-cross,1321.T,1,1.5,1.0,1.0,0.0,0.0,0,7,8,0,15,0.4666666666666667,0.489247226691915,0.4892472266919149,-4.391801208606144,0,1,2,3,0,5,0.4,0.6820700411584595,0.6820700411584595,-3.3459102615864835,0,1
coarse,j-cross,1321.T,1,1.5,1.5,0.4,0.0,0.0,0,15,13,0,28,0.5357142857142857,0.46971240432608796,0.4697124043260879,-6.741566087249495,0,1,6,4,0,10,0.6,0.643539474050297,0.6435394740502969,-4.05118059470463,0,1
coarse,j-cross,1321.T,1,1.5,1.5,0.6,0.0,0.0,0,12,13,0,25,0.48,0.2747462978721753,0.27474629787217525,-9.960227146132087,0,1,3,4,0,7,0.42857142857142855,0.4945806533337731,0.49458065333377316,-6.2706807869327355,0,1
coarse,j-cross,1321.T,1,1.5,1.5,0.8,0.0,0.0,0,12,9,0,21,0.5714285714285714,0.3176847454268153,0.31768474542681524,-8.366149367016678,0,1,1,4,0,5,0.2,0.29552514984266615,0.29552514984266615,-9.27309554710457,0,1
coarse,j-cross,1321.T,1,1.5,1.5,1.0,0.0,0.0,0,8,7,0,15,0.5333333333333333,0.4394127640050747,0.43941276400507473,-5.4988270147077225,0,1,2,3,0,5,0.4,0.5362392947405354,0.5362392947405354,-6.207934441028659,0,1
coarse,j-cross,1321.T,1,1.5,2.0,0.4,0.0,0.0,0,17,11,0,28,0.6071428571428571,0.46415965003562715,0.4641596500356271,-7.419957467418653,0,1,6,4,0,10,0.6,0.5192019785350447,0.5192019785350446,-6.7728535428393855,0,1
coarse,j-cross,1321.T,1,1.5,2.0,0.6,0.0,0.0,0,14,11,0,25,0.56,0.2753246806991506,0.2753246806991507,-10.937167792808243,0,1,3,4,0,7,0.42857142857142855,0.40097617836591365,0.40097617836591365,-9.166962956198324,0,1
coarse,j-cross,1321.T,1,1.5,2.0,0.8,0.0,0.0,0,13,8,0,21,0.6190476190476191,0.2774774325133175,0.2774774325133175,-10.343674443335152,0,1,1,4,0,5,0.2,0.24595955421196458,0.24595955421196458,-11.925720639629759,0,1
coarse,j-cross,1321.T,1,1.5,2.0,1.0,0.0,0.0,0,9,6,0,15,0.6,0.41725119455895704,0.41725119455895704,-6.170607395740471,0,1,2,3,0,5,0.4,0.44178331911626,0.44178331911626006,-9.069958620470832,0,1
coarse,j-cross,1321.T,3,1.2,1.0,0.4,0.0,0.0,0,11,14,0,25,0.44,0.37639476227680574,0.37639476227680574,-6.840931357865832,0,1,7,3,0,10,0.7,0.6527178713619359,0.6527178713619357,-2.3460074646692775,0,1
coarse,j-cross,1321.T,3,1.2,1.0,0.6,0.0,0.0,0,9,12,0,21,0.42857142857142855,0.35632944215284057,0.35632944215284057,-7.160807767432015,0,1,3,4,0,7,0.42857142857142855,0.3117996973363488,0.3117996973363488,-8.848327145898649,0,1
coarse,j-cross,1321.T,3,1.2,1.0,0.8,0.0,0.0,0,9,5,0,14,0.6428571428571429,0.9117667017282007,0.911766701728201,-0.6022655737021941,0,1,2,2,0,4,0.5,0.6025454404574959,0.6025454404574959,-3.9963457976888135,0,1
coarse,j-cross,1321.T,3,1.2,1.0,1.0,0.0,0.0,0,9,4,0,13,0.6923076923076923,0.9960779958398618,0.9960779958398616,-0.0233478806192697,0,1,2,1,0,3,0.6666666666666666,1.2881662670283618,1.2881662670283618,1.707133113012367,0,1
coarse,j-cross,1321.T,3,1.2,1.5,0.4,0.0,0.0,0,13,12,0,25,0.52,0.3706891655435148,0.37068916554351483,-7.713391771613957,0,1,7,3,0,10,0.7,0.4935997492586464,0.49359974925864625,-4.5236754631197105,0,1
coarse,j-cross,1321.T,3,1.2,1.5,0.6,0.0,0.0,0,12,9,0,21,0.5714285714285714,0.4071904737030579,0.4071904737030579,-6.594215855261883,0,1,3,4,0,7,0.42857142857142855,0.23581476262736573,0.23581476262736573,-12.991211562953625,0,1
coarse,j-cross,1321.T,3,1.2,1.5,0.8,0.0,0.0,0,12,2,0,14,0.8571428571428571,1.8164269092263716,1.816426909226371,3.1784251648697412,0,1,2,2,0,4,0.5,0.4631078358907651,0.4631078358907651,-7.02377057083593,0,1
coarse,j-cross,1321.T,3,1.2,1.5,1.0,0.0,0.0,0,11,2,0,13,0.8461538461538461,1.5549709171198605,1.5549709171198602,2.3267492800592016,0,1,2,1,0,3,0.6666666666666666,1.0103806744512922,1.0103806744512922,0.07840372710971029,0,1
coarse,j-cross,1321.T,3,1.2,2.0,0.4,0.0,0.0,0,15,10,0,25,0.6,0.3678954685733692,0.36789546857336913,-8.200616580222054,0,1,7,3,0,10,0.7,0.39685525184180587,0.39685525184180587,-6.701343461570292,0,1
