code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
1540.T,refine,full,3,2.5,0.8,0.3,0.05,0.0,60,4,0.5,3.125,3.120879120879121,0.8492,0,1
7741.T,refine,full,5,2.5,1.0,0.3,0.0,0.0,60,11,0.45454545454545453,2.5,2.0810018651745272,0.5901090909090909,0,1
9983.T,refine,full,2,2.5,0.8,0.4,0.0,0.0,60,11,0.09090909090909091,0.3125,0.3120879120879121,-0.5008000000000001,0,1
