code,mode,signal_mode,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
1540.T,refine,full,1,0.0,0.0,0.0,-0.8008000000000001,0,1
7741.T,refine,full,5,0.4,2.5,1.6648014921396221,0.3992000000000002,1,1
9983.T,refine,full,5,0.4,3.125,2.0805860805860807,0.5192000000000001,1,1
