code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades,PF_eff
6867.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,3,0.0
7031.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
7036.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
7064.T,2,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1,
7085.T,1,1.2,1.5,0.6,0.05,0.05,0.4166666666666667,0.5714285714285714,12,0.5707432226621993
7250.T,5,1.2,2.0,0.8,0.02,0.02,0.6363636363636364,1.05,33,1.0488804478208718
7261.T,3,1.2,1.5,0.6,0.05,0.05,0.125,0.11531531531531532,128,0.11414864453243985
75505.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
7599.T,5,1.2,2.0,0.6,0.05,0.02,0.4888888888888889,0.5866666666666667,90,0.573301114336874
7640.T,1,1.2,1.5,1.0,0.02,0.02,0.2,0.19999999999999998,40,0.19976012793176975
7719.T,1,1.2,1.5,1.0,0.05,0.02,0.8,3.1999999999999997,10,3.1961620469083165
7923.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
8105.T,5,1.2,1.5,0.6,0.02,0.02,0.32432432432432434,0.38399999999999995,111,0.38353944562899794
8233.T,5,1.2,1.5,0.8,0.02,0.02,0.26126126126126126,0.2864197530864197,111,0.28258749804982064
8244.T,1,1.2,1.5,0.8,0.05,0.02,0.2962962962962963,0.35555555555555557,27,0.3364381102008754
8273.T,3,1.2,2.0,1.0,0.05,0.05,0.45614035087719296,0.52,57,0.5026892468818924
9240.T,1,1.2,1.5,0.6,0.02,0.02,0.36363636363636365,0.47761194029850745,110,0.4565945781297594
9254.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
9270.T,3,1.2,1.5,0.8,0.05,0.02,0.15384615384615385,0.15,39,0.14528009304128708
9345.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
9399.T,3,1.2,1.5,0.8,0.02,0.05,0.5128205128205128,0.8888888888888888,39,0.8410952755021882
9679.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0
9946.T,5,1.2,2.0,1.0,0.02,0.02,0.4473684210526316,0.523076923076923,76,0.4851963976314237
