code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
6323.T,refine,full,1,1.0,0.8,0.3,0.0,0.0,60,2,0.0,0.0,0.0,-0.8008000000000001,0,1
8002.T,refine,full,3,1.0,0.8,0.3,0.0,0.0,60,10,0.0,0.0,0.0,-0.8008000000000001,0,1
9433.T,refine,full,5,2.0,1.0,0.6,0.0,0.0,60,4,0.5,2.0,1.997601918465228,0.4992000000000001,0,1
