mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-only,1321.T,1,1.2,1.0,0.4,0.0,0.0,0,13,22,0,35,0.37142857142857144,0.32963054428816957,0.32963054428816957,-5.960346732070798,0,1,9,4,0,13,0.6923076923076923,1.0971129840364235,1.0971129840364233,0.6030623501419731,1,1
coarse,j-only,1321.T,1,1.2,1.0,0.6,0.0,0.0,0,8,18,0,26,0.3076923076923077,0.1643046627943671,0.1643046627943671,-7.812028388049443,0,1,6,2,0,8,0.75,1.6132733874499854,1.6132733874499854,2.471444492453486,1,1
coarse,j-only,1321.T,1,1.2,1.0,0.8,0.0,0.0,0,6,12,0,18,0.3333333333333333,0.14953339765708734,0.1495333976570873,-7.496826757438212,0,1,3,1,0,4,0.75,1.2341597691444675,1.2341597691444675,1.066887455324895,0,1
coarse,j-only,1321.T,1,1.2,1.0,1.0,0.0,0.0,0,3,9,0,12,0.25,0.06658314172011351,0.06658314172011351,-10.799230956230291,0,1,2,0,0,2,1.0,999.0,999.0,4.266176147789598,0,1
coarse,j-only,1321.T,1,1.2,1.5,0.4,0.0,0.0,0,13,22,0,35,0.37142857142857144,0.28041472311872123,0.28041472311872123,-7.52083759423472,0,1,11,2,0,13,0.8461538461538461,4.625014369020166,4.625014369020165,6.725824261058181,1,1
coarse,j-only,1321.T,1,1.2,1.5,0.6,0.0,0.0,0,8,18,0,26,0.3076923076923077,0.14481327288124424,0.14481327288124424,-9.070230106882118,0,1,6,2,0,8,0.75,2.15633167787919,2.15633167787919,3.486354714614484,1,1
coarse,j-only,1321.T,1,1.2,1.5,0.8,0.0,0.0,0,6,12,0,18,0.3333333333333333,0.12887416482492067,0.12887416482492065,-8.909912575303839,0,1,3,1,0,4,0.75,0.9637952911510246,0.9637952911510246,-0.2112311540820584,0,1
coarse,j-only,1321.T,1,1.2,1.5,1.0,0.0,0.0,0,3,9,0,12,0.25,0.05816656731214327,0.05816656731214328,-12.473322186593032,0,1,2,0,0,2,1.0,999.0,999.0,4.266176147789598,0,1
coarse,j-only,1321.T,1,1.2,2.0,0.4,0.0,0.0,0,15,20,0,35,0.42857142857142855,0.3185751585980215,0.3185751585980215,-7.162563871244841,0,1,11,2,0,13,0.8461538461538461,3.816147316362855,3.816147316362855,6.332556996625272,1,1
coarse,j-only,1321.T,1,1.2,2.0,0.6,0.0,0.0,0,10,16,0,26,0.38461538461538464,0.2131629851199208,0.21316298511992077,-7.74547949954621,0,1,6,2,0,8,0.75,1.779211628151161,1.779211628151161,2.8472954099110077,1,1
